gara,cid,drv,stint,compound,freezeL,A0,n_fut,obs_cum,ott_cum,cen_cum,pess_cum,coperto,obs_cum_live,ott_live,pess_live,coperto_live
Cina,shanghai,RUS,2,HARD,20,7.0000,6,4.2360,-0.2184,0.6747,1.5483,0,4.2360,-23.3404,-21.5737,0
Cina,shanghai,RUS,2,HARD,21,7.5000,6,5.3667,-0.2352,0.7266,1.6674,0,5.3667,-19.5313,-17.6287,0
Cina,shanghai,RUS,2,HARD,22,8.0000,6,5.4664,-0.2520,0.7785,1.7865,0,5.4664,-15.9440,-13.9055,0
Cina,shanghai,RUS,2,HARD,23,8.5000,6,5.3694,-0.2688,0.8304,1.9056,0,5.3694,-14.1653,-11.9909,0
Cina,shanghai,RUS,2,HARD,24,9.0000,6,4.6684,-0.2856,0.8823,2.0247,0,4.6684,-10.5993,-8.2890,0
Cina,shanghai,RUS,2,HARD,25,9.5000,6,2.2956,-0.3024,0.9342,2.1438,0,2.2956,-6.7247,-4.2785,0
Cina,shanghai,RUS,2,HARD,26,10.0000,6,0.5687,-0.3192,0.9861,2.2629,1,0.5687,-5.5831,-3.0010,0
Cina,shanghai,RUS,2,HARD,27,10.5000,6,-1.7236,-0.3360,1.0380,2.3820,0,-1.7236,-3.6528,-0.9348,1
Cina,shanghai,RUS,2,HARD,28,11.0000,6,-3.4709,-0.3528,1.0899,2.5011,0,-3.4709,-3.4333,-0.5794,0
Cina,shanghai,RUS,2,HARD,29,11.5000,6,-2.1957,-0.3696,1.1418,2.6202,0,-2.1957,-4.3745,-1.3847,1
Cina,shanghai,RUS,2,HARD,30,12.0000,6,-1.4486,-0.3864,1.1937,2.7393,0,-1.4486,-4.6213,-1.4956,0
Cina,shanghai,RUS,2,HARD,31,12.5000,6,-1.7209,-0.4032,1.2456,2.8584,0,-1.7209,-5.0258,-1.7642,0
Cina,shanghai,RUS,2,HARD,32,13.0000,6,-1.7651,-0.4200,1.2975,2.9775,0,-1.7651,-5.5404,-2.1429,0
Cina,shanghai,RUS,2,HARD,33,13.5000,6,-1.5429,-0.4368,1.3494,3.0966,0,-1.5429,-5.7319,-2.1985,0
Cina,shanghai,RUS,2,HARD,34,14.0000,6,-0.9266,-0.4536,1.4013,3.2157,0,-0.9266,-6.0879,-2.4186,0
Cina,shanghai,RUS,2,HARD,35,14.5000,6,-1.6126,-0.4704,1.4532,3.3348,0,-1.6126,-6.0048,-2.1996,0
Cina,shanghai,RUS,2,HARD,36,15.0000,6,-0.0577,-0.4872,1.5051,3.4539,1,-0.0577,-6.1139,-2.1728,0
Cina,shanghai,RUS,2,HARD,37,15.5000,6,0.3981,-0.5040,1.5570,3.5730,1,0.3981,-6.4947,-2.4177,0
Cina,shanghai,RUS,2,HARD,38,16.0000,6,0.7540,-0.5208,1.6089,3.6921,1,0.7540,-6.7614,-2.5485,0
Cina,shanghai,RUS,2,HARD,39,16.5000,6,1.3309,-0.5376,1.6608,3.8112,1,1.3309,-6.9617,-2.6129,0
Cina,shanghai,RUS,2,HARD,40,17.0000,6,2.4987,-0.5544,1.7127,3.9303,1,2.4987,-6.9743,-2.4896,0
Cina,shanghai,RUS,2,HARD,41,17.5000,6,2.8626,-0.5712,1.7646,4.0494,1,2.8626,-6.9367,-2.3161,0
Cina,shanghai,RUS,2,HARD,42,18.0000,6,2.6026,-0.5880,1.8165,4.1685,1,2.6026,-6.1238,-1.3673,0
Cina,shanghai,RUS,2,HARD,43,18.5000,6,3.0746,-0.6048,1.8684,4.2876,1,3.0746,-6.0952,-1.2028,0
Cina,shanghai,RUS,2,HARD,44,19.0000,6,3.4596,-0.6216,1.9203,4.4067,1,3.4596,-6.1032,-1.0749,0
Cina,shanghai,RUS,2,HARD,45,19.5000,6,3.6136,-0.6384,1.9722,4.5258,1,3.6136,-5.9887,-0.8245,0
Cina,shanghai,RUS,2,HARD,46,20.0000,6,3.0536,-0.6552,2.0241,4.6449,1,3.0536,-5.3998,-0.0997,0
Cina,shanghai,RUS,2,HARD,47,20.5000,6,3.3251,-0.6720,2.0760,4.7640,1,3.3251,-5.3007,0.1353,0
Cina,shanghai,RUS,2,HARD,48,21.0000,6,3.9357,-0.6888,2.1279,4.8831,1,3.9357,-4.9351,0.6368,0
Cina,shanghai,RUS,2,HARD,49,21.5000,6,3.9369,-0.7056,2.1798,5.0022,1,3.9369,-4.7133,0.9945,0
Cina,shanghai,RUS,2,HARD,50,22.0000,5,3.3796,-0.5880,1.8165,4.1685,1,3.3796,-3.7405,1.0160,0
Cina,shanghai,RUS,2,HARD,51,22.5000,4,2.8851,-0.4704,1.4532,3.3348,1,2.8851,-2.8936,0.9116,0
Cina,shanghai,RUS,2,HARD,52,23.0000,3,2.4106,-0.3528,1.0899,2.5011,1,2.4106,-2.0872,0.7667,0
Cina,shanghai,SAI,1,MEDIUM,3,2.0000,5,-3.2196,0.8120,2.3120,3.0340,0,-3.2196,-75.6286,-73.4066,0
Cina,shanghai,SAI,1,MEDIUM,4,2.5000,4,-0.1669,0.6496,1.8496,2.4272,0,-0.1669,-42.4437,-40.6661,0
Cina,shanghai,SAI,1,MEDIUM,5,3.0000,3,1.3639,0.4872,1.3872,1.8204,1,1.3639,-20.9703,-19.6371,0
Cina,shanghai,SAI,2,HARD,16,6.0000,6,0.1480,-0.1512,0.4671,1.0719,1,0.1480,-13.4279,-12.2048,0
Cina,shanghai,SAI,2,HARD,17,6.5000,6,1.5777,-0.1680,0.5190,1.1910,0,1.5777,-11.2659,-9.9069,0
Cina,shanghai,SAI,2,HARD,18,7.0000,6,3.2424,-0.1848,0.5709,1.3101,0,3.2424,-11.3628,-9.8679,0
Cina,shanghai,SAI,2,HARD,19,7.5000,6,2.6074,-0.2016,0.6228,1.4292,0,2.6074,-7.7703,-6.1395,0
Cina,shanghai,SAI,2,HARD,20,8.0000,6,1.6484,-0.2184,0.6747,1.5483,0,1.6484,-4.4365,-2.6698,0
Cina,shanghai,SAI,2,HARD,21,8.5000,6,2.1374,-0.2352,0.7266,1.6674,0,2.1374,-3.3713,-1.4687,0
Cina,shanghai,SAI,2,HARD,22,9.0000,6,0.4894,-0.2520,0.7785,1.7865,1,0.4894,0.7270,2.7655,0
Cina,shanghai,SAI,2,HARD,23,9.5000,6,0.4754,-0.2688,0.8304,1.9056,1,0.4754,0.1745,2.3489,1
Cina,shanghai,SAI,2,HARD,24,10.0000,6,0.3903,-0.2856,0.8823,2.0247,1,0.3903,-0.4178,1.8925,1
Cina,shanghai,SAI,2,HARD,25,10.5000,6,0.4756,-0.3024,0.9342,2.1438,1,0.4756,-1.1663,1.2799,1
Cina,shanghai,SAI,2,HARD,26,11.0000,6,0.4859,-0.3192,0.9861,2.2629,1,0.4859,-1.6811,0.9010,1
Cina,shanghai,SAI,2,HARD,27,11.5000,6,-0.4966,-0.3360,1.0380,2.3820,0,-0.4966,-0.2500,2.4680,0
Cina,shanghai,SAI,2,HARD,28,12.0000,6,-0.0263,-0.3528,1.0899,2.5011,1,-0.0263,-0.8021,2.0518,1
Cina,shanghai,SAI,2,HARD,29,12.5000,6,0.0953,-0.3696,1.1418,2.6202,1,0.0953,-0.9487,2.0411,1
Cina,shanghai,SAI,2,HARD,30,13.0000,6,0.7096,-0.3864,1.1937,2.7393,1,0.7096,-1.4213,1.7044,1
Cina,shanghai,SAI,2,HARD,31,13.5000,6,1.2841,-0.4032,1.2456,2.8584,1,1.2841,-1.7947,1.4669,1
Cina,shanghai,SAI,2,HARD,32,14.0000,6,1.9947,-0.4200,1.2975,2.9775,1,1.9947,-2.1792,1.2183,0
Cina,shanghai,SAI,2,HARD,33,14.5000,6,2.2656,-0.4368,1.3494,3.0966,1,2.2656,-2.2975,1.2359,0
Cina,shanghai,SAI,2,HARD,34,15.0000,6,2.0084,-0.4536,1.4013,3.2157,1,2.0084,-2.0299,1.6394,0
Cina,shanghai,SAI,2,HARD,35,15.5000,6,2.0193,-0.4704,1.4532,3.3348,1,2.0193,-1.8630,1.9422,0
Cina,shanghai,SAI,2,HARD,36,16.0000,6,1.8091,-0.4872,1.5051,3.4539,1,1.8091,-1.6207,2.3204,1
Cina,shanghai,SAI,2,HARD,37,16.5000,6,1.8757,-0.5040,1.5570,3.5730,1,1.8757,-1.6238,2.4532,1
Cina,shanghai,SAI,2,HARD,38,17.0000,6,1.9123,-0.5208,1.6089,3.6921,1,1.9123,-1.5808,2.6321,1
Cina,shanghai,SAI,2,HARD,39,17.5000,6,1.7043,-0.5376,1.6608,3.8112,1,1.7043,-1.4400,2.9088,1
Cina,shanghai,SAI,2,HARD,40,18.0000,6,1.6533,-0.5544,1.7127,3.9303,1,1.6533,-1.4704,3.0143,1
Cina,shanghai,SAI,2,HARD,41,18.5000,6,1.7387,-0.5712,1.7646,4.0494,1,1.7387,-1.4212,3.1994,1
Cina,shanghai,SAI,2,HARD,42,19.0000,6,1.6661,-0.5880,1.8165,4.1685,1,1.6661,-1.4607,3.2958,1
Cina,shanghai,SAI,2,HARD,43,19.5000,6,1.6233,-0.6048,1.8684,4.2876,1,1.6233,-1.4618,3.4306,1
Cina,shanghai,SAI,2,HARD,44,20.0000,6,2.6034,-0.6216,1.9203,4.4067,1,2.6034,-1.4486,3.5797,1
Cina,shanghai,SAI,2,HARD,45,20.5000,6,2.5181,-0.6384,1.9722,4.5258,1,2.5181,-1.5202,3.6440,1
Cina,shanghai,SAI,2,HARD,46,21.0000,6,2.9459,-0.6552,2.0241,4.6449,1,2.9459,-1.6040,3.6961,1
Cina,shanghai,SAI,2,HARD,47,21.5000,6,5.0064,-0.6720,2.0760,4.7640,0,5.0064,-1.4772,3.9588,0
Cina,shanghai,SAI,2,HARD,48,22.0000,6,5.5410,-0.6888,2.1279,4.8831,0,5.5410,-1.5246,4.0473,0
Cina,shanghai,SAI,2,HARD,49,22.5000,6,5.9789,-0.7056,2.1798,5.0022,0,5.9789,-1.5463,4.1615,0
Cina,shanghai,SAI,2,HARD,50,23.0000,5,4.6790,-0.5880,1.8165,4.1685,0,4.6790,-0.8068,3.9497,0
Cina,shanghai,SAI,2,HARD,51,23.5000,4,4.4590,-0.4704,1.4532,3.3348,0,4.4590,-0.6614,3.1438,0
Cina,shanghai,SAI,2,HARD,52,24.0000,3,3.7450,-0.3528,1.0899,2.5011,0,3.7450,-0.3896,2.4643,0
Cina,shanghai,STR,1,HARD,3,2.0000,6,-2.8330,-0.1512,0.4671,1.0719,0,-2.8330,-102.7574,-101.5343,0
Cina,shanghai,STR,1,HARD,4,2.5000,5,-3.2165,-0.1260,0.3892,0.8932,0,-3.2165,-50.7966,-49.7774,0
Cina,shanghai,STR,1,HARD,5,3.0000,4,-2.2437,-0.1008,0.3114,0.7146,0,-2.2437,-29.9291,-29.1137,0
Cina,shanghai,STR,1,HARD,6,3.5000,3,-1.5451,-0.0756,0.2336,0.5359,0,-1.5451,-16.9269,-16.3153,0
Cina,shanghai,VER,2,HARD,16,6.0000,6,-2.8636,-0.1512,0.4671,1.0719,0,-2.8636,-7.5419,-6.3188,0
Cina,shanghai,VER,2,HARD,17,6.5000,6,-2.5859,-0.1680,0.5190,1.1910,0,-2.5859,-11.1789,-9.8199,0
Cina,shanghai,VER,2,HARD,18,7.0000,6,-1.5501,-0.1848,0.5709,1.3101,0,-1.5501,-16.3029,-14.8080,0
Cina,shanghai,VER,2,HARD,19,7.5000,6,-2.5790,-0.2016,0.6228,1.4292,0,-2.5790,-7.6695,-6.0387,0
Cina,shanghai,VER,2,HARD,20,8.0000,6,-3.2243,-0.2184,0.6747,1.5483,0,-3.2243,-5.4826,-3.7159,0
Cina,shanghai,VER,2,HARD,21,8.5000,6,-4.2101,-0.2352,0.7266,1.6674,0,-4.2101,-3.2073,-1.3047,0
Cina,shanghai,VER,2,HARD,22,9.0000,6,-4.4834,-0.2520,0.7785,1.7865,0,-4.4834,-3.6298,-1.5913,0
Cina,shanghai,VER,2,HARD,23,9.5000,6,-3.9059,-0.2688,0.8304,1.9056,0,-3.9059,-3.9681,-1.7937,1
Cina,shanghai,VER,2,HARD,24,10.0000,6,-3.2543,-0.2856,0.8823,2.0247,0,-3.2543,-4.3777,-2.0674,1
Cina,shanghai,VER,2,HARD,25,10.5000,6,-2.4533,-0.3024,0.9342,2.1438,0,-2.4533,-4.5148,-2.0686,1
Cina,shanghai,VER,2,HARD,26,11.0000,6,-0.9213,-0.3192,0.9861,2.2629,0,-0.9213,-5.3930,-2.8109,0
Cina,shanghai,VER,2,HARD,27,11.5000,6,-0.7006,-0.3360,1.0380,2.3820,0,-0.7006,-5.4229,-2.7049,0
Cina,shanghai,VER,2,HARD,28,12.0000,6,-0.1739,-0.3528,1.0899,2.5011,1,-0.1739,-5.7663,-2.9124,0
Cina,shanghai,VER,2,HARD,29,12.5000,6,0.1023,-0.3696,1.1418,2.6202,1,0.1023,-5.4711,-2.4813,0
Cina,shanghai,VER,2,HARD,30,13.0000,6,0.2024,-0.3864,1.1937,2.7393,1,0.2024,-5.2723,-2.1466,0
Cina,shanghai,VER,2,HARD,31,13.5000,6,0.2077,-0.4032,1.2456,2.8584,1,0.2077,-5.1257,-1.8641,0
Cina,shanghai,VER,2,HARD,32,14.0000,6,-0.2197,-0.4200,1.2975,2.9775,1,-0.2197,-4.6519,-1.2544,0
Cina,shanghai,VER,2,HARD,33,14.5000,6,-0.1814,-0.4368,1.3494,3.0966,1,-0.1814,-4.6361,-1.1027,0
Cina,shanghai,VER,2,HARD,34,15.0000,6,-0.0669,-0.4536,1.4013,3.2157,1,-0.0669,-4.5340,-0.8647,0
Cina,shanghai,VER,2,HARD,35,15.5000,6,0.1520,-0.4704,1.4532,3.3348,1,0.1520,-4.3175,-0.5123,0
Cina,shanghai,VER,2,HARD,36,16.0000,6,0.6450,-0.4872,1.5051,3.4539,1,0.6450,-4.3380,-0.3969,0
Cina,shanghai,VER,2,HARD,37,16.5000,6,0.9913,-0.5040,1.5570,3.5730,1,0.9913,-4.3797,-0.3027,0
Cina,shanghai,VER,2,HARD,38,17.0000,6,1.3936,-0.5208,1.6089,3.6921,1,1.3936,-4.4455,-0.2326,0
Cina,shanghai,VER,2,HARD,39,17.5000,5,1.5019,-0.4340,1.3407,3.0768,1,1.5019,-3.6113,-0.1005,0
Cina,shanghai,VER,2,HARD,40,18.0000,4,1.2770,-0.3472,1.0726,2.4614,1,1.2770,-2.6889,0.1197,0
Cina,shanghai,VER,2,HARD,41,18.5000,3,0.8579,-0.2604,0.8044,1.8460,1,0.8579,-1.8196,0.2868,0
Giappone,suzuka,ALB,1,MEDIUM,3,2.0000,6,0.7777,0.7101,1.2906,1.8981,1,0.7777,-103.8257,-102.6377,0
Giappone,suzuka,ALB,1,MEDIUM,4,2.5000,6,-1.7295,0.7890,1.4340,2.1090,0,-1.7295,-63.1499,-61.8299,0
Giappone,suzuka,ALB,1,MEDIUM,5,3.0000,6,0.8479,0.8679,1.5774,2.3199,0,0.8479,-52.3016,-50.8496,0
Giappone,suzuka,ALB,1,MEDIUM,6,3.5000,6,0.9001,0.9468,1.7208,2.5308,0,0.9001,-40.7472,-39.1632,0
Giappone,suzuka,ALB,1,MEDIUM,7,4.0000,6,0.3893,1.0257,1.8642,2.7417,0,0.3893,-31.9620,-30.2460,0
Giappone,suzuka,ALB,1,MEDIUM,8,4.5000,6,-0.2917,1.1046,2.0076,2.9526,0,-0.2917,-26.3416,-24.4936,0
Giappone,suzuka,ALB,1,MEDIUM,9,5.0000,6,0.0647,1.1835,2.1510,3.1635,0,0.0647,-22.8718,-20.8918,0
Giappone,suzuka,ALB,1,MEDIUM,10,5.5000,6,-0.1905,1.2624,2.2944,3.3744,0,-0.1905,-20.0078,-17.8958,0
Giappone,suzuka,ALB,1,MEDIUM,11,6.0000,6,0.1399,1.3413,2.4378,3.5853,0,0.1399,-18.1470,-15.9030,0
Giappone,suzuka,ALB,1,MEDIUM,12,6.5000,6,0.3661,1.4202,2.5812,3.7962,0,0.3661,-16.4397,-14.0637,0
Giappone,suzuka,ALB,1,MEDIUM,13,7.0000,6,0.6122,1.4991,2.7246,4.0071,0,0.6122,-15.5554,-13.0474,0
Giappone,suzuka,ALB,1,MEDIUM,14,7.5000,6,0.5704,1.5780,2.8680,4.2180,0,0.5704,-13.9487,-11.3087,0
Giappone,suzuka,ALB,1,MEDIUM,15,8.0000,6,0.3315,1.6569,3.0114,4.4289,0,0.3315,-12.8812,-10.1092,0
Giappone,suzuka,ALB,1,MEDIUM,16,8.5000,5,0.1656,1.3807,2.5095,3.6907,0,0.1656,-9.5527,-7.2427,0
Giappone,suzuka,ALB,1,MEDIUM,17,9.0000,4,0.2590,1.1046,2.0076,2.9526,0,0.2590,-6.8962,-5.0482,0
Giappone,suzuka,ALB,1,MEDIUM,18,9.5000,3,-0.0732,0.8285,1.5057,2.2145,0,-0.0732,-4.5522,-3.1662,0
Giappone,suzuka,ALB,2,HARD,30,7.0000,6,-5.9531,0.3537,0.8235,1.6281,0,-5.9531,-0.2645,1.0099,0
Giappone,suzuka,ALB,2,HARD,31,7.5000,6,-3.7353,0.3930,0.9150,1.8090,0,-3.7353,-7.0739,-5.6579,0
Giappone,suzuka,ALB,2,HARD,32,8.0000,6,-2.0845,0.4323,1.0065,1.9899,0,-2.0845,-6.2105,-4.6529,0
Giappone,suzuka,ALB,2,HARD,33,8.5000,6,-2.4363,0.4716,1.0980,2.1708,0,-2.4363,-5.8463,-4.1471,0
Giappone,suzuka,ALB,2,HARD,34,9.0000,6,-2.6861,0.5109,1.1895,2.3517,0,-2.6861,-5.8379,-3.9971,0
Giappone,suzuka,ALB,2,HARD,35,9.5000,6,-2.3243,0.5502,1.2810,2.5326,0,-2.3243,-6.7719,-4.7895,0
Giappone,suzuka,ALB,2,HARD,36,10.0000,6,-1.1665,0.5895,1.3725,2.7135,0,-1.1665,-7.1038,-4.9798,0
Giappone,suzuka,ALB,2,HARD,37,10.5000,6,-0.8661,0.6288,1.4640,2.8944,0,-0.8661,-6.1255,-3.8599,0
Giappone,suzuka,ALB,2,HARD,38,11.0000,6,-0.1197,0.6681,1.5555,3.0753,0,-0.1197,-6.1564,-3.7492,0
Giappone,suzuka,ALB,2,HARD,39,11.5000,5,0.2846,0.5568,1.2962,2.5627,0,0.2846,-4.7815,-2.7755,0
Giappone,suzuka,ALB,2,HARD,40,12.0000,4,0.6635,0.4454,1.0370,2.0502,1,0.6635,-3.5616,-1.9568,0
Giappone,suzuka,ALB,2,HARD,41,12.5000,3,0.9640,0.3341,0.7777,1.5376,1,0.9640,-2.4391,-1.2355,0
Giappone,suzuka,ALO,1,MEDIUM,3,2.0000,6,1.4683,0.7101,1.2906,1.8981,1,1.4683,-114.3827,-113.1947,0
Giappone,suzuka,ALO,1,MEDIUM,4,2.5000,6,1.6543,0.7890,1.4340,2.1090,1,1.6543,-75.9539,-74.6339,0
Giappone,suzuka,ALO,1,MEDIUM,5,3.0000,6,1.2083,0.8679,1.5774,2.3199,1,1.2083,-55.2848,-53.8328,0
Giappone,suzuka,ALO,1,MEDIUM,6,3.5000,6,0.9281,0.9468,1.7208,2.5308,0,0.9281,-42.0669,-40.4829,0
Giappone,suzuka,ALO,1,MEDIUM,7,4.0000,6,1.0639,1.0257,1.8642,2.7417,1,1.0639,-33.7351,-32.0191,0
Giappone,suzuka,ALO,1,MEDIUM,8,4.5000,6,0.2049,1.1046,2.0076,2.9526,0,0.2049,-26.8286,-24.9806,0
Giappone,suzuka,ALO,1,MEDIUM,9,5.0000,6,1.4212,1.1835,2.1510,3.1635,1,1.4212,-23.7516,-21.7716,0
Giappone,suzuka,ALO,1,MEDIUM,10,5.5000,6,1.4732,1.2624,2.2944,3.3744,1,1.4732,-20.6496,-18.5376,0
Giappone,suzuka,ALO,1,MEDIUM,11,6.0000,6,2.7814,1.3413,2.4378,3.5853,1,2.7814,-19.5857,-17.3417,0
Giappone,suzuka,ALO,1,MEDIUM,12,6.5000,6,3.0804,1.4202,2.5812,3.7962,1,3.0804,-17.6626,-15.2866,0
Giappone,suzuka,ALO,1,MEDIUM,13,7.0000,6,3.1213,1.4991,2.7246,4.0071,1,3.1213,-15.3324,-12.8244,0
Giappone,suzuka,ALO,1,MEDIUM,14,7.5000,6,3.1970,1.5780,2.8680,4.2180,1,3.1970,-14.0596,-11.4196,0
Giappone,suzuka,ALO,1,MEDIUM,15,8.0000,5,2.4732,1.3150,2.3900,3.5150,1,2.4732,-9.7293,-7.5293,0
Giappone,suzuka,ALO,1,MEDIUM,16,8.5000,4,1.8180,1.0520,1.9120,2.8120,1,1.8180,-6.4377,-4.6777,0
Giappone,suzuka,ALO,1,MEDIUM,17,9.0000,3,1.5375,0.7890,1.4340,2.1090,1,1.5375,-4.2720,-2.9520,0
Giappone,suzuka,ALO,3,MEDIUM,30,6.0000,6,3.5417,0.7101,1.2906,1.8981,0,3.5417,-5.7752,-4.5872,0
Giappone,suzuka,ALO,3,MEDIUM,31,6.5000,6,2.3209,0.7890,1.4340,2.1090,0,2.3209,1.6441,2.9641,1
Giappone,suzuka,ALO,3,MEDIUM,32,7.0000,6,0.6852,0.8679,1.5774,2.3199,0,0.6852,4.7587,6.2107,0
Giappone,suzuka,ALO,3,MEDIUM,33,7.5000,6,0.2187,0.9468,1.7208,2.5308,0,0.2187,3.6984,5.2824,0
Giappone,suzuka,ALO,3,MEDIUM,34,8.0000,6,-0.2227,1.0257,1.8642,2.7417,0,-0.2227,2.9332,4.6492,0
Giappone,suzuka,ALO,3,MEDIUM,35,8.5000,6,-0.8259,1.1046,2.0076,2.9526,0,-0.8259,2.8974,4.7454,0
Giappone,suzuka,ALO,3,MEDIUM,36,9.0000,6,-1.3321,1.1835,2.1510,3.1635,0,-1.3321,2.9679,4.9479,0
Giappone,suzuka,ALO,3,MEDIUM,37,9.5000,6,-1.0966,1.2624,2.2944,3.3744,0,-1.0966,2.1522,4.2642,0
Giappone,suzuka,ALO,3,MEDIUM,38,10.0000,6,-1.2102,1.3413,2.4378,3.5853,0,-1.2102,1.1737,3.4177,0
Giappone,suzuka,ALO,3,MEDIUM,39,10.5000,6,-1.2648,1.4202,2.5812,3.7962,0,-1.2648,0.3449,2.7209,0
Giappone,suzuka,ALO,3,MEDIUM,40,11.0000,6,-0.3815,1.4991,2.7246,4.0071,0,-0.3815,-0.2036,2.3044,0
Giappone,suzuka,ALO,3,MEDIUM,41,11.5000,6,-0.4735,1.5780,2.8680,4.2180,0,-0.4735,-0.9865,1.6535,1
Giappone,suzuka,ALO,3,MEDIUM,42,12.0000,6,-0.0786,1.6569,3.0114,4.4289,0,-0.0786,-1.2784,1.4936,1
Giappone,suzuka,ALO,3,MEDIUM,43,12.5000,6,-0.1393,1.7358,3.1548,4.6398,0,-0.1393,-0.8755,2.0285,1
Giappone,suzuka,ALO,3,MEDIUM,44,13.0000,6,2.7116,1.8147,3.2982,4.8507,1,2.7116,-1.2829,1.7531,0
Giappone,suzuka,ALO,3,MEDIUM,45,13.5000,6,3.4312,1.8936,3.4416,5.0616,1,3.4312,-1.6587,1.5093,0
Giappone,suzuka,ALO,3,MEDIUM,46,14.0000,6,4.8289,1.9725,3.5850,5.2725,1,4.8289,-0.8176,2.4824,0
Giappone,suzuka,ALO,3,MEDIUM,47,14.5000,5,5.6963,1.6438,2.9875,4.3937,0,5.6963,-1.3091,1.4409,0
Giappone,suzuka,ALO,3,MEDIUM,48,15.0000,4,5.3813,1.3150,2.3900,3.5150,0,5.3813,-0.9826,1.2174,0
Giappone,suzuka,ALO,3,MEDIUM,49,15.5000,3,4.9020,0.9863,1.7925,2.6362,0,4.9020,-0.5539,1.0961,0
Giappone,suzuka,ANT,1,MEDIUM,3,2.0000,6,-0.4893,0.7101,1.2906,1.8981,0,-0.4893,-42.9002,-41.7122,0
Giappone,suzuka,ANT,1,MEDIUM,4,2.5000,6,-0.3935,0.7890,1.4340,2.1090,0,-0.3935,-25.1129,-23.7929,0
Giappone,suzuka,ANT,1,MEDIUM,5,3.0000,6,-0.0481,0.8679,1.5774,2.3199,0,-0.0481,-18.7736,-17.3216,0
Giappone,suzuka,ANT,1,MEDIUM,6,3.5000,6,0.9049,0.9468,1.7208,2.5308,0,0.9049,-16.0451,-14.4611,0
Giappone,suzuka,ANT,1,MEDIUM,7,4.0000,6,1.6609,1.0257,1.8642,2.7417,1,1.6609,-13.1807,-11.4647,0
Giappone,suzuka,ANT,1,MEDIUM,8,4.5000,6,1.6601,1.1046,2.0076,2.9526,1,1.6601,-10.5591,-8.7111,0
Giappone,suzuka,ANT,1,MEDIUM,9,5.0000,6,1.4443,1.1835,2.1510,3.1635,1,1.4443,-7.6431,-5.6631,0
Giappone,suzuka,ANT,1,MEDIUM,10,5.5000,6,2.3880,1.2624,2.2944,3.3744,1,2.3880,-5.9476,-3.8356,0
Giappone,suzuka,ANT,1,MEDIUM,11,6.0000,6,2.1487,1.3413,2.4378,3.5853,1,2.1487,-5.3567,-3.1127,0
Giappone,suzuka,ANT,1,MEDIUM,12,6.5000,6,1.5550,1.4202,2.5812,3.7962,1,1.5550,-4.9754,-2.5994,0
Giappone,suzuka,ANT,1,MEDIUM,13,7.0000,6,1.2949,1.4991,2.7246,4.0071,0,1.2949,-4.7245,-2.2165,0
Giappone,suzuka,ANT,1,MEDIUM,14,7.5000,6,0.6132,1.5780,2.8680,4.2180,0,0.6132,-3.8785,-1.2385,0
Giappone,suzuka,ANT,1,MEDIUM,15,8.0000,6,-0.4775,1.6569,3.0114,4.4289,0,-0.4775,-2.9855,-0.2135,1
Giappone,suzuka,ANT,1,MEDIUM,16,8.5000,5,-1.9194,1.3807,2.5095,3.6907,0,-1.9194,-0.8749,1.4351,0
Giappone,suzuka,ANT,1,MEDIUM,17,9.0000,4,-1.7829,1.1046,2.0076,2.9526,0,-1.7829,-0.9889,0.8591,0
Giappone,suzuka,ANT,1,MEDIUM,18,9.5000,3,-1.1899,0.8285,1.5057,2.2145,0,-1.1899,-1.1880,0.1980,0
Giappone,suzuka,ANT,2,HARD,30,7.0000,6,-0.7947,0.3537,0.8235,1.6281,0,-0.7947,-9.6065,-8.3321,0
Giappone,suzuka,ANT,2,HARD,31,7.5000,6,-0.7417,0.3930,0.9150,1.8090,0,-0.7417,-3.8669,-2.4509,0
Giappone,suzuka,ANT,2,HARD,32,8.0000,6,-0.3025,0.4323,1.0065,1.9899,0,-0.3025,-4.2206,-2.6630,0
Giappone,suzuka,ANT,2,HARD,33,8.5000,6,0.1939,0.4716,1.0980,2.1708,0,0.1939,-3.0609,-1.3617,0
Giappone,suzuka,ANT,2,HARD,34,9.0000,6,1.0423,0.5109,1.1895,2.3517,1,1.0423,-2.5758,-0.7350,0
Giappone,suzuka,ANT,2,HARD,35,9.5000,6,1.1273,0.5502,1.2810,2.5326,1,1.1273,-2.0629,-0.0805,0
Giappone,suzuka,ANT,2,HARD,36,10.0000,6,1.2813,0.5895,1.3725,2.7135,1,1.2813,-1.5268,0.5972,0
Giappone,suzuka,ANT,2,HARD,37,10.5000,6,0.9421,0.6288,1.4640,2.8944,1,0.9421,-0.9325,1.3331,1
Giappone,suzuka,ANT,2,HARD,38,11.0000,6,0.6639,0.6681,1.5555,3.0753,0,0.6639,-0.5186,1.8886,1
Giappone,suzuka,ANT,2,HARD,39,11.5000,6,1.1881,0.7074,1.6470,3.2562,1,1.1881,-0.6234,1.9254,1
Giappone,suzuka,ANT,2,HARD,40,12.0000,6,1.1602,0.7467,1.7385,3.4371,1,1.1602,-0.1177,2.5727,1
Giappone,suzuka,ANT,2,HARD,41,12.5000,6,1.8615,0.7860,1.8300,3.6180,1,1.8615,-0.1363,2.6957,1
Giappone,suzuka,ANT,2,HARD,42,13.0000,6,2.8508,0.8253,1.9215,3.7989,1,2.8508,0.0556,3.0292,1
