anno,circuito,compound,drv,stint,n_usable,n_centrale,n_coda,pend_base,pend_coda,marg_raw,marg_iso_centrale,marg_iso_fuelprior,cum5_iso
2024,Mexico City,MEDIUM,SAI,1,23,18,5,-0.0326,0.0289,0.0289,0.0615,0.0782,2.8169
2024,Mexico City,HARD,SAI,2,37,32,5,-0.0232,-0.0072,-0.0072,0.0160,0.0421,1.3380
2024,Mexico City,MEDIUM,STR,1,9,4,5,0.1051,-0.0048,-0.0048,-0.1099,0.0445,-1.7001
2024,Mexico City,HARD,STR,2,36,31,5,-0.0374,-0.1124,-0.1124,-0.0750,-0.0631,0.9922
2024,Mexico City,MEDIUM,VER,1,14,9,5,0.0754,0.0473,0.0473,-0.0281,0.0966,-0.7885
2024,Mexico City,HARD,VER,2,35,30,5,-0.0097,0.0688,0.0688,0.0785,0.1181,1.7459
2024,Mexico City,HARD,ZHO,1,14,9,5,-0.0152,0.2550,0.2550,0.2702,0.3043,0.9575
2024,Mexico City,MEDIUM,ZHO,2,23,18,5,0.0297,0.2809,0.2809,0.2512,0.3302,-0.0563
2024,Miami,MEDIUM,ALO,2,10,5,5,-0.2624,0.1156,0.1156,0.3780,0.1770,5.5450
2024,Miami,HARD,BOT,2,12,7,5,0.0756,-0.1018,-0.1018,-0.1774,-0.0404,-3.2671
2024,Miami,HARD,GAS,2,20,15,5,-0.0379,0.0098,0.0098,0.0477,0.0712,-0.5693
2024,Miami,HARD,HAM,1,13,8,5,-0.1592,-0.0629,-0.0629,0.0962,-0.0015,2.2275
2024,Miami,HARD,LEC,2,23,18,5,-0.0350,-0.0160,-0.0160,0.0190,0.0454,0.9349
2024,Miami,HARD,MAG,1,10,5,5,-0.1686,0.0041,0.0041,0.1727,0.0655,3.3010
2024,Miami,MEDIUM,MAG,4,14,9,5,0.0577,0.0646,0.0646,0.0069,0.1260,-1.3328
2024,Miami,MEDIUM,NOR,1,10,5,5,-0.0400,-0.0496,-0.0496,-0.0096,0.0118,-2.6043
2024,Miami,HARD,NOR,2,25,20,5,-0.0001,0.0412,0.0412,0.0413,0.1026,0.1399
2024,Miami,MEDIUM,OCO,1,9,4,5,-0.1224,0.0526,0.0526,0.1750,0.1140,2.7043
2024,Miami,HARD,OCO,2,10,5,5,0.0085,-0.1103,-0.1103,-0.1188,-0.0489,-2.6008
2024,Miami,MEDIUM,PER,3,15,10,5,0.0093,-0.0070,-0.0070,-0.0163,0.0544,-2.0954
2024,Miami,MEDIUM,PIA,1,21,16,5,-0.0262,-0.0682,-0.0682,-0.0420,-0.0068,-0.7558
2024,Miami,HARD,RUS,2,15,10,5,-0.0228,-0.1468,-0.1468,-0.1240,-0.0854,2.1669
2024,Miami,MEDIUM,SAI,1,8,3,5,-0.2185,-0.0578,-0.0578,0.1607,0.0036,4.0282
2024,Miami,HARD,SAI,2,17,12,5,-0.0703,-0.0260,-0.0260,0.0443,0.0354,1.1333
2024,Miami,MEDIUM,TSU,1,8,3,5,-0.0320,-0.0558,-0.0558,-0.0238,0.0056,-1.0760
2024,Miami,HARD,TSU,2,18,13,5,-0.0234,-0.0067,-0.0067,0.0167,0.0547,-0.0476
2024,Miami,MEDIUM,VER,1,20,15,5,-0.0173,0.0026,0.0026,0.0199,0.0640,-0.3591
2024,Miami,HARD,VER,2,23,18,5,-0.0357,0.0396,0.0396,0.0753,0.1010,2.0390
2024,Monaco,HARD,ALB,2,18,13,5,-0.0567,-0.3479,-0.3479,-0.2912,-0.3030,-4.3743
2024,Monaco,MEDIUM,ALO,2,61,56,5,-0.0543,0.2103,0.2103,0.2646,0.2552,2.1447
2024,Monaco,MEDIUM,GAS,2,57,52,5,-0.0393,-0.3907,-0.3907,-0.3514,-0.3458,-8.2007
2024,Monaco,MEDIUM,HAM,2,35,30,5,-0.0625,-0.0613,-0.0613,0.0012,-0.0164,-0.3400
2024,Monaco,HARD,HAM,3,13,8,5,-0.1270,0.0582,0.0582,0.1852,0.1031,0.0060
2024,Monaco,HARD,LEC,2,74,69,5,-0.0695,0.5608,0.5608,0.6303,0.6057,5.6546
2024,Monaco,HARD,PIA,2,17,12,5,-0.0676,0.1630,0.1630,0.2306,0.2079,1.2485
2024,Monaco,MEDIUM,RUS,2,71,66,5,-0.0839,0.1861,0.1861,0.2700,0.2310,1.2772
2024,Monaco,HARD,SAI,2,29,24,5,-0.0617,-0.2124,-0.2124,-0.1507,-0.1675,-1.3161
2024,Monaco,HARD,SAR,2,11,6,5,0.4087,0.0412,0.0412,-0.3675,0.0861,-11.3809
2024,Monaco,MEDIUM,SAR,3,13,8,5,0.1646,0.1544,0.1544,-0.0102,0.1993,-6.1033
2024,Monaco,HARD,TSU,2,63,58,5,-0.0331,-0.2727,-0.2727,-0.2396,-0.2278,-17.8376
2024,Monaco,MEDIUM,VER,2,24,19,5,-0.1152,0.0794,0.0794,0.1946,0.1242,3.7636
2024,Monaco,HARD,ZHO,2,15,10,5,-0.2741,0.6998,0.6998,0.9739,0.7447,19.2301
2024,Qatar,SOFT,ALB,4,9,4,5,0.4755,0.6433,0.6433,0.1678,0.7047,-1.5510
2024,Qatar,MEDIUM,ALO,1,8,3,5,-0.1039,-0.0454,-0.0454,0.0585,0.0160,0.2966
2024,Qatar,MEDIUM,ALO,4,8,3,5,-0.0469,-0.0638,-0.0638,-0.0169,-0.0024,-0.4910
2024,Qatar,HARD,GAS,4,13,8,5,-0.0683,-0.0471,-0.0471,0.0212,0.0143,1.6045
2024,Qatar,MEDIUM,HAM,1,13,8,5,-0.1656,-0.1936,-0.1936,-0.0280,-0.1322,5.6002
2024,Qatar,HARD,HUL,2,8,3,5,-1.1320,-0.0782,-0.0782,1.0538,-0.0168,19.4597
2024,Qatar,MEDIUM,LAW,1,17,12,5,-0.0728,-0.0783,-0.0783,-0.0056,-0.0169,-0.3593
2024,Qatar,MEDIUM,LEC,1,21,16,5,-0.1168,-0.0317,-0.0317,0.0851,0.0297,2.6403
2024,Qatar,HARD,LEC,4,14,9,5,-0.0626,0.0536,0.0536,0.1162,0.1150,0.9978
2024,Qatar,MEDIUM,MAG,1,17,12,5,-0.1402,-0.0589,-0.0589,0.0813,0.0025,1.8408
2024,Qatar,HARD,MAG,4,9,4,5,-0.0056,0.1000,0.1000,0.1056,0.1614,-0.0565
2024,Qatar,MEDIUM,PER,1,24,19,5,-0.0803,0.2276,0.2276,0.3079,0.2890,2.6287
2024,Qatar,MEDIUM,PIA,1,9,4,5,-0.2061,0.0755,0.0755,0.2816,0.1369,5.1481
2024,Qatar,MEDIUM,RUS,1,10,5,5,-0.1084,0.0207,0.0207,0.1291,0.0821,0.7220
2024,Qatar,MEDIUM,SAI,1,12,7,5,-0.0768,0.0022,0.0022,0.0790,0.0636,0.7257
2024,Qatar,MEDIUM,TSU,1,16,11,5,-0.0595,-0.1014,-0.1014,-0.0419,-0.0400,0.2265
2024,Qatar,SOFT,TSU,5,8,3,5,0.5105,-0.0712,-0.0712,-0.5817,-0.0098,-8.6982
2024,Qatar,MEDIUM,VER,1,28,23,5,-0.0869,-0.0815,-0.0815,0.0054,-0.0201,1.7300
2024,Qatar,HARD,VER,4,15,10,5,-0.0939,0.1651,0.1651,0.2590,0.2265,2.4480
2024,Qatar,MEDIUM,ZHO,1,17,12,5,-0.1165,-0.0402,-0.0402,0.0762,0.0212,2.0533
2024,Qatar,HARD,ZHO,4,12,7,5,-0.1247,-0.1071,-0.1071,0.0176,-0.0457,0.7280
2024,Saudi Arabian,HARD,ALB,2,9,4,5,-0.1584,-0.1764,-0.1764,-0.0180,-0.1064,2.9129
2024,Saudi Arabian,HARD,ALO,2,37,32,5,-0.0816,0.0086,0.0086,0.0902,0.0786,2.5896
2024,Saudi Arabian,HARD,BEA,2,31,26,5,-0.0876,-0.1225,-0.1225,-0.0349,-0.0525,2.1004
2024,Saudi Arabian,HARD,BOT,2,9,4,5,-0.0382,-0.1519,-0.1519,-0.1137,-0.0819,-4.7390
2024,Saudi Arabian,SOFT,BOT,3,12,7,5,0.2401,-0.0395,-0.0395,-0.2796,0.0305,-9.6965
2024,Saudi Arabian,MEDIUM,HAM,1,18,13,5,-0.0866,0.1003,0.1003,0.1869,0.1703,1.8660
2024,Saudi Arabian,MEDIUM,HUL,1,16,11,5,-0.0576,-0.1019,-0.1019,-0.0443,-0.0319,-1.3871
2024,Saudi Arabian,HARD,HUL,2,14,9,5,-0.0754,0.1289,0.1289,0.2043,0.1989,1.2556
2024,Saudi Arabian,HARD,LEC,2,27,22,5,-0.0553,-0.0938,-0.0938,-0.0385,-0.0238,0.1337
2024,Saudi Arabian,HARD,MAG,2,28,23,5,-0.2108,0.4681,0.4681,0.6789,0.5381,8.5343
2024,Saudi Arabian,MEDIUM,NOR,1,26,21,5,-0.0360,0.0585,0.0585,0.0945,0.1285,-0.0549
2024,Saudi Arabian,SOFT,NOR,2,12,7,5,0.0362,0.0913,0.0913,0.0550,0.1613,0.3784
2024,Saudi Arabian,HARD,OCO,2,10,5,5,-0.0243,0.0064,0.0064,0.0307,0.0764,1.7146
2024,Saudi Arabian,HARD,PER,2,33,28,5,-0.0340,0.0897,0.0897,0.1237,0.1597,2.7812
2024,Saudi Arabian,HARD,PIA,2,14,9,5,-0.0779,0.0438,0.0438,0.1217,0.1138,2.7138
2024,Saudi Arabian,HARD,RIC,2,12,7,5,-0.0341,0.0944,0.0944,0.1285,0.1644,-0.0228
2024,Saudi Arabian,HARD,VER,2,38,33,5,-0.0223,-0.2853,-0.2853,-0.2630,-0.2153,0.4971
2024,Saudi Arabian,MEDIUM,ZHO,1,26,21,5,-0.0565,-0.1309,-0.1309,-0.0744,-0.0609,-1.8815
2024,Singapore,HARD,ALO,2,31,26,5,-0.0230,0.5746,0.5746,0.5976,0.6311,4.0726
2024,Singapore,HARD,BOT,1,24,19,5,-0.0007,0.0522,0.0522,0.0530,0.1087,4.6130
2024,Singapore,MEDIUM,COL,1,16,11,5,0.0322,0.1347,0.1347,0.1025,0.1912,1.2672
2024,Singapore,HARD,COL,2,12,7,5,0.0252,0.0847,0.0847,0.0595,0.1411,1.9504
2024,Singapore,MEDIUM,GAS,1,19,14,5,0.1048,0.4830,0.4830,0.3782,0.5395,-3.1902
2024,Singapore,SOFT,GAS,2,11,6,5,-0.1245,0.0782,0.0782,0.2026,0.1346,9.5639
2024,Singapore,SOFT,HAM,1,13,8,5,-0.1054,0.2305,0.2305,0.3359,0.2870,3.4477
2024,Singapore,HARD,HAM,2,37,32,5,0.0177,0.2122,0.2122,0.1945,0.2687,2.1496
2024,Singapore,MEDIUM,HUL,1,19,14,5,0.0470,0.0917,0.0917,0.0447,0.1482,0.8831
2024,Singapore,HARD,HUL,2,19,14,5,0.0178,0.3655,0.3655,0.3477,0.4220,1.7460
2024,Singapore,HARD,LEC,2,14,9,5,-0.0593,0.0706,0.0706,0.1299,0.1271,2.5934
2024,Singapore,HARD,MAG,1,16,11,5,0.0749,0.3035,0.3035,0.2286,0.3600,2.2145
2024,Singapore,MEDIUM,NOR,1,27,22,5,-0.0382,0.9216,0.9216,0.9598,0.9781,8.2960
2024,Singapore,HARD,NOR,2,30,25,5,0.0150,0.0248,0.0248,0.0098,0.0813,1.8896
2024,Singapore,MEDIUM,OCO,1,17,12,5,0.1157,0.2376,0.2376,0.1219,0.2941,-1.6562
2024,Singapore,HARD,OCO,2,24,19,5,-0.0085,0.4733,0.4733,0.4818,0.5298,1.7042
2024,Singapore,MEDIUM,PER,1,12,7,5,-0.0060,0.0925,0.0925,0.0985,0.1490,2.3356
2024,Singapore,MEDIUM,PIA,1,18,13,5,-0.0097,0.0407,0.0407,0.0504,0.0972,0.7904
2024,Singapore,HARD,PIA,2,19,14,5,0.0010,0.2024,0.2024,0.2014,0.2589,1.3019
2024,Singapore,MEDIUM,RIC,2,21,16,5,0.0245,-0.2002,-0.2002,-0.2247,-0.1437,3.0572
2024,Singapore,SOFT,RIC,3,9,4,5,-0.0671,-0.5439,-0.5439,-0.4768,-0.4874,5.0590
2024,Singapore,MEDIUM,RUS,1,15,10,5,0.0344,0.1261,0.1261,0.0917,0.1826,-0.0459
2024,Singapore,HARD,RUS,2,28,23,5,-0.0062,0.0674,0.0674,0.0736,0.1239,2.9712
2024,Singapore,HARD,SAI,2,37,32,5,-0.0161,0.2734,0.2734,0.2895,0.3299,3.6926
2024,Singapore,HARD,STR,1,13,8,5,0.0585,0.0817,0.0817,0.0232,0.1381,0.2428
2024,Singapore,MEDIUM,STR,2,30,25,5,-0.0171,0.2813,0.2813,0.2984,0.3378,4.2179
2024,Singapore,MEDIUM,TSU,1,20,15,5,0.0339,-0.0457,-0.0457,-0.0796,0.0108,0.6415
2024,Singapore,SOFT,TSU,2,24,19,5,-0.1101,0.3341,0.3341,0.4443,0.3906,7.0310
2024,Singapore,MEDIUM,VER,1,22,17,5,0.0348,0.2018,0.2018,0.1670,0.2583,2.3860
2024,Singapore,HARD,VER,2,30,25,5,-0.0172,0.1566,0.1566,0.1738,0.2131,-1.2319
2024,Singapore,HARD,ZHO,1,23,18,5,0.0259,0.1655,0.1655,0.1396,0.2220,1.8850
2024,Singapore,MEDIUM,ZHO,2,25,20,5,0.0072,0.4272,0.4272,0.4200,0.4837,-0.0929
2024,Spanish,SOFT,ALB,2,19,14,5,0.0475,0.4912,0.4912,0.4437,0.5442,3.4487
2024,Spanish,SOFT,ALB,3,15,10,5,-0.1219,0.0858,0.0858,0.2077,0.1388,2.6836
2024,Spanish,MEDIUM,ALO,2,11,6,5,-0.0192,-0.3896,-0.3896,-0.3703,-0.3365,-1.0428
2024,Spanish,HARD,ALO,3,14,9,5,0.1193,-0.0048,-0.0048,-0.1241,0.0482,-4.3680
2024,Spanish,SOFT,BOT,2,10,5,5,0.0634,0.0893,0.0893,0.0259,0.1423,0.9050
2024,Spanish,HARD,BOT,3,32,27,5,0.0167,0.0993,0.0993,0.0826,0.1523,-2.6222
2024,Spanish,MEDIUM,GAS,2,21,16,5,0.0601,-0.0838,-0.0838,-0.1439,-0.0308,0.6672
2024,Spanish,HARD,GAS,3,26,21,5,-0.0164,0.4429,0.4429,0.4593,0.4959,5.3468
2024,Spanish,MEDIUM,HAM,2,8,3,5,0.0369,0.0695,0.0695,0.0326,0.1225,-1.0304
2024,Spanish,SOFT,HAM,3,16,11,5,0.0545,0.1475,0.1475,0.0930,0.2005,1.4598
2024,Spanish,MEDIUM,HUL,2,19,14,5,0.0166,-0.0953,-0.0953,-0.1119,-0.0423,-0.4821
2024,Spanish,HARD,HUL,3,9,4,5,-0.1646,0.1140,0.1140,0.2786,0.1670,8.3601
2024,Spanish,SOFT,LEC,1,8,3,5,0.0110,0.1546,0.1546,0.1436,0.2076,1.8210
2024,Spanish,MEDIUM,LEC,2,17,12,5,0.0256,0.0360,0.0360,0.0104,0.0890,0.8743
2024,Spanish,SOFT,LEC,3,12,7,5,0.0372,0.1190,0.1190,0.0818,0.1720,-0.3157
2024,Spanish,MEDIUM,MAG,2,13,8,5,0.0306,0.0402,0.0402,0.0096,0.0932,2.0166
2024,Spanish,HARD,MAG,3,9,4,5,0.1599,0.0645,0.0645,-0.0954,0.1176,-2.9644
2024,Spanish,MEDIUM,NOR,2,11,6,5,-0.1223,-0.0003,-0.0003,0.1219,0.0527,1.8531
2024,Spanish,SOFT,NOR,3,18,13,5,0.0492,0.3803,0.3803,0.3311,0.4333,1.4881
2024,Spanish,MEDIUM,OCO,2,17,12,5,0.1208,0.0727,0.0727,-0.0481,0.1257,-4.1083
2024,Spanish,HARD,OCO,3,24,19,5,-0.0011,0.2305,0.2305,0.2316,0.2835,2.0224
2024,Spanish,MEDIUM,PER,3,12,7,5,0.0432,0.0765,0.0765,0.0333,0.1295,0.5928
2024,Spanish,SOFT,PER,4,12,7,5,0.1464,-0.0123,-0.0123,-0.1586,0.0408,-1.6274
2024,Spanish,MEDIUM,PIA,2,15,10,5,-0.0191,0.2085,0.2085,0.2276,0.2615,2.1880
2024,Spanish,SOFT,PIA,3,19,14,5,-0.0382,0.2926,0.2926,0.3308,0.3456,4.5828
2024,Spanish,MEDIUM,RIC,2,19,14,5,-0.0022,0.2027,0.2027,0.2049,0.2557,2.4673
2024,Spanish,HARD,RIC,3,14,9,5,-0.1813,0.0548,0.0548,0.2361,0.1078,5.2536
2024,Spanish,SOFT,RUS,1,8,3,5,0.2138,0.0652,0.0652,-0.1486,0.1182,-3.5591
2024,Spanish,MEDIUM,RUS,2,17,12,5,0.0429,0.0172,0.0172,-0.0257,0.0702,-0.7066
2024,Spanish,HARD,RUS,3,21,16,5,-0.0038,0.1008,0.1008,0.1046,0.1538,3.5242
2024,Spanish,MEDIUM,SAI,2,13,8,5,0.0458,0.0180,0.0180,-0.0278,0.0710,-1.5363
2024,Spanish,HARD,SAI,3,26,21,5,0.0016,0.0689,0.0689,0.0673,0.1219,2.0908
2024,Spanish,MEDIUM,SAR,2,16,11,5,0.1409,0.0668,0.0668,-0.0741,0.1198,-2.2133
2024,Spanish,HARD,SAR,3,28,23,5,0.0497,0.1343,0.1343,0.0846,0.1873,3.5693
2024,Spanish,SOFT,STR,1,9,4,5,-0.0873,0.0154,0.0154,0.1027,0.0685,0.8923
2024,Spanish,MEDIUM,STR,2,12,7,5,0.0409,0.1415,0.1415,0.1006,0.1945,-0.3842
2024,Spanish,HARD,STR,3,23,18,5,-0.0627,0.6920,0.6920,0.7547,0.7450,8.7056
2024,Spanish,MEDIUM,TSU,2,13,8,5,0.1257,0.1081,0.1081,-0.0175,0.1612,-5.6084
2024,Spanish,HARD,TSU,3,12,7,5,0.2127,0.2827,0.2827,0.0700,0.3357,-1.4015
2024,Spanish,SOFT,TSU,4,13,8,5,-0.2508,0.0993,0.0993,0.3501,0.1523,16.4342
2024,Spanish,SOFT,VER,1,14,9,5,0.1269,-0.0016,-0.0016,-0.1285,0.0514,-2.7239
2024,Spanish,MEDIUM,VER,2,23,18,5,0.0081,0.0874,0.0874,0.0793,0.1404,0.1018
2024,Spanish,SOFT,VER,3,20,15,5,0.0072,0.3870,0.3870,0.3798,0.4400,4.1724
2024,Spanish,MEDIUM,ZHO,2,17,12,5,0.0544,-0.0003,-0.0003,-0.0547,0.0527,0.3630
2024,Spanish,HARD,ZHO,3,21,16,5,0.0642,0.2531,0.2531,0.1889,0.3061,-1.1329
2024,United States,HARD,ALB,3,12,7,5,-0.0648,-0.4670,-0.4670,-0.4023,-0.4045,6.0483
2024,United States,HARD,ALO,2,24,19,5,-0.0503,0.4021,0.4021,0.4524,0.4646,3.2210
2024,United States,HARD,BOT,2,30,25,5,0.0366,-0.4425,-0.4425,-0.4791,-0.3800,-4.3352
2024,United States,HARD,COL,1,17,12,5,-0.1050,-0.0279,-0.0279,0.0771,0.0346,1.5433
2024,United States,MEDIUM,COL,2,12,7,5,-0.0392,-0.1903,-0.1903,-0.1511,-0.1278,0.6744
2024,United States,HARD,GAS,2,25,20,5,-0.0659,-0.1078,-0.1078,-0.0419,-0.0453,-0.8471
2024,United States,MEDIUM,HUL,1,9,4,5,-0.4804,-0.0687,-0.0687,0.4117,-0.0062,9.1855
2024,United States,HARD,HUL,2,23,18,5,-0.0426,0.0796,0.0796,0.1222,0.1421,0.8233
2024,United States,HARD,LAW,1,24,19,5,-0.0649,-0.0260,-0.0260,0.0389,0.0365,0.9741
2024,United States,MEDIUM,LAW,2,17,12,5,-0.0625,0.2304,0.2304,0.2929,0.2929,1.0010
2024,United States,MEDIUM,LEC,1,19,14,5,0.0313,0.0442,0.0442,0.0129,0.1067,-0.7951
2024,United States,HARD,LEC,2,25,20,5,-0.0298,0.2389,0.2389,0.2687,0.3014,1.6246
2024,United States,HARD,MAG,2,11,6,5,0.0010,0.1455,0.1455,0.1445,0.2080,-2.6214
2024,United States,MEDIUM,MAG,3,10,5,5,-0.0153,-0.1095,-0.1095,-0.0942,-0.0470,-1.8155
2024,United States,MEDIUM,NOR,1,19,14,5,-0.0844,0.0811,0.0811,0.1655,0.1436,1.2183
2024,United States,HARD,NOR,2,12,7,5,0.0316,-0.4838,-0.4838,-0.5154,-0.4213,-1.9251
2024,United States,MEDIUM,OCO,1,14,9,5,-0.0392,-0.0357,-0.0357,0.0035,0.0268,0.4702
2024,United States,HARD,OCO,2,12,7,5,-0.0332,-0.0301,-0.0301,0.0031,0.0324,1.2719
2024,United States,MEDIUM,PER,1,8,3,5,-0.1430,-0.1802,-0.1802,-0.0372,-0.1177,4.4993
2024,United States,HARD,PER,2,21,16,5,-0.0484,0.1220,0.1220,0.1704,0.1845,3.8967
2024,United States,MEDIUM,PIA,1,23,18,5,-0.0692,0.1258,0.1258,0.1950,0.1883,-0.0534
2024,United States,HARD,PIA,2,21,16,5,-0.0079,0.0684,0.0684,0.0763,0.1309,1.3325
2024,United States,HARD,RUS,1,15,10,5,-0.0314,-0.1677,-0.1677,-0.1363,-0.1052,-0.5933
2024,United States,HARD,SAI,2,32,27,5,-0.0363,0.6829,0.6829,0.7192,0.7454,4.3755
2024,United States,MEDIUM,STR,2,20,15,5,0.0016,0.2970,0.2970,0.2954,0.3595,-1.8789
2024,United States,HARD,TSU,2,27,22,5,-0.0734,0.0253,0.0253,0.0987,0.0878,4.0769
2024,United States,MEDIUM,VER,1,16,11,5,-0.0097,0.1281,0.1281,0.1378,0.1906,0.7433
2024,United States,HARD,VER,2,26,21,5,-0.0257,-0.0303,-0.0303,-0.0046,0.0322,2.0764
2024,United States,MEDIUM,ZHO,2,18,13,5,-0.0175,-0.0662,-0.0662,-0.0487,-0.0037,-0.1001
2024,United States,HARD,ZHO,3,17,12,5,-0.0764,0.1239,0.1239,0.2003,0.1864,0.3309
2025,Abu Dhabi,MEDIUM,VER,1,20,15,5,-0.0062,-0.0879,-0.0879,-0.0817,-0.0276,-0.1706
2025,Abu Dhabi,HARD,VER,2,31,26,5,-0.0019,0.0561,0.0561,0.0580,0.1164,3.0610
2025,Abu Dhabi,HARD,PIA,1,29,24,5,-0.0217,0.0892,0.0892,0.1109,0.1495,0.8173
2025,Abu Dhabi,MEDIUM,PIA,2,15,10,5,0.0579,0.1276,0.1276,0.0697,0.1879,2.0263
2025,Abu Dhabi,HARD,NOR,2,19,14,5,-0.1004,0.0351,0.0351,0.1355,0.0954,2.1540
2025,Abu Dhabi,HARD,NOR,3,16,11,5,-0.0246,0.4146,0.4146,0.4392,0.4749,6.5210
2025,Abu Dhabi,HARD,LEC,2,12,7,5,0.0059,-0.0959,-0.0959,-0.1018,-0.0356,-1.3055
2025,Abu Dhabi,MEDIUM,LEC,3,17,12,5,0.1085,-0.0066,-0.0066,-0.1151,0.0537,-0.2709
2025,Abu Dhabi,HARD,RUS,2,35,30,5,-0.0203,0.0079,0.0079,0.0282,0.0682,-0.5468
2025,Abu Dhabi,HARD,ALO,2,32,27,5,-0.0442,0.2657,0.2657,0.3099,0.3260,-0.7688
2025,Abu Dhabi,HARD,STR,1,20,15,5,-0.0111,0.0671,0.0671,0.0782,0.1274,0.8383
2025,Abu Dhabi,HARD,BOR,2,9,4,5,-0.0582,0.1555,0.1555,0.2137,0.2159,4.5716
2025,Abu Dhabi,HARD,SAI,2,8,3,5,0.1100,0.0119,0.0119,-0.0981,0.0722,-2.6060
2025,Abu Dhabi,HARD,TSU,1,11,6,5,0.0381,0.0545,0.0545,0.0163,0.1148,-2.4128
2025,Abu Dhabi,MEDIUM,TSU,2,9,4,5,-0.0751,0.0881,0.0881,0.1632,0.1484,7.2828
2025,Abu Dhabi,MEDIUM,ANT,2,9,4,5,-0.0174,0.0641,0.0641,0.0816,0.1245,2.4181
2025,Abu Dhabi,MEDIUM,ALB,3,11,6,5,0.0079,0.0346,0.0346,0.0267,0.0949,-0.7487
2025,Abu Dhabi,HARD,HAD,2,22,17,5,-0.0210,0.2139,0.2139,0.2349,0.2742,2.3566
2025,Abu Dhabi,HARD,LAW,2,28,23,5,-0.0136,-0.6446,-0.6446,-0.6310,-0.5843,3.4659
2025,Abu Dhabi,HARD,GAS,2,20,15,5,0.0402,-0.0405,-0.0405,-0.0807,0.0198,-0.3977
2025,Abu Dhabi,MEDIUM,GAS,3,15,10,5,-0.0150,0.1092,0.1092,0.1242,0.1696,5.3135
2025,Abu Dhabi,HARD,COL,2,19,14,5,0.0097,0.1349,0.1349,0.1252,0.1952,1.7098
2025,Abu Dhabi,MEDIUM,COL,3,15,10,5,0.0328,0.4242,0.4242,0.3914,0.4845,2.6946
2025,Austrian,MEDIUM,NOR,1,16,11,5,0.1097,-0.0610,-0.0610,-0.1707,-0.0110,0.3988
2025,Austrian,HARD,NOR,2,28,23,5,0.0098,0.0792,0.0792,0.0694,0.1292,1.3345
2025,Austrian,MEDIUM,NOR,3,16,11,5,-0.0141,0.1520,0.1520,0.1661,0.2020,4.2966
2025,Austrian,HARD,PIA,2,25,20,5,0.0270,-0.1300,-0.1300,-0.1570,-0.0800,1.3913
2025,Austrian,MEDIUM,LEC,1,19,14,5,0.1149,0.1169,0.1169,0.0020,0.1669,-3.0883
2025,Austrian,HARD,LEC,2,20,15,5,-0.0499,-0.0202,-0.0202,0.0297,0.0298,3.0010
2025,Austrian,MEDIUM,LEC,3,19,14,5,0.0007,-0.1199,-0.1199,-0.1206,-0.0699,1.3435
2025,Austrian,MEDIUM,HAM,1,18,13,5,0.0261,-0.0218,-0.0218,-0.0479,0.0282,1.4423
2025,Austrian,HARD,HAM,2,20,15,5,-0.0102,0.1075,0.1075,0.1177,0.1575,4.4429
2025,Austrian,MEDIUM,HAM,3,18,13,5,0.0528,0.0267,0.0267,-0.0261,0.0767,-0.4610
2025,Austrian,MEDIUM,RUS,1,8,3,5,0.1241,0.0550,0.0550,-0.0691,0.1050,-0.3224
2025,Austrian,MEDIUM,RUS,2,19,14,5,-0.0625,-0.0055,-0.0055,0.0570,0.0445,3.0399
2025,Austrian,HARD,RUS,3,18,13,5,0.0292,-0.2137,-0.2137,-0.2429,-0.1637,0.3518
2025,Austrian,MEDIUM,LAW,1,8,3,5,-0.2095,0.0317,0.0317,0.2412,0.0817,5.1245
2025,Austrian,HARD,LAW,2,31,26,5,-0.0075,0.0669,0.0669,0.0744,0.1169,1.6785
2025,Austrian,MEDIUM,BOR,1,8,3,5,-0.1760,0.0235,0.0235,0.1995,0.0735,3.7880
2025,Austrian,MEDIUM,BOR,2,18,13,5,0.0033,0.0371,0.0371,0.0338,0.0871,0.9130
2025,Austrian,HARD,BOR,3,11,6,5,-0.0171,-0.0027,-0.0027,0.0144,0.0473,-1.3359
2025,Austrian,MEDIUM,HUL,2,13,8,5,0.0128,0.0389,0.0389,0.0261,0.0889,-1.0797
2025,Austrian,MEDIUM,HUL,3,22,17,5,-0.0325,0.1185,0.1185,0.1510,0.1685,1.8142
2025,Austrian,HARD,OCO,2,18,13,5,0.0149,-0.0067,-0.0067,-0.0216,0.0433,-0.3799
2025,Austrian,HARD,OCO,3,16,11,5,0.0656,-0.0025,-0.0025,-0.0681,0.0475,-1.9185
2025,Austrian,MEDIUM,BEA,3,21,16,5,0.0365,-0.0174,-0.0174,-0.0539,0.0326,0.3548
2025,Austrian,HARD,HAD,3,31,26,5,0.0448,-0.0478,-0.0478,-0.0926,0.0022,0.4287
2025,Austrian,HARD,GAS,2,10,5,5,0.1506,0.0097,0.0097,-0.1409,0.0597,-8.4409
2025,Austrian,MEDIUM,GAS,3,24,19,5,0.0388,-0.0052,-0.0052,-0.0440,0.0448,0.2666
2025,Austrian,HARD,STR,2,21,16,5,0.0414,0.0274,0.0274,-0.0140,0.0774,-1.8258
2025,Austrian,SOFT,STR,3,9,4,5,0.2298,0.0540,0.0540,-0.1758,0.1040,-8.3812
2025,Austrian,MEDIUM,COL,2,12,7,5,0.0901,0.0607,0.0607,-0.0294,0.1107,-3.1771
