pop,gara,drv,L,residuo_reinfl,dentro_pitwindow
ctrl,Miami,RUS,48,0.0880,0
ctrl,Miami,RUS,49,0.2577,0
ctrl,Miami,RUS,50,0.5374,0
ctrl,Miami,RUS,51,0.2455,0
ctrl,Miami,RUS,52,1.2477,0
ctrl,Miami,RUS,53,5.1461,0
ctrl,Miami,RUS,54,5.5922,0
ctrl,Miami,SAI,12,-1.5038,0
ctrl,Miami,SAI,13,-1.8578,0
ctrl,Miami,SAI,14,-0.7392,0
ctrl,Miami,SAI,15,0.1864,0
ctrl,Miami,SAI,16,0.9468,0
ctrl,Miami,SAI,17,0.9652,0
ctrl,Miami,SAI,18,0.3028,0
ctrl,Miami,SAI,19,0.4984,0
ctrl,Miami,SAI,20,0.3454,1
ctrl,Miami,SAI,21,0.0744,1
ctrl,Miami,SAI,22,0.2168,1
ctrl,Miami,SAI,23,0.9539,1
ctrl,Miami,SAI,32,1.2302,0
ctrl,Miami,SAI,33,1.4152,0
ctrl,Miami,SAI,34,0.9552,0
ctrl,Miami,SAI,35,1.0371,0
ctrl,Miami,SAI,36,1.4239,0
ctrl,Miami,SAI,37,1.3897,0
ctrl,Miami,SAI,38,0.9544,0
ctrl,Miami,SAI,39,1.0433,0
ctrl,Miami,SAI,40,1.4572,0
ctrl,Miami,SAI,41,1.4671,0
ctrl,Miami,SAI,42,1.0230,0
ctrl,Miami,SAI,43,0.7354,0
ctrl,Miami,SAI,44,0.8467,0
ctrl,Miami,SAI,45,0.8201,0
ctrl,Miami,SAI,46,0.7955,0
ctrl,Miami,SAI,47,0.8142,0
ctrl,Miami,SAI,48,0.7199,0
ctrl,Miami,SAI,49,0.8920,0
ctrl,Miami,SAI,50,1.2211,0
ctrl,Miami,SAI,51,1.1637,0
ctrl,Miami,SAI,52,0.9053,0
ctrl,Miami,SAI,53,0.8448,0
ctrl,Miami,SAI,54,1.3053,0
ctrl,Miami,STR,12,-0.2657,0
ctrl,Miami,STR,13,4.6052,0
ctrl,Miami,STR,14,4.9802,0
ctrl,Miami,STR,15,0.5861,0
ctrl,Miami,STR,16,0.1144,0
ctrl,Miami,STR,25,0.1579,1
ctrl,Miami,STR,26,0.0255,1
ctrl,Miami,STR,27,0.2369,1
ctrl,Miami,STR,28,-0.2482,1
ctrl,Miami,STR,29,-0.4511,1
ctrl,Miami,STR,30,-0.1896,1
ctrl,Miami,STR,31,-0.2531,0
ctrl,Miami,STR,32,0.0541,0
ctrl,Miami,VER,14,-2.3152,0
ctrl,Miami,VER,15,-1.4826,0
ctrl,Miami,VER,16,-2.0357,0
ctrl,Miami,VER,17,-2.2198,0
ctrl,Miami,VER,18,0.0609,0
ctrl,Miami,VER,19,-0.5973,0
ctrl,Miami,VER,20,-1.0501,1
ctrl,Miami,VER,21,-0.0162,1
ctrl,Miami,VER,22,-0.0251,1
ctrl,Miami,VER,23,0.1405,1
ctrl,Miami,VER,24,0.1035,1
ctrl,Miami,VER,25,0.0575,1
ctrl,Miami,VER,26,1.0137,1
ctrl,Miami,VER,27,1.9451,1
ctrl,Miami,VER,28,2.3925,1
ctrl,Miami,VER,29,1.3524,1
ctrl,Miami,VER,30,0.7913,1
ctrl,Miami,VER,31,1.0365,0
ctrl,Miami,VER,32,0.9007,0
ctrl,Miami,VER,33,0.8357,0
ctrl,Miami,VER,34,0.7547,0
ctrl,Miami,VER,35,0.5035,0
ctrl,Miami,VER,36,0.3832,0
ctrl,Miami,VER,37,0.5414,0
ctrl,Miami,VER,38,1.0016,0
ctrl,Miami,VER,39,1.6684,0
ctrl,Miami,VER,40,1.6052,0
ctrl,Miami,VER,41,1.5742,0
ctrl,Miami,VER,42,1.8482,0
ctrl,Miami,VER,43,1.5748,0
ctrl,Miami,VER,44,1.6345,0
ctrl,Miami,VER,45,3.2103,0
ctrl,Miami,VER,46,3.9262,0
ctrl,Miami,VER,47,3.4402,0
ctrl,Miami,VER,48,2.7613,0
ctrl,Miami,VER,49,2.3334,0
ctrl,Miami,VER,50,2.7496,0
ctrl,Miami,VER,51,2.8301,0
ctrl,Miami,VER,52,3.2446,0
ctrl,Miami,VER,53,5.3497,0
ctrl,Miami,VER,54,6.7887,0
ctrl,Monaco,ALB,10,-1.6325,1
ctrl,Monaco,ALB,11,-1.0500,1
ctrl,Monaco,ALB,12,-0.1131,1
ctrl,Monaco,ALB,13,-0.2636,1
ctrl,Monaco,ALB,14,-0.3172,1
ctrl,Monaco,ALB,15,0.0722,1
ctrl,Monaco,ALB,16,0.1988,1
ctrl,Monaco,ALB,17,0.3853,1
ctrl,Monaco,ALB,18,0.3502,1
ctrl,Monaco,ALB,19,0.6660,1
ctrl,Monaco,ALB,20,1.5356,1
ctrl,Monaco,ALB,21,1.6431,1
ctrl,Monaco,ALB,22,1.1866,1
ctrl,Monaco,ALB,23,1.1622,1
ctrl,Monaco,ALB,24,1.4050,1
ctrl,Monaco,ALB,25,1.3018,1
ctrl,Monaco,ALB,26,0.9793,1
ctrl,Monaco,ALB,27,1.1228,1
ctrl,Monaco,ALB,28,1.2427,1
ctrl,Monaco,ALB,29,1.9196,1
ctrl,Monaco,ALB,3,-2.3777,0
ctrl,Monaco,ALB,30,3.5440,1
ctrl,Monaco,ALB,31,3.1484,1
ctrl,Monaco,ALB,37,5.5976,1
ctrl,Monaco,ALB,38,5.4862,1
ctrl,Monaco,ALB,4,-2.1342,1
ctrl,Monaco,ALB,5,-2.0918,1
ctrl,Monaco,ALB,6,-2.2323,1
ctrl,Monaco,ALB,7,-2.0408,1
ctrl,Monaco,ALB,73,-9.2577,0
ctrl,Monaco,ALB,74,-6.1982,0
ctrl,Monaco,ALB,75,-3.0368,0
ctrl,Monaco,ALB,8,-2.0314,1
ctrl,Monaco,ALB,9,-1.8359,1
ctrl,Monaco,ALO,10,-0.2693,1
ctrl,Monaco,ALO,11,-0.9810,1
ctrl,Monaco,ALO,12,-0.3715,1
ctrl,Monaco,ALO,13,0.3141,1
ctrl,Monaco,ALO,14,1.8687,1
ctrl,Monaco,ALO,15,3.9513,1
ctrl,Monaco,ALO,7,-0.7077,1
ctrl,Monaco,ALO,73,-6.1527,0
ctrl,Monaco,ALO,74,-5.4852,0
ctrl,Monaco,ALO,75,-5.6348,0
ctrl,Monaco,ALO,8,0.6313,1
ctrl,Monaco,ALO,9,0.8414,1
ctrl,Monaco,ANT,10,2.4725,1
ctrl,Monaco,ANT,11,1.4818,1
ctrl,Monaco,ANT,12,1.2602,1
ctrl,Monaco,ANT,13,1.1267,1
ctrl,Monaco,ANT,14,0.9718,1
ctrl,Monaco,ANT,15,0.6560,1
ctrl,Monaco,ANT,16,0.0166,1
ctrl,Monaco,ANT,17,-1.1216,1
ctrl,Monaco,ANT,18,-1.1692,1
ctrl,Monaco,ANT,19,-0.2937,1
ctrl,Monaco,ANT,20,-0.2731,1
ctrl,Monaco,ANT,21,-0.2776,1
ctrl,Monaco,ANT,22,0.1054,1
ctrl,Monaco,ANT,23,0.5384,1
ctrl,Monaco,ANT,24,0.9042,1
ctrl,Monaco,ANT,25,1.3771,1
ctrl,Monaco,ANT,26,1.0974,1
ctrl,Monaco,ANT,27,0.8047,1
ctrl,Monaco,ANT,28,0.9778,1
ctrl,Monaco,ANT,29,0.6170,1
ctrl,Monaco,ANT,3,-1.4047,0
ctrl,Monaco,ANT,30,0.5322,1
ctrl,Monaco,ANT,31,0.7423,1
ctrl,Monaco,ANT,32,1.2152,1
ctrl,Monaco,ANT,4,-1.1247,1
ctrl,Monaco,ANT,41,0.0913,1
ctrl,Monaco,ANT,42,-0.1197,1
ctrl,Monaco,ANT,43,-0.3488,1
ctrl,Monaco,ANT,44,1.3262,0
ctrl,Monaco,ANT,45,-0.4660,0
ctrl,Monaco,ANT,46,-1.1286,0
ctrl,Monaco,ANT,47,-0.4862,0
ctrl,Monaco,ANT,48,0.4041,0
ctrl,Monaco,ANT,49,0.4933,0
ctrl,Monaco,ANT,5,-1.1307,1
ctrl,Monaco,ANT,50,-0.2721,0
ctrl,Monaco,ANT,51,0.8072,0
ctrl,Monaco,ANT,52,0.4302,0
ctrl,Monaco,ANT,53,-1.3647,0
ctrl,Monaco,ANT,54,-1.7499,0
ctrl,Monaco,ANT,6,-1.4023,1
ctrl,Monaco,ANT,7,-0.9869,1
ctrl,Monaco,ANT,73,-3.3157,0
ctrl,Monaco,ANT,74,-2.6022,0
ctrl,Monaco,ANT,75,-1.6918,0
ctrl,Monaco,ANT,8,0.0306,1
ctrl,Monaco,ANT,9,2.1902,1
ctrl,Monaco,BEA,5,-0.7168,1
ctrl,Monaco,BEA,6,-1.5593,1
ctrl,Monaco,BEA,7,-1.5778,1
ctrl,Monaco,BEA,8,2.3742,1
ctrl,Monaco,BEA,9,4.4932,1
ctrl,Monaco,BOR,5,-0.7158,1
ctrl,Monaco,BOR,6,-1.3903,1
ctrl,Monaco,BOR,7,-1.6438,1
ctrl,Monaco,BOR,73,-6.3887,0
ctrl,Monaco,BOR,74,-5.3322,0
ctrl,Monaco,BOR,75,-5.3388,0
ctrl,Monaco,BOR,8,2.0192,1
ctrl,Monaco,BOR,9,4.3632,1
ctrl,Monaco,BOT,5,-0.8068,1
ctrl,Monaco,BOT,6,-1.4233,1
ctrl,Monaco,BOT,7,-1.4648,1
ctrl,Monaco,BOT,8,1.5222,1
ctrl,Monaco,BOT,9,4.0052,1
ctrl,Monaco,COL,10,-2.1315,1
ctrl,Monaco,COL,11,-2.2831,1
ctrl,Monaco,COL,12,-2.5896,1
ctrl,Monaco,COL,13,-1.9652,1
ctrl,Monaco,COL,14,-1.5652,1
ctrl,Monaco,COL,15,-1.8882,1
ctrl,Monaco,COL,16,-1.3858,1
ctrl,Monaco,COL,17,-0.5984,1
ctrl,Monaco,COL,18,-0.1272,1
ctrl,Monaco,COL,19,0.1934,1
ctrl,Monaco,COL,20,0.1908,1
ctrl,Monaco,COL,21,0.6104,1
ctrl,Monaco,COL,22,0.9768,1
ctrl,Monaco,COL,23,1.0512,1
ctrl,Monaco,COL,24,1.0612,1
ctrl,Monaco,COL,25,1.0792,1
ctrl,Monaco,COL,26,0.7230,1
ctrl,Monaco,COL,27,1.3908,1
ctrl,Monaco,COL,28,2.7091,1
ctrl,Monaco,COL,29,2.1963,1
ctrl,Monaco,COL,3,-2.0107,0
ctrl,Monaco,COL,4,-1.5532,1
ctrl,Monaco,COL,5,-1.4838,1
ctrl,Monaco,COL,6,-1.3868,1
ctrl,Monaco,COL,7,-1.6338,1
ctrl,Monaco,COL,73,-6.3587,0
ctrl,Monaco,COL,74,-4.0602,0
ctrl,Monaco,COL,75,-3.9088,0
ctrl,Monaco,COL,8,-0.8914,1
ctrl,Monaco,COL,9,-0.9199,1
ctrl,Monaco,GAS,10,-0.4805,1
ctrl,Monaco,GAS,11,-0.0459,1
ctrl,Monaco,GAS,12,-0.1008,1
ctrl,Monaco,GAS,13,-0.2546,1
ctrl,Monaco,GAS,14,0.7522,1
ctrl,Monaco,GAS,15,1.5251,1
ctrl,Monaco,GAS,16,1.5231,1
ctrl,Monaco,GAS,17,1.4991,1
ctrl,Monaco,GAS,18,0.7358,1
ctrl,Monaco,GAS,19,0.4955,1
ctrl,Monaco,GAS,20,0.6654,1
ctrl,Monaco,GAS,21,0.6663,1
ctrl,Monaco,GAS,22,0.5948,1
ctrl,Monaco,GAS,23,0.4032,1
ctrl,Monaco,GAS,24,0.3370,1
ctrl,Monaco,GAS,25,0.4648,1
ctrl,Monaco,GAS,26,0.6702,1
ctrl,Monaco,GAS,27,0.2757,1
ctrl,Monaco,GAS,28,-0.1022,1
ctrl,Monaco,GAS,29,0.3155,1
ctrl,Monaco,GAS,3,-3.0217,0
ctrl,Monaco,GAS,30,0.2066,1
ctrl,Monaco,GAS,31,0.6937,1
ctrl,Monaco,GAS,32,1.4375,1
ctrl,Monaco,GAS,33,1.0025,1
ctrl,Monaco,GAS,34,0.5878,1
ctrl,Monaco,GAS,35,1.2710,1
ctrl,Monaco,GAS,36,2.2242,1
ctrl,Monaco,GAS,37,2.5653,1
ctrl,Monaco,GAS,38,2.5963,1
ctrl,Monaco,GAS,39,2.3783,1
ctrl,Monaco,GAS,4,-3.1602,1
ctrl,Monaco,GAS,40,2.0170,1
ctrl,Monaco,GAS,5,-2.9918,1
ctrl,Monaco,GAS,6,-2.3698,1
ctrl,Monaco,GAS,7,-1.8388,1
ctrl,Monaco,GAS,73,-1.8347,0
ctrl,Monaco,GAS,74,-1.6727,0
ctrl,Monaco,GAS,75,-1.6097,0
ctrl,Monaco,GAS,8,-1.6614,1
ctrl,Monaco,GAS,9,-1.3040,1
ctrl,Monaco,HAD,10,0.5840,1
ctrl,Monaco,HAD,11,1.5390,1
ctrl,Monaco,HAD,12,2.2806,1
ctrl,Monaco,HAD,13,1.9782,1
ctrl,Monaco,HAD,14,1.7585,1
ctrl,Monaco,HAD,15,1.8188,1
ctrl,Monaco,HAD,16,2.3029,1
ctrl,Monaco,HAD,17,3.2470,1
ctrl,Monaco,HAD,18,3.2691,1
ctrl,Monaco,HAD,19,3.0052,1
ctrl,Monaco,HAD,20,3.0545,1
ctrl,Monaco,HAD,21,2.6309,1
ctrl,Monaco,HAD,22,2.1924,1
ctrl,Monaco,HAD,23,2.4998,1
ctrl,Monaco,HAD,24,2.4273,1
ctrl,Monaco,HAD,25,2.0568,1
ctrl,Monaco,HAD,26,1.8961,1
ctrl,Monaco,HAD,27,1.6444,1
ctrl,Monaco,HAD,3,-3.2107,0
ctrl,Monaco,HAD,37,-0.3967,1
ctrl,Monaco,HAD,38,-0.7276,1
ctrl,Monaco,HAD,39,-0.4803,1
ctrl,Monaco,HAD,4,-2.0792,1
ctrl,Monaco,HAD,40,0.4810,1
ctrl,Monaco,HAD,41,1.9865,1
ctrl,Monaco,HAD,42,2.6398,1
ctrl,Monaco,HAD,43,1.4444,1
ctrl,Monaco,HAD,44,-0.0071,0
ctrl,Monaco,HAD,45,-0.3037,0
ctrl,Monaco,HAD,46,1.8648,0
ctrl,Monaco,HAD,47,2.5915,0
ctrl,Monaco,HAD,48,0.7226,0
ctrl,Monaco,HAD,5,-0.9768,1
ctrl,Monaco,HAD,6,-0.3982,1
ctrl,Monaco,HAD,7,-0.0147,1
ctrl,Monaco,HAD,73,-4.0857,0
ctrl,Monaco,HAD,74,-3.0932,0
ctrl,Monaco,HAD,75,-1.7898,0
ctrl,Monaco,HAD,8,-0.6487,1
ctrl,Monaco,HAD,9,-0.1978,1
ctrl,Monaco,HAM,10,0.7725,1
ctrl,Monaco,HAM,11,0.7229,1
ctrl,Monaco,HAM,12,0.4935,1
ctrl,Monaco,HAM,13,0.3920,1
ctrl,Monaco,HAM,14,0.2776,1
ctrl,Monaco,HAM,15,0.5444,1
ctrl,Monaco,HAM,16,0.5972,1
ctrl,Monaco,HAM,17,0.6671,1
ctrl,Monaco,HAM,18,0.8335,1
ctrl,Monaco,HAM,19,0.7150,1
ctrl,Monaco,HAM,20,0.8913,1
ctrl,Monaco,HAM,21,1.2416,1
ctrl,Monaco,HAM,22,1.7822,1
ctrl,Monaco,HAM,23,2.1428,1
ctrl,Monaco,HAM,3,-3.1617,0
ctrl,Monaco,HAM,32,0.4714,1
ctrl,Monaco,HAM,33,0.4998,1
ctrl,Monaco,HAM,34,0.1963,1
ctrl,Monaco,HAM,35,0.7743,1
ctrl,Monaco,HAM,36,1.7934,1
ctrl,Monaco,HAM,37,2.7538,1
ctrl,Monaco,HAM,38,2.9842,1
ctrl,Monaco,HAM,39,1.9755,1
ctrl,Monaco,HAM,4,-2.4342,1
ctrl,Monaco,HAM,40,1.4779,1
ctrl,Monaco,HAM,41,0.6960,1
ctrl,Monaco,HAM,42,0.2794,1
ctrl,Monaco,HAM,43,-0.2208,1
ctrl,Monaco,HAM,44,-0.6906,0
ctrl,Monaco,HAM,45,-0.4648,0
ctrl,Monaco,HAM,46,0.2371,0
ctrl,Monaco,HAM,47,0.7237,0
ctrl,Monaco,HAM,48,0.5929,0
ctrl,Monaco,HAM,49,0.0839,0
ctrl,Monaco,HAM,5,-1.7998,1
ctrl,Monaco,HAM,50,-0.3231,0
ctrl,Monaco,HAM,51,-0.1712,0
ctrl,Monaco,HAM,52,0.0266,0
ctrl,Monaco,HAM,53,0.2055,0
ctrl,Monaco,HAM,54,0.0885,0
ctrl,Monaco,HAM,6,-0.8748,1
ctrl,Monaco,HAM,7,-0.2008,1
ctrl,Monaco,HAM,73,-1.6447,0
ctrl,Monaco,HAM,74,-0.4322,0
ctrl,Monaco,HAM,75,0.7102,0
ctrl,Monaco,HAM,8,-0.3502,1
ctrl,Monaco,HAM,9,0.2841,1
ctrl,Monaco,HUL,16,1.2774,1
ctrl,Monaco,HUL,17,1.3932,1
ctrl,Monaco,HUL,18,2.3041,1
ctrl,Monaco,HUL,19,0.8500,1
ctrl,Monaco,HUL,20,0.8743,1
ctrl,Monaco,HUL,21,1.2748,1
ctrl,Monaco,HUL,22,1.9555,1
ctrl,Monaco,HUL,23,0.8422,1
ctrl,Monaco,HUL,24,0.5352,1
ctrl,Monaco,HUL,25,0.5772,1
ctrl,Monaco,HUL,26,1.8340,1
ctrl,Monaco,HUL,27,2.4588,1
ctrl,Monaco,HUL,28,1.5106,1
ctrl,Monaco,HUL,3,-2.0587,0
ctrl,Monaco,HUL,4,-1.6392,1
ctrl,Monaco,HUL,5,-1.9098,1
ctrl,Monaco,HUL,6,-1.4818,1
ctrl,Monaco,HUL,7,-0.9348,1
ctrl,Monaco,HUL,73,-9.4087,0
ctrl,Monaco,HUL,74,-6.5112,0
ctrl,Monaco,HUL,75,-5.9378,0
ctrl,Monaco,LAW,10,-1.3655,1
ctrl,Monaco,LAW,11,-1.0391,1
ctrl,Monaco,LAW,12,-0.6441,1
ctrl,Monaco,LAW,13,-0.3761,1
ctrl,Monaco,LAW,14,-0.0496,1
ctrl,Monaco,LAW,15,0.4448,1
ctrl,Monaco,LAW,16,0.6062,1
ctrl,Monaco,LAW,17,0.6776,1
ctrl,Monaco,LAW,18,0.6414,1
ctrl,Monaco,LAW,19,0.7262,1
ctrl,Monaco,LAW,20,0.8806,1
ctrl,Monaco,LAW,21,0.9101,1
ctrl,Monaco,LAW,22,0.8135,1
ctrl,Monaco,LAW,23,0.6920,1
ctrl,Monaco,LAW,24,0.7770,1
ctrl,Monaco,LAW,25,0.9040,1
ctrl,Monaco,LAW,26,0.6398,1
ctrl,Monaco,LAW,27,0.6337,1
ctrl,Monaco,LAW,28,0.4382,1
ctrl,Monaco,LAW,29,0.1956,1
ctrl,Monaco,LAW,3,-2.2477,0
ctrl,Monaco,LAW,30,1.0920,1
ctrl,Monaco,LAW,31,3.7525,1
ctrl,Monaco,LAW,32,4.3895,1
ctrl,Monaco,LAW,33,2.0335,1
ctrl,Monaco,LAW,37,0.2197,1
ctrl,Monaco,LAW,38,0.4057,1
ctrl,Monaco,LAW,39,0.7697,1
ctrl,Monaco,LAW,4,-1.9792,1
ctrl,Monaco,LAW,5,-1.9198,1
ctrl,Monaco,LAW,6,-1.8553,1
ctrl,Monaco,LAW,7,-1.6778,1
ctrl,Monaco,LAW,73,-5.5907,0
ctrl,Monaco,LAW,74,-4.7262,0
ctrl,Monaco,LAW,75,-3.3738,0
ctrl,Monaco,LAW,8,-1.9278,1
ctrl,Monaco,LAW,9,-1.7288,1
ctrl,Monaco,LEC,10,-0.0135,1
ctrl,Monaco,LEC,11,0.3548,1
ctrl,Monaco,LEC,12,-0.1957,1
ctrl,Monaco,LEC,13,0.3367,1
ctrl,Monaco,LEC,14,0.2020,1
ctrl,Monaco,LEC,15,0.5833,1
ctrl,Monaco,LEC,16,1.0723,1
ctrl,Monaco,LEC,17,1.0952,1
ctrl,Monaco,LEC,18,0.8752,1
ctrl,Monaco,LEC,19,-0.0177,1
ctrl,Monaco,LEC,20,-0.2314,1
ctrl,Monaco,LEC,21,0.8912,1
ctrl,Monaco,LEC,22,0.9822,1
ctrl,Monaco,LEC,23,0.1280,1
ctrl,Monaco,LEC,24,0.2402,1
ctrl,Monaco,LEC,25,0.4713,1
ctrl,Monaco,LEC,26,1.0874,1
ctrl,Monaco,LEC,27,1.1725,1
ctrl,Monaco,LEC,28,0.7289,1
ctrl,Monaco,LEC,29,1.1784,1
ctrl,Monaco,LEC,3,-2.1727,0
ctrl,Monaco,LEC,30,2.0682,1
ctrl,Monaco,LEC,39,0.8843,1
ctrl,Monaco,LEC,4,-0.7972,1
ctrl,Monaco,LEC,40,2.1643,1
ctrl,Monaco,LEC,41,0.7122,1
ctrl,Monaco,LEC,42,-1.1435,1
ctrl,Monaco,LEC,43,-0.3610,1
ctrl,Monaco,LEC,44,-0.2524,0
ctrl,Monaco,LEC,45,-0.6526,0
ctrl,Monaco,LEC,46,-0.5888,0
ctrl,Monaco,LEC,47,-0.3129,0
ctrl,Monaco,LEC,48,-0.1166,0
ctrl,Monaco,LEC,49,0.3647,0
ctrl,Monaco,LEC,5,-0.2388,1
ctrl,Monaco,LEC,50,0.8950,0
ctrl,Monaco,LEC,51,0.4303,0
ctrl,Monaco,LEC,52,-0.1325,0
ctrl,Monaco,LEC,53,0.1302,0
ctrl,Monaco,LEC,54,1.0522,0
ctrl,Monaco,LEC,6,-1.0552,1
ctrl,Monaco,LEC,7,-1.0659,1
ctrl,Monaco,LEC,8,-0.9969,1
ctrl,Monaco,LEC,9,-1.0339,1
ctrl,Monaco,LIN,10,-1.5245,1
ctrl,Monaco,LIN,11,-1.4011,1
ctrl,Monaco,LIN,12,-2.0176,1
ctrl,Monaco,LIN,13,-2.0212,1
ctrl,Monaco,LIN,14,-1.4420,1
ctrl,Monaco,LIN,15,-0.6502,1
ctrl,Monaco,LIN,16,-0.3548,1
ctrl,Monaco,LIN,17,-0.9140,1
ctrl,Monaco,LIN,18,-0.8388,1
ctrl,Monaco,LIN,19,-0.7027,1
ctrl,Monaco,LIN,20,-0.3246,1
ctrl,Monaco,LIN,21,0.1385,1
ctrl,Monaco,LIN,22,0.5196,1
ctrl,Monaco,LIN,23,0.9902,1
ctrl,Monaco,LIN,24,1.0882,1
ctrl,Monaco,LIN,25,1.1992,1
ctrl,Monaco,LIN,26,1.0940,1
ctrl,Monaco,LIN,27,2.3328,1
ctrl,Monaco,LIN,28,2.4286,1
ctrl,Monaco,LIN,3,-3.2807,0
ctrl,Monaco,LIN,38,7.5477,1
ctrl,Monaco,LIN,4,-2.6662,1
ctrl,Monaco,LIN,5,-1.5638,1
ctrl,Monaco,LIN,6,-1.5388,1
ctrl,Monaco,LIN,7,-1.7298,1
ctrl,Monaco,LIN,73,-5.3237,0
ctrl,Monaco,LIN,74,-5.2842,0
ctrl,Monaco,LIN,75,-4.6888,0
ctrl,Monaco,LIN,8,-0.8814,1
ctrl,Monaco,LIN,9,-0.9409,1
ctrl,Monaco,NOR,10,-1.1733,1
ctrl,Monaco,NOR,11,-0.9507,1
ctrl,Monaco,NOR,12,-0.2492,1
ctrl,Monaco,NOR,13,0.1264,1
ctrl,Monaco,NOR,14,0.7262,1
ctrl,Monaco,NOR,15,0.8672,1
ctrl,Monaco,NOR,16,1.1785,1
ctrl,Monaco,NOR,17,1.0978,1
ctrl,Monaco,NOR,18,0.3251,1
ctrl,Monaco,NOR,19,0.5943,1
ctrl,Monaco,NOR,20,0.3833,1
ctrl,Monaco,NOR,21,-0.4558,1
ctrl,Monaco,NOR,22,0.4712,1
ctrl,Monaco,NOR,23,0.4892,1
ctrl,Monaco,NOR,24,0.2840,1
ctrl,Monaco,NOR,25,0.3368,1
ctrl,Monaco,NOR,26,0.3932,1
ctrl,Monaco,NOR,27,0.2857,1
ctrl,Monaco,NOR,28,0.1828,1
ctrl,Monaco,NOR,29,0.3985,1
ctrl,Monaco,NOR,3,-2.7587,0
ctrl,Monaco,NOR,30,0.3066,1
ctrl,Monaco,NOR,31,2.2767,1
ctrl,Monaco,NOR,32,1.8715,1
ctrl,Monaco,NOR,33,-0.4699,1
ctrl,Monaco,NOR,34,0.1348,1
ctrl,Monaco,NOR,35,1.1070,1
ctrl,Monaco,NOR,36,1.9542,1
ctrl,Monaco,NOR,37,2.5893,1
ctrl,Monaco,NOR,38,2.5882,1
ctrl,Monaco,NOR,39,4.1527,1
ctrl,Monaco,NOR,4,-3.4272,1
ctrl,Monaco,NOR,5,-3.6448,1
ctrl,Monaco,NOR,6,-3.0563,1
ctrl,Monaco,NOR,7,-2.4978,1
ctrl,Monaco,NOR,8,-1.4074,1
ctrl,Monaco,NOR,9,-0.7070,1
ctrl,Monaco,OCO,13,-0.3606,1
ctrl,Monaco,OCO,14,0.2508,1
ctrl,Monaco,OCO,15,0.4434,1
ctrl,Monaco,OCO,16,0.3452,1
ctrl,Monaco,OCO,17,0.2041,1
ctrl,Monaco,OCO,18,0.2396,1
ctrl,Monaco,OCO,19,0.5714,1
ctrl,Monaco,OCO,20,1.2877,1
ctrl,Monaco,OCO,21,1.2750,1
ctrl,Monaco,OCO,22,0.9730,1
ctrl,Monaco,OCO,23,1.2150,1
ctrl,Monaco,OCO,24,3.9652,1
ctrl,Monaco,OCO,25,4.5703,1
ctrl,Monaco,OCO,3,-3.4517,0
ctrl,Monaco,OCO,4,-2.9922,1
ctrl,Monaco,OCO,73,-8.3357,0
ctrl,Monaco,OCO,74,-5.9712,0
ctrl,Monaco,OCO,75,-4.6613,0
ctrl,Monaco,PER,73,-7.5987,0
ctrl,Monaco,PER,74,-6.0822,0
ctrl,Monaco,PER,75,-5.4338,0
ctrl,Monaco,PIA,10,-0.0205,1
ctrl,Monaco,PIA,11,0.7444,1
ctrl,Monaco,PIA,12,0.9748,1
ctrl,Monaco,PIA,13,1.4603,1
ctrl,Monaco,PIA,14,2.8560,1
ctrl,Monaco,PIA,15,3.0387,1
ctrl,Monaco,PIA,16,1.8099,1
ctrl,Monaco,PIA,17,0.7172,1
ctrl,Monaco,PIA,18,0.1145,1
ctrl,Monaco,PIA,19,-0.0446,1
ctrl,Monaco,PIA,20,0.2798,1
ctrl,Monaco,PIA,21,0.4472,1
ctrl,Monaco,PIA,22,0.3649,1
ctrl,Monaco,PIA,23,0.3266,1
ctrl,Monaco,PIA,24,0.9398,1
ctrl,Monaco,PIA,25,1.3261,1
ctrl,Monaco,PIA,26,1.4426,1
ctrl,Monaco,PIA,27,1.3562,1
ctrl,Monaco,PIA,28,1.3043,1
ctrl,Monaco,PIA,29,1.5335,1
ctrl,Monaco,PIA,3,-3.7577,0
ctrl,Monaco,PIA,30,1.1441,1
ctrl,Monaco,PIA,31,0.6367,1
ctrl,Monaco,PIA,32,0.8175,1
ctrl,Monaco,PIA,33,1.2132,1
ctrl,Monaco,PIA,34,1.1579,1
ctrl,Monaco,PIA,35,0.5466,1
ctrl,Monaco,PIA,36,0.5655,1
ctrl,Monaco,PIA,37,0.8743,1
ctrl,Monaco,PIA,38,1.9448,1
ctrl,Monaco,PIA,39,2.3392,1
ctrl,Monaco,PIA,4,-3.6892,1
ctrl,Monaco,PIA,40,1.7130,1
ctrl,Monaco,PIA,41,2.2858,1
ctrl,Monaco,PIA,42,2.9292,1
ctrl,Monaco,PIA,43,3.5505,1
ctrl,Monaco,PIA,5,-3.4718,1
ctrl,Monaco,PIA,6,-3.5943,1
ctrl,Monaco,PIA,7,-3.0448,1
ctrl,Monaco,PIA,73,-4.8807,0
ctrl,Monaco,PIA,74,-3.1422,0
ctrl,Monaco,PIA,75,-1.6948,0
ctrl,Monaco,PIA,8,-2.4038,1
ctrl,Monaco,PIA,9,-1.0608,1
ctrl,Monaco,RUS,10,0.3562,1
ctrl,Monaco,RUS,11,0.8744,1
ctrl,Monaco,RUS,12,1.8248,1
ctrl,Monaco,RUS,13,1.7922,1
ctrl,Monaco,RUS,14,1.7145,1
ctrl,Monaco,RUS,15,2.0332,1
