gara,cid,drv,stint,compound,freezeL,A0,Acur,Afut,rate,res_oss,pred_M0,pred_M1,pred_M2,err_M0,err_M1,err_M2
Australia,melbourne,ANT,2,HARD,24,7.0000,12.0000,18.0000,0.0522,0.3396,0.8874,0.5742,0.3132,0.5478,0.2346,-0.0264
Australia,melbourne,ANT,2,HARD,25,9.0000,13.0000,14.0000,0.0522,0.3435,0.6786,0.2610,0.0522,0.3351,-0.0825,-0.2913
Australia,melbourne,ANT,2,HARD,25,9.0000,13.0000,15.0000,0.0522,0.3602,0.7308,0.3132,0.1044,0.3706,-0.0470,-0.2558
Australia,melbourne,ANT,2,HARD,25,9.0000,13.0000,16.0000,0.0522,0.3390,0.7830,0.3654,0.1566,0.4440,0.0264,-0.1824
Australia,melbourne,ANT,2,HARD,25,9.0000,13.0000,17.0000,0.0522,0.3287,0.8352,0.4176,0.2088,0.5065,0.0889,-0.1199
Australia,melbourne,ANT,2,HARD,25,9.0000,13.0000,18.0000,0.0522,0.3014,0.8874,0.4698,0.2610,0.5860,0.1684,-0.0404
Australia,melbourne,ANT,2,HARD,25,9.0000,13.0000,19.0000,0.0522,0.3441,0.9396,0.5220,0.3132,0.5955,0.1779,-0.0309
Australia,melbourne,ANT,2,HARD,26,9.5000,14.0000,15.0000,0.0522,0.2071,0.7308,0.2871,0.0522,0.5237,0.0800,-0.1549
Australia,melbourne,ANT,2,HARD,26,9.5000,14.0000,16.0000,0.0522,0.1858,0.7830,0.3393,0.1044,0.5972,0.1535,-0.0814
Australia,melbourne,ANT,2,HARD,26,9.5000,14.0000,17.0000,0.0522,0.1756,0.8352,0.3915,0.1566,0.6596,0.2159,-0.0190
Australia,melbourne,ANT,2,HARD,26,9.5000,14.0000,18.0000,0.0522,0.1483,0.8874,0.4437,0.2088,0.7391,0.2954,0.0605
Australia,melbourne,ANT,2,HARD,26,9.5000,14.0000,19.0000,0.0522,0.1910,0.9396,0.4959,0.2610,0.7486,0.3049,0.0700
Australia,melbourne,ANT,2,HARD,26,9.5000,14.0000,20.0000,0.0522,0.6017,0.9918,0.5481,0.3132,0.3901,-0.0536,-0.2885
Australia,melbourne,ANT,2,HARD,27,10.0000,15.0000,16.0000,0.0522,0.0327,0.7830,0.3132,0.0522,0.7503,0.2805,0.0195
Australia,melbourne,ANT,2,HARD,27,10.0000,15.0000,17.0000,0.0522,0.0224,0.8352,0.3654,0.1044,0.8128,0.3430,0.0820
Australia,melbourne,ANT,2,HARD,27,10.0000,15.0000,18.0000,0.0522,-0.0049,0.8874,0.4176,0.1566,0.8923,0.4225,0.1615
Australia,melbourne,ANT,2,HARD,27,10.0000,15.0000,19.0000,0.0522,0.0379,0.9396,0.4698,0.2088,0.9017,0.4319,0.1709
Australia,melbourne,ANT,2,HARD,27,10.0000,15.0000,20.0000,0.0522,0.4486,0.9918,0.5220,0.2610,0.5432,0.0734,-0.1876
Australia,melbourne,ANT,2,HARD,27,10.0000,15.0000,21.0000,0.0522,0.2783,1.0440,0.5742,0.3132,0.7657,0.2959,0.0349
Australia,melbourne,ANT,2,HARD,28,10.5000,16.0000,17.0000,0.0522,0.0135,0.8352,0.3393,0.0522,0.8217,0.3258,0.0387
Australia,melbourne,ANT,2,HARD,28,10.5000,16.0000,18.0000,0.0522,-0.0138,0.8874,0.3915,0.1044,0.9012,0.4053,0.1182
Australia,melbourne,ANT,2,HARD,28,10.5000,16.0000,19.0000,0.0522,0.0290,0.9396,0.4437,0.1566,0.9106,0.4147,0.1276
Australia,melbourne,ANT,2,HARD,28,10.5000,16.0000,20.0000,0.0522,0.4397,0.9918,0.4959,0.2088,0.5521,0.0562,-0.2309
Australia,melbourne,ANT,2,HARD,28,10.5000,16.0000,21.0000,0.0522,0.2694,1.0440,0.5481,0.2610,0.7746,0.2787,-0.0084
Australia,melbourne,ANT,2,HARD,29,11.0000,17.0000,18.0000,0.0522,-0.0227,0.8874,0.3654,0.0522,0.9101,0.3881,0.0749
Australia,melbourne,ANT,2,HARD,29,11.0000,17.0000,19.0000,0.0522,0.0201,0.9396,0.4176,0.1044,0.9195,0.3975,0.0843
Australia,melbourne,ANT,2,HARD,29,11.0000,17.0000,20.0000,0.0522,0.4308,0.9918,0.4698,0.1566,0.5610,0.0390,-0.2742
Australia,melbourne,ANT,2,HARD,29,11.0000,17.0000,21.0000,0.0522,0.2605,1.0440,0.5220,0.2088,0.7835,0.2615,-0.0517
Australia,melbourne,ANT,2,HARD,29,11.0000,17.0000,23.0000,0.0522,0.6390,1.1484,0.6264,0.3132,0.5094,-0.0126,-0.3258
Australia,melbourne,ANT,2,HARD,30,11.5000,18.0000,19.0000,0.0522,0.0290,0.9396,0.3915,0.0522,0.9106,0.3625,0.0232
Australia,melbourne,ANT,2,HARD,30,11.5000,18.0000,20.0000,0.0522,0.4397,0.9918,0.4437,0.1044,0.5521,0.0040,-0.3353
Australia,melbourne,ANT,2,HARD,30,11.5000,18.0000,21.0000,0.0522,0.2694,1.0440,0.4959,0.1566,0.7746,0.2265,-0.1128
Australia,melbourne,ANT,2,HARD,30,11.5000,18.0000,23.0000,0.0522,0.6479,1.1484,0.6003,0.2610,0.5005,-0.0476,-0.3869
Australia,melbourne,ANT,2,HARD,30,11.5000,18.0000,24.0000,0.0522,0.2726,1.2006,0.6525,0.3132,0.9280,0.3799,0.0406
Australia,melbourne,ANT,2,HARD,31,12.0000,19.0000,20.0000,0.0522,0.4308,0.9918,0.4176,0.0522,0.5610,-0.0132,-0.3786
Australia,melbourne,ANT,2,HARD,31,12.0000,19.0000,21.0000,0.0522,0.2605,1.0440,0.4698,0.1044,0.7835,0.2093,-0.1561
Australia,melbourne,ANT,2,HARD,31,12.0000,19.0000,23.0000,0.0522,0.6390,1.1484,0.5742,0.2088,0.5094,-0.0648,-0.4302
Australia,melbourne,ANT,2,HARD,31,12.0000,19.0000,24.0000,0.0522,0.2637,1.2006,0.6264,0.2610,0.9369,0.3627,-0.0027
Australia,melbourne,ANT,2,HARD,31,12.0000,19.0000,25.0000,0.0522,0.4164,1.2528,0.6786,0.3132,0.8364,0.2622,-0.1032
Australia,melbourne,ANT,2,HARD,32,12.5000,20.0000,21.0000,0.0522,0.2582,1.0440,0.4437,0.0522,0.7858,0.1855,-0.2060
Australia,melbourne,ANT,2,HARD,32,12.5000,20.0000,23.0000,0.0522,0.6367,1.1484,0.5481,0.1566,0.5117,-0.0886,-0.4801
Australia,melbourne,ANT,2,HARD,32,12.5000,20.0000,24.0000,0.0522,0.2614,1.2006,0.6003,0.2088,0.9392,0.3389,-0.0526
Australia,melbourne,ANT,2,HARD,32,12.5000,20.0000,25.0000,0.0522,0.4141,1.2528,0.6525,0.2610,0.8387,0.2384,-0.1531
Australia,melbourne,ANT,2,HARD,32,12.5000,20.0000,26.0000,0.0522,0.4888,1.3050,0.7047,0.3132,0.8162,0.2159,-0.1756
Australia,melbourne,ANT,2,HARD,33,13.0000,21.0000,23.0000,0.0522,0.6343,1.1484,0.5220,0.1044,0.5141,-0.1123,-0.5299
Australia,melbourne,ANT,2,HARD,33,13.0000,21.0000,24.0000,0.0522,0.2591,1.2006,0.5742,0.1566,0.9415,0.3151,-0.1025
Australia,melbourne,ANT,2,HARD,33,13.0000,21.0000,25.0000,0.0522,0.4118,1.2528,0.6264,0.2088,0.8410,0.2146,-0.2030
Australia,melbourne,ANT,2,HARD,33,13.0000,21.0000,26.0000,0.0522,0.4865,1.3050,0.6786,0.2610,0.8185,0.1921,-0.2255
Australia,melbourne,ANT,2,HARD,33,13.0000,21.0000,27.0000,0.0522,0.4702,1.3572,0.7308,0.3132,0.8870,0.2606,-0.1570
Australia,melbourne,ANT,2,HARD,34,13.0000,22.0000,23.0000,0.0522,0.6343,1.1484,0.5220,0.0522,0.5141,-0.1123,-0.5821
Australia,melbourne,ANT,2,HARD,34,13.0000,22.0000,24.0000,0.0522,0.2591,1.2006,0.5742,0.1044,0.9415,0.3151,-0.1547
Australia,melbourne,ANT,2,HARD,34,13.0000,22.0000,25.0000,0.0522,0.4118,1.2528,0.6264,0.1566,0.8410,0.2146,-0.2552
Australia,melbourne,ANT,2,HARD,34,13.0000,22.0000,26.0000,0.0522,0.4865,1.3050,0.6786,0.2088,0.8185,0.1921,-0.2777
Australia,melbourne,ANT,2,HARD,34,13.0000,22.0000,27.0000,0.0522,0.4702,1.3572,0.7308,0.2610,0.8870,0.2606,-0.2092
Australia,melbourne,ANT,2,HARD,34,13.0000,22.0000,28.0000,0.0522,0.2730,1.4094,0.7830,0.3132,1.1364,0.5100,0.0402
Australia,melbourne,ANT,2,HARD,35,13.5000,23.0000,24.0000,0.0522,0.2539,1.2006,0.5481,0.0522,0.9467,0.2942,-0.2017
Australia,melbourne,ANT,2,HARD,35,13.5000,23.0000,25.0000,0.0522,0.4067,1.2528,0.6003,0.1044,0.8461,0.1936,-0.3023
Australia,melbourne,ANT,2,HARD,35,13.5000,23.0000,26.0000,0.0522,0.4814,1.3050,0.6525,0.1566,0.8236,0.1711,-0.3248
Australia,melbourne,ANT,2,HARD,35,13.5000,23.0000,27.0000,0.0522,0.4651,1.3572,0.7047,0.2088,0.8921,0.2396,-0.2563
Australia,melbourne,ANT,2,HARD,35,13.5000,23.0000,28.0000,0.0522,0.2678,1.4094,0.7569,0.2610,1.1416,0.4891,-0.0068
Australia,melbourne,ANT,2,HARD,35,13.5000,23.0000,29.0000,0.0522,0.5756,1.4616,0.8091,0.3132,0.8860,0.2335,-0.2624
Australia,melbourne,ANT,2,HARD,36,14.0000,24.0000,25.0000,0.0522,0.4015,1.2528,0.5742,0.0522,0.8513,0.1727,-0.3493
Australia,melbourne,ANT,2,HARD,36,14.0000,24.0000,26.0000,0.0522,0.4762,1.3050,0.6264,0.1044,0.8288,0.1502,-0.3718
Australia,melbourne,ANT,2,HARD,36,14.0000,24.0000,27.0000,0.0522,0.4600,1.3572,0.6786,0.1566,0.8972,0.2186,-0.3034
Australia,melbourne,ANT,2,HARD,36,14.0000,24.0000,28.0000,0.0522,0.2627,1.4094,0.7308,0.2088,1.1467,0.4681,-0.0539
Australia,melbourne,ANT,2,HARD,36,14.0000,24.0000,29.0000,0.0522,0.5704,1.4616,0.7830,0.2610,0.8912,0.2126,-0.3094
Australia,melbourne,ANT,2,HARD,36,14.0000,24.0000,30.0000,0.0522,0.6361,1.5138,0.8352,0.3132,0.8777,0.1991,-0.3229
Australia,melbourne,ANT,2,HARD,37,14.5000,25.0000,26.0000,0.0522,0.4740,1.3050,0.6003,0.0522,0.8310,0.1263,-0.4218
Australia,melbourne,ANT,2,HARD,37,14.5000,25.0000,27.0000,0.0522,0.4577,1.3572,0.6525,0.1044,0.8995,0.1948,-0.3533
Australia,melbourne,ANT,2,HARD,37,14.5000,25.0000,28.0000,0.0522,0.2604,1.4094,0.7047,0.1566,1.1490,0.4443,-0.1038
Australia,melbourne,ANT,2,HARD,37,14.5000,25.0000,29.0000,0.0522,0.5681,1.4616,0.7569,0.2088,0.8935,0.1888,-0.3593
Australia,melbourne,ANT,2,HARD,37,14.5000,25.0000,30.0000,0.0522,0.6339,1.5138,0.8091,0.2610,0.8799,0.1752,-0.3729
Australia,melbourne,ANT,2,HARD,37,14.5000,25.0000,31.0000,0.0522,0.7586,1.5660,0.8613,0.3132,0.8074,0.1027,-0.4454
Australia,melbourne,ANT,2,HARD,38,15.0000,26.0000,27.0000,0.0522,0.4554,1.3572,0.6264,0.0522,0.9018,0.1710,-0.4032
Australia,melbourne,ANT,2,HARD,38,15.0000,26.0000,28.0000,0.0522,0.2581,1.4094,0.6786,0.1044,1.1513,0.4205,-0.1537
Australia,melbourne,ANT,2,HARD,38,15.0000,26.0000,29.0000,0.0522,0.5659,1.4616,0.7308,0.1566,0.8957,0.1649,-0.4093
Australia,melbourne,ANT,2,HARD,38,15.0000,26.0000,30.0000,0.0522,0.6316,1.5138,0.7830,0.2088,0.8822,0.1514,-0.4228
Australia,melbourne,ANT,2,HARD,38,15.0000,26.0000,31.0000,0.0522,0.7563,1.5660,0.8352,0.2610,0.8097,0.0789,-0.4953
Australia,melbourne,ANT,2,HARD,38,15.0000,26.0000,32.0000,0.0522,0.8720,1.6182,0.8874,0.3132,0.7462,0.0154,-0.5588
Australia,melbourne,ANT,2,HARD,39,15.5000,27.0000,28.0000,0.0522,0.2578,1.4094,0.6525,0.0522,1.1516,0.3947,-0.2056
Australia,melbourne,ANT,2,HARD,39,15.5000,27.0000,29.0000,0.0522,0.5656,1.4616,0.7047,0.1044,0.8960,0.1391,-0.4612
Australia,melbourne,ANT,2,HARD,39,15.5000,27.0000,30.0000,0.0522,0.6313,1.5138,0.7569,0.1566,0.8825,0.1256,-0.4747
Australia,melbourne,ANT,2,HARD,39,15.5000,27.0000,31.0000,0.0522,0.7560,1.5660,0.8091,0.2088,0.8100,0.0531,-0.5472
Australia,melbourne,ANT,2,HARD,39,15.5000,27.0000,32.0000,0.0522,0.8717,1.6182,0.8613,0.2610,0.7465,-0.0104,-0.6107
Australia,melbourne,ANT,2,HARD,39,15.5000,27.0000,33.0000,0.0522,0.9674,1.6704,0.9135,0.3132,0.7030,-0.0539,-0.6542
Australia,melbourne,ANT,2,HARD,40,16.0000,28.0000,29.0000,0.0522,0.5652,1.4616,0.6786,0.0522,0.8964,0.1134,-0.5130
Australia,melbourne,ANT,2,HARD,40,16.0000,28.0000,30.0000,0.0522,0.6310,1.5138,0.7308,0.1044,0.8828,0.0998,-0.5266
Australia,melbourne,ANT,2,HARD,40,16.0000,28.0000,31.0000,0.0522,0.7557,1.5660,0.7830,0.1566,0.8103,0.0273,-0.5991
Australia,melbourne,ANT,2,HARD,40,16.0000,28.0000,32.0000,0.0522,0.8714,1.6182,0.8352,0.2088,0.7468,-0.0362,-0.6626
Australia,melbourne,ANT,2,HARD,40,16.0000,28.0000,33.0000,0.0522,0.9671,1.6704,0.8874,0.2610,0.7033,-0.0797,-0.7061
Australia,melbourne,ANT,2,HARD,40,16.0000,28.0000,34.0000,0.0522,0.9339,1.7226,0.9396,0.3132,0.7887,0.0057,-0.6207
Australia,melbourne,ANT,2,HARD,41,16.5000,29.0000,30.0000,0.0522,0.6229,1.5138,0.7047,0.0522,0.8909,0.0818,-0.5707
Australia,melbourne,ANT,2,HARD,41,16.5000,29.0000,31.0000,0.0522,0.7476,1.5660,0.7569,0.1044,0.8184,0.0093,-0.6432
Australia,melbourne,ANT,2,HARD,41,16.5000,29.0000,32.0000,0.0522,0.8634,1.6182,0.8091,0.1566,0.7548,-0.0543,-0.7068
Australia,melbourne,ANT,2,HARD,41,16.5000,29.0000,33.0000,0.0522,0.9591,1.6704,0.8613,0.2088,0.7113,-0.0978,-0.7503
Australia,melbourne,ANT,2,HARD,41,16.5000,29.0000,34.0000,0.0522,0.9258,1.7226,0.9135,0.2610,0.7968,-0.0123,-0.6648
Australia,melbourne,ANT,2,HARD,41,16.5000,29.0000,35.0000,0.0522,1.0055,1.7748,0.9657,0.3132,0.7693,-0.0398,-0.6923
Australia,melbourne,ANT,2,HARD,42,17.0000,30.0000,31.0000,0.0522,0.7396,1.5660,0.7308,0.0522,0.8264,-0.0088,-0.6874
Australia,melbourne,ANT,2,HARD,42,17.0000,30.0000,32.0000,0.0522,0.8553,1.6182,0.7830,0.1044,0.7629,-0.0723,-0.7509
Australia,melbourne,ANT,2,HARD,42,17.0000,30.0000,33.0000,0.0522,0.9510,1.6704,0.8352,0.1566,0.7194,-0.1158,-0.7944
Australia,melbourne,ANT,2,HARD,42,17.0000,30.0000,34.0000,0.0522,0.9178,1.7226,0.8874,0.2088,0.8048,-0.0304,-0.7090
Australia,melbourne,ANT,2,HARD,42,17.0000,30.0000,35.0000,0.0522,0.9975,1.7748,0.9396,0.2610,0.7773,-0.0579,-0.7365
Australia,melbourne,ANT,2,HARD,42,17.0000,30.0000,36.0000,0.0522,0.9752,1.8270,0.9918,0.3132,0.8518,0.0166,-0.6620
Australia,melbourne,ANT,2,HARD,43,17.5000,31.0000,32.0000,0.0522,0.7431,1.6182,0.7569,0.0522,0.8751,0.0138,-0.6909
Australia,melbourne,ANT,2,HARD,43,17.5000,31.0000,33.0000,0.0522,0.8389,1.6704,0.8091,0.1044,0.8315,-0.0298,-0.7345
Australia,melbourne,ANT,2,HARD,43,17.5000,31.0000,34.0000,0.0522,0.8056,1.7226,0.8613,0.1566,0.9170,0.0557,-0.6490
Australia,melbourne,ANT,2,HARD,43,17.5000,31.0000,35.0000,0.0522,0.8853,1.7748,0.9135,0.2088,0.8895,0.0282,-0.6765
Australia,melbourne,ANT,2,HARD,43,17.5000,31.0000,36.0000,0.0522,0.8630,1.8270,0.9657,0.2610,0.9640,0.1027,-0.6020
Australia,melbourne,ANT,2,HARD,43,17.5000,31.0000,37.0000,0.0522,1.1678,1.8792,1.0179,0.3132,0.7114,-0.1499,-0.8546
Australia,melbourne,ANT,2,HARD,44,18.0000,32.0000,33.0000,0.0522,0.7267,1.6704,0.7830,0.0522,0.9437,0.0563,-0.6745
Australia,melbourne,ANT,2,HARD,44,18.0000,32.0000,34.0000,0.0522,0.6934,1.7226,0.8352,0.1044,1.0292,0.1418,-0.5890
Australia,melbourne,ANT,2,HARD,44,18.0000,32.0000,35.0000,0.0522,0.7731,1.7748,0.8874,0.1566,1.0017,0.1143,-0.6165
Australia,melbourne,ANT,2,HARD,44,18.0000,32.0000,36.0000,0.0522,0.7509,1.8270,0.9396,0.2088,1.0761,0.1887,-0.5421
Australia,melbourne,ANT,2,HARD,44,18.0000,32.0000,37.0000,0.0522,1.0556,1.8792,0.9918,0.2610,0.8236,-0.0638,-0.7946
Australia,melbourne,ANT,2,HARD,44,18.0000,32.0000,38.0000,0.0522,0.7653,1.9314,1.0440,0.3132,1.1661,0.2787,-0.4521
Australia,melbourne,ANT,2,HARD,45,18.5000,33.0000,34.0000,0.0522,0.6918,1.7226,0.8091,0.0522,1.0308,0.1173,-0.6396
Australia,melbourne,ANT,2,HARD,45,18.5000,33.0000,35.0000,0.0522,0.7716,1.7748,0.8613,0.1044,1.0032,0.0897,-0.6672
Australia,melbourne,ANT,2,HARD,45,18.5000,33.0000,36.0000,0.0522,0.7493,1.8270,0.9135,0.1566,1.0777,0.1642,-0.5927
Australia,melbourne,ANT,2,HARD,45,18.5000,33.0000,37.0000,0.0522,1.0540,1.8792,0.9657,0.2088,0.8252,-0.0883,-0.8452
Australia,melbourne,ANT,2,HARD,45,18.5000,33.0000,38.0000,0.0522,0.7637,1.9314,1.0179,0.2610,1.1677,0.2542,-0.5027
Australia,melbourne,ANT,2,HARD,45,18.5000,33.0000,39.0000,0.0522,0.5374,1.9836,1.0701,0.3132,1.4462,0.5327,-0.2242
Australia,melbourne,ANT,2,HARD,46,19.0000,34.0000,35.0000,0.0522,0.7700,1.7748,0.8352,0.0522,1.0048,0.0652,-0.7178
Australia,melbourne,ANT,2,HARD,46,19.0000,34.0000,36.0000,0.0522,0.7477,1.8270,0.8874,0.1044,1.0793,0.1397,-0.6433
Australia,melbourne,ANT,2,HARD,46,19.0000,34.0000,37.0000,0.0522,1.0524,1.8792,0.9396,0.1566,0.8268,-0.1128,-0.8958
Australia,melbourne,ANT,2,HARD,46,19.0000,34.0000,38.0000,0.0522,0.7621,1.9314,0.9918,0.2088,1.1693,0.2297,-0.5533
Australia,melbourne,ANT,2,HARD,46,19.0000,34.0000,39.0000,0.0522,0.5359,1.9836,1.0440,0.2610,1.4477,0.5081,-0.2749
Australia,melbourne,ANT,2,HARD,46,19.0000,34.0000,40.0000,0.0522,0.5206,2.0358,1.0962,0.3132,1.5152,0.5756,-0.2074
Australia,melbourne,ANT,2,HARD,47,19.5000,35.0000,36.0000,0.0522,0.7407,1.8270,0.8613,0.0522,1.0863,0.1206,-0.6885
Australia,melbourne,ANT,2,HARD,47,19.5000,35.0000,37.0000,0.0522,1.0455,1.8792,0.9135,0.1044,0.8337,-0.1320,-0.9411
Australia,melbourne,ANT,2,HARD,47,19.5000,35.0000,38.0000,0.0522,0.7552,1.9314,0.9657,0.1566,1.1762,0.2105,-0.5986
Australia,melbourne,ANT,2,HARD,47,19.5000,35.0000,39.0000,0.0522,0.5289,1.9836,1.0179,0.2088,1.4547,0.4890,-0.3201
Australia,melbourne,ANT,2,HARD,47,19.5000,35.0000,40.0000,0.0522,0.5136,2.0358,1.0701,0.2610,1.5222,0.5565,-0.2526
Australia,melbourne,ANT,2,HARD,47,19.5000,35.0000,41.0000,0.0522,0.6204,2.0880,1.1223,0.3132,1.4676,0.5019,-0.3072
Australia,melbourne,ANT,2,HARD,48,20.0000,36.0000,37.0000,0.0522,1.0385,1.8792,0.8874,0.0522,0.8407,-0.1511,-0.9863
Australia,melbourne,ANT,2,HARD,48,20.0000,36.0000,38.0000,0.0522,0.7482,1.9314,0.9396,0.1044,1.1832,0.1914,-0.6438
Australia,melbourne,ANT,2,HARD,48,20.0000,36.0000,39.0000,0.0522,0.5220,1.9836,0.9918,0.1566,1.4616,0.4698,-0.3654
Australia,melbourne,ANT,2,HARD,48,20.0000,36.0000,40.0000,0.0522,0.5067,2.0358,1.0440,0.2088,1.5291,0.5373,-0.2979
Australia,melbourne,ANT,2,HARD,48,20.0000,36.0000,41.0000,0.0522,0.6134,2.0880,1.0962,0.2610,1.4746,0.4828,-0.3524
Australia,melbourne,ANT,2,HARD,48,20.0000,36.0000,42.0000,0.0522,0.8941,2.1402,1.1484,0.3132,1.2461,0.2543,-0.5809
Australia,melbourne,ANT,2,HARD,49,20.5000,37.0000,38.0000,0.0522,0.6788,1.9314,0.9135,0.0522,1.2526,0.2347,-0.6266
Australia,melbourne,ANT,2,HARD,49,20.5000,37.0000,39.0000,0.0522,0.4526,1.9836,0.9657,0.1044,1.5310,0.5131,-0.3482
Australia,melbourne,ANT,2,HARD,49,20.5000,37.0000,40.0000,0.0522,0.4373,2.0358,1.0179,0.1566,1.5985,0.5806,-0.2807
Australia,melbourne,ANT,2,HARD,49,20.5000,37.0000,41.0000,0.0522,0.5440,2.0880,1.0701,0.2088,1.5440,0.5261,-0.3352
Australia,melbourne,ANT,2,HARD,49,20.5000,37.0000,42.0000,0.0522,0.8247,2.1402,1.1223,0.2610,1.3155,0.2976,-0.5637
Australia,melbourne,ANT,2,HARD,49,20.5000,37.0000,43.0000,0.0522,0.9624,2.1924,1.1745,0.3132,1.2300,0.2121,-0.6492
Australia,melbourne,ANT,2,HARD,50,21.0000,38.0000,39.0000,0.0522,0.3831,1.9836,0.9396,0.0522,1.6005,0.5565,-0.3309
Australia,melbourne,ANT,2,HARD,50,21.0000,38.0000,40.0000,0.0522,0.3679,2.0358,0.9918,0.1044,1.6679,0.6239,-0.2635
Australia,melbourne,ANT,2,HARD,50,21.0000,38.0000,41.0000,0.0522,0.4746,2.0880,1.0440,0.1566,1.6134,0.5694,-0.3180
Australia,melbourne,ANT,2,HARD,50,21.0000,38.0000,42.0000,0.0522,0.7553,2.1402,1.0962,0.2088,1.3849,0.3409,-0.5465
Australia,melbourne,ANT,2,HARD,50,21.0000,38.0000,43.0000,0.0522,0.8930,2.1924,1.1484,0.2610,1.2994,0.2554,-0.6320
Australia,melbourne,ANT,2,HARD,50,21.0000,38.0000,44.0000,0.0522,0.6198,2.2446,1.2006,0.3132,1.6248,0.5808,-0.3066
Australia,melbourne,ANT,2,HARD,51,22.0000,39.0000,40.0000,0.0522,0.3607,2.0358,0.9396,0.0522,1.6751,0.5789,-0.3085
Australia,melbourne,ANT,2,HARD,51,22.0000,39.0000,41.0000,0.0522,0.4674,2.0880,0.9918,0.1044,1.6206,0.5244,-0.3630
Australia,melbourne,ANT,2,HARD,51,22.0000,39.0000,42.0000,0.0522,0.7481,2.1402,1.0440,0.1566,1.3921,0.2959,-0.5915
Australia,melbourne,ANT,2,HARD,51,22.0000,39.0000,43.0000,0.0522,0.8858,2.1924,1.0962,0.2088,1.3066,0.2104,-0.6770
Australia,melbourne,ANT,2,HARD,51,22.0000,39.0000,44.0000,0.0522,0.6126,2.2446,1.1484,0.2610,1.6320,0.5358,-0.3516
Australia,melbourne,ANT,2,HARD,51,22.0000,39.0000,45.0000,0.0522,0.4783,2.2968,1.2006,0.3132,1.8185,0.7223,-0.1651
Australia,melbourne,ANT,2,HARD,52,23.0000,40.0000,41.0000,0.0522,0.4602,2.0880,0.9396,0.0522,1.6278,0.4794,-0.4080
Australia,melbourne,ANT,2,HARD,52,23.0000,40.0000,42.0000,0.0522,0.7409,2.1402,0.9918,0.1044,1.3993,0.2509,-0.6365
Australia,melbourne,ANT,2,HARD,52,23.0000,40.0000,43.0000,0.0522,0.8787,2.1924,1.0440,0.1566,1.3137,0.1653,-0.7221
Australia,melbourne,ANT,2,HARD,52,23.0000,40.0000,44.0000,0.0522,0.6054,2.2446,1.0962,0.2088,1.6392,0.4908,-0.3966
Australia,melbourne,ANT,2,HARD,52,23.0000,40.0000,45.0000,0.0522,0.4711,2.2968,1.1484,0.2610,1.8257,0.6773,-0.2101
Australia,melbourne,ANT,2,HARD,53,23.5000,41.0000,42.0000,0.0522,0.7189,2.1402,0.9657,0.0522,1.4213,0.2468,-0.6667
Australia,melbourne,ANT,2,HARD,53,23.5000,41.0000,43.0000,0.0522,0.8566,2.1924,1.0179,0.1044,1.3358,0.1613,-0.7522
Australia,melbourne,ANT,2,HARD,53,23.5000,41.0000,44.0000,0.0522,0.5833,2.2446,1.0701,0.1566,1.6613,0.4868,-0.4267
Australia,melbourne,ANT,2,HARD,53,23.5000,41.0000,45.0000,0.0522,0.4491,2.2968,1.1223,0.2088,1.8477,0.6732,-0.2403
Australia,melbourne,ANT,2,HARD,54,24.0000,42.0000,43.0000,0.0522,0.8346,2.1924,0.9918,0.0522,1.3578,0.1572,-0.7824
Australia,melbourne,ANT,2,HARD,54,24.0000,42.0000,44.0000,0.0522,0.5613,2.2446,1.0440,0.1044,1.6833,0.4827,-0.4569
Australia,melbourne,ANT,2,HARD,54,24.0000,42.0000,45.0000,0.0522,0.4270,2.2968,1.0962,0.1566,1.8698,0.6692,-0.2704
Australia,melbourne,ANT,2,HARD,55,24.5000,43.0000,44.0000,0.0522,0.5532,2.2446,1.0179,0.0522,1.6914,0.4647,-0.5010
Australia,melbourne,ANT,2,HARD,55,24.5000,43.0000,45.0000,0.0522,0.4189,2.2968,1.0701,0.1044,1.8779,0.6512,-0.3145
Australia,melbourne,ANT,2,HARD,56,25.0000,44.0000,45.0000,0.0522,0.4108,2.2968,1.0440,0.0522,1.8860,0.6332,-0.3586
Australia,melbourne,BEA,1,MEDIUM,3,2.0000,3.0000,4.0000,-0.0307,-1.2976,-0.0921,-0.0614,-0.0307,1.2055,1.2362,1.2669
Australia,melbourne,BEA,1,MEDIUM,3,2.0000,3.0000,5.0000,-0.0307,-1.1628,-0.1228,-0.0921,-0.0614,1.0400,1.0707,1.1014
Australia,melbourne,BEA,1,MEDIUM,3,2.0000,3.0000,6.0000,-0.0307,-1.1451,-0.1535,-0.1228,-0.0921,0.9916,1.0223,1.0530
Australia,melbourne,BEA,1,MEDIUM,3,2.0000,3.0000,7.0000,-0.0307,-1.8674,-0.1842,-0.1535,-0.1228,1.6832,1.7139,1.7446
Australia,melbourne,BEA,1,MEDIUM,3,2.0000,3.0000,8.0000,-0.0307,-0.9647,-0.2149,-0.1842,-0.1535,0.7498,0.7805,0.8112
Australia,melbourne,BEA,1,MEDIUM,3,2.0000,3.0000,9.0000,-0.0307,-1.5619,-0.2456,-0.2149,-0.1842,1.3163,1.3470,1.3777
Australia,melbourne,BEA,1,MEDIUM,4,2.5000,4.0000,5.0000,-0.0307,-0.7202,-0.1228,-0.0767,-0.0307,0.5974,0.6434,0.6895
