baseA,baseB,gap0,gap_sim,gap_reale,err,drift,gara,L,A,B
94.98028571428571,94.83807142857142,1.168999999999869,0.4579285714284253,0.2470000000002983,0.5120000000024447,0.9219999999995708,Cina,21,HAM,LEC
94.83807142857142,94.68464285714283,0.5270000000000437,-0.2401428571428425,0.6889999999993961,0.7441428571419237,0.1619999999993524,Cina,21,LEC,RUS
94.68464285714283,96.61664285714284,12.351999999999862,22.011999999999873,14.615999999999984,7.147071428571508,2.2640000000001237,Cina,21,RUS,BEA
96.61664285714284,96.46457142857145,0.8370000000004438,0.076642857143355,4.999000000000706,5.437357142858673,4.162000000000262,Cina,21,BEA,COL
96.46457142857145,96.78728571428572,0.2899999999999636,1.9035714285713825,-2.9710000000004584,5.59671428571437,3.261000000000422,Cina,21,COL,VER
96.78728571428572,96.5817142857143,0.7689999999993233,-0.2588571428577637,3.493999999999687,4.63571428571413,2.725000000000364,Cina,21,VER,OCO
96.5817142857143,96.95621428571428,0.3680000000003929,2.24050000000031,0.4940000000005966,4.038285714286758,0.1260000000002037,Cina,21,OCO,GAS
96.95621428571428,96.78471428571429,0.4639999999999418,-0.3935000000000315,1.8389999999999416,4.299285714288999,1.375,Cina,21,GAS,HUL
96.78471428571429,96.86164285714284,1.9549999999999272,2.339642857142763,1.3559999999997672,2.521500000000742,0.5990000000001601,Cina,21,HUL,LAW
96.86164285714284,97.14414285714288,0.569999999999709,1.9824999999997743,3.0330000000003565,3.688357142857967,2.4630000000006476,Cina,21,LAW,LIN
97.14414285714288,97.14935714285714,1.0150000000003274,1.0410714285716978,1.381999999999607,1.580500000001848,0.3669999999992797,Cina,21,LIN,SAI
97.14935714285714,96.96921428571429,0.3869999999997162,-0.5137142857145562,-2.6849999999994907,2.534142857140978,3.071999999999207,Cina,21,SAI,HAD
96.96921428571429,98.0484285714286,7.483000000000175,12.879071428571676,13.96599999999944,1.7869285714286889,6.482999999999265,Cina,21,HAD,BOT
98.0484285714286,97.7537142857143,1.4840000000003783,0.0104285714289176,1.96100000000024,1.9841428571398865,0.4769999999998617,Cina,21,BOT,PER
97.7537142857143,98.76828571428572,2.344000000000051,7.416857142857125,1.6660000000001671,5.568000000000211,0.6779999999998836,Cina,21,PER,ALO
94.79971428571427,95.0672857142857,5.411000000000058,6.748857142857133,9.97900000000027,3.154071428572024,4.568000000000211,Cina,26,ANT,HAM
95.0672857142857,94.955,0.2470000000002983,-0.3144285714282233,-0.8940000000002328,0.6434999999992215,1.1410000000005311,Cina,26,HAM,LEC
94.955,95.019,0.6889999999993961,1.008999999999432,-1.0270000000000437,2.736000000002605,1.7159999999994398,Cina,26,LEC,RUS
95.019,96.1077142857143,14.615999999999984,20.05957142857143,18.657000000000153,0.5332857142839202,4.041000000000167,Cina,26,RUS,BEA
96.1077142857143,96.272,2.0280000000002474,2.8494285714288026,2.231999999999971,2.079571428570489,0.2039999999997235,Cina,26,BEA,VER
96.272,96.62435714285716,2.9710000000004584,4.73278571428618,7.529000000000451,4.693357142853529,4.557999999999993,Cina,26,VER,COL
96.62435714285716,96.5992142857143,0.5229999999992287,0.3972857142849619,25.453999999999724,24.7167142857179,24.931000000000495,Cina,26,COL,OCO
96.5992142857143,96.633,0.4940000000005966,0.6629285714290916,-27.06500000000051,28.45257142857463,27.559000000001102,Cina,26,OCO,GAS
96.633,96.81328571428573,1.8389999999999416,2.7404285714285237,2.5260000000007494,0.8466428571437064,0.6870000000008076,Cina,26,GAS,HUL
96.81328571428573,96.7842857142857,1.3559999999997672,1.2109999999997143,1.981999999999971,0.24042857142558205,0.6260000000002037,Cina,26,HUL,LAW
96.7842857142857,96.9027142857143,1.730000000000473,2.3221428571434473,1.2179999999998472,0.6434285714312864,0.5120000000006257,Cina,26,LAW,HAD
96.9027142857143,97.24735714285714,1.3029999999998836,3.0262142857141043,16.484999999999673,13.890214285715956,15.181999999999787,Cina,26,HAD,LIN
97.24735714285714,97.19614285714286,1.381999999999607,1.1259285714282044,-10.157999999999449,11.770357142858302,11.539999999999054,Cina,26,LIN,SAI
97.19614285714286,98.08328571428572,11.280999999999947,15.71671428571419,16.585000000000036,0.9647142857138533,5.304000000000087,Cina,26,SAI,BOT
98.08328571428572,97.92857142857144,1.96100000000024,1.1874285714288533,2.813999999999396,1.6265714285709691,0.852999999999156,Cina,26,BOT,PER
97.92857142857144,98.40414285714286,1.6660000000001671,4.043857142857306,8.046000000000276,4.421428571427896,6.380000000000109,Cina,26,PER,ALO
94.84035714285714,95.00528571428572,8.057999999999993,8.88264285714287,7.572000000000116,1.5624285714275175,0.4859999999998763,Cina,31,ANT,RUS
95.00528571428572,95.06285714285715,1.0270000000000437,1.314857142857221,6.675999999999476,5.361142857142113,5.6489999999994325,Cina,31,RUS,LEC
95.06285714285715,95.11707142857142,0.8940000000002328,1.165071428571565,-0.5519999999996799,1.717071428573945,1.445999999999913,Cina,31,LEC,HAM
95.11707142857142,96.09992857142858,16.735999999999876,21.65028571428566,19.578999999999724,2.0323571428552896,2.842999999999847,Cina,31,HAM,BEA
96.09992857142858,96.16335714285714,2.231999999999971,2.549142857142769,2.4440000000004147,0.41514285714220023,0.2120000000004438,Cina,31,BEA,VER
96.16335714285714,96.61907142857144,5.917999999999665,8.196571428571133,4.612999999999374,3.382142857142753,1.305000000000291,Cina,31,VER,GAS
96.61907142857144,96.67157142857144,1.6110000000007858,1.87350000000076,33.621000000000095,32.279999999999745,32.00999999999931,Cina,31,GAS,COL
