circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,settori_usati,delta_inlap,delta_outlap,pit_loss
spielberg,2022,2022-r11,DRY,ZHO,24,22.5990,in_S3+out_S1,3.7885,18.5150,22.3035
spielberg,2022,2022-r11,DRY,ZHO,46,28.8670,in_S3+out_S1,3.6170,24.3740,27.9910
spielberg,2023,2023-r9,DRY,ALB,41,28.1870,in_S3+out_S1,3.3590,23.3800,26.7390
spielberg,2023,2023-r9,DRY,ALO,44,22.0000,in_S3+out_S1,3.8390,17.3395,21.1785
spielberg,2023,2023-r9,DRY,BOT,21,31.7970,in_S3+out_S1,3.5090,27.6610,31.1700
spielberg,2023,2023-r9,DRY,BOT,40,21.9680,in_S3+out_S1,3.6470,17.4760,21.1230
spielberg,2023,2023-r9,DRY,DEV,37,20.9530,in_S3+out_S1,3.3650,16.5405,19.9055
spielberg,2023,2023-r9,DRY,GAS,44,27.8430,in_S3+out_S1,3.9490,23.4785,27.4275
spielberg,2023,2023-r9,DRY,HAM,42,27.7340,in_S3+out_S1,3.3710,23.2165,26.5875
spielberg,2023,2023-r9,DRY,LEC,47,21.0780,in_S3+out_S1,3.3780,16.8935,20.2715
spielberg,2023,2023-r9,DRY,NOR,41,22.0470,in_S3+out_S1,3.7850,17.5655,21.3505
spielberg,2023,2023-r9,DRY,OCO,40,30.4370,in_S3+out_S1,3.6770,26.1575,29.8345
spielberg,2023,2023-r9,DRY,PER,25,21.7970,in_S3+out_S1,3.5820,16.8235,20.4055
spielberg,2023,2023-r9,DRY,PER,50,21.1560,in_S3+out_S1,3.7790,16.8200,20.5990
spielberg,2023,2023-r9,DRY,PIA,22,29.9060,in_S3+out_S1,4.5500,25.8220,30.3720
spielberg,2023,2023-r9,DRY,PIA,41,22.3280,in_S3+out_S1,3.3220,18.0810,21.4030
spielberg,2023,2023-r9,DRY,RUS,41,21.6880,in_S3+out_S1,3.4750,17.3980,20.8730
spielberg,2023,2023-r9,DRY,SAI,45,28.5930,in_S3+out_S1,3.8335,23.9495,27.7830
spielberg,2023,2023-r9,DRY,SAR,43,21.5150,in_S3+out_S1,3.7480,17.0145,20.7625
spielberg,2023,2023-r9,DRY,STR,36,21.6870,in_S3+out_S1,3.7820,17.7250,21.5070
spielberg,2023,2023-r9,DRY,STR,54,21.8740,in_S3+out_S1,3.7200,17.3320,21.0520
spielberg,2023,2023-r9,DRY,TSU,23,27.3120,in_S3+out_S1,3.8650,23.2275,27.0925
spielberg,2023,2023-r9,DRY,TSU,43,21.4060,in_S3+out_S1,4.1110,17.3310,21.4420
spielberg,2023,2023-r9,DRY,VER,24,21.2810,in_S3+out_S1,3.2190,16.8710,20.0900
spielberg,2023,2023-r9,DRY,VER,49,21.6410,in_S3+out_S1,3.5120,17.4900,21.0020
spielberg,2023,2023-r9,DRY,ZHO,8,24.2180,in_S3+out_S1,3.4760,20.1120,23.5880
spielberg,2023,2023-r9,DRY,ZHO,38,21.9840,in_S3+out_S1,3.6610,17.7940,21.4550
spielberg,2024,2024-r11,DRY,ALB,12,21.7290,in_S3+out_S1,2.8980,17.3080,20.2060
spielberg,2024,2024-r11,DRY,ALB,39,21.6680,in_S3+out_S1,4.1210,17.2760,21.3970
spielberg,2024,2024-r11,DRY,ALO,11,21.4380,in_S3+out_S1,3.6410,16.6990,20.3400
spielberg,2024,2024-r11,DRY,ALO,35,34.0220,in_S3+out_S1,4.0535,29.4895,33.5430
spielberg,2024,2024-r11,DRY,BOT,19,21.9270,in_S3+out_S1,3.6240,16.9920,20.6160
spielberg,2024,2024-r11,DRY,BOT,42,21.9370,in_S3+out_S1,3.3960,17.5185,20.9145
spielberg,2024,2024-r11,DRY,GAS,20,21.4130,in_S3+out_S1,3.6000,16.9540,20.5540
spielberg,2024,2024-r11,DRY,GAS,42,22.1380,in_S3+out_S1,3.4450,17.2940,20.7390
spielberg,2024,2024-r11,DRY,HAM,21,21.6530,in_S3+out_S1,4.0990,17.0190,21.1180
spielberg,2024,2024-r11,DRY,HAM,53,27.2760,in_S3+out_S1,3.9400,22.8140,26.7540
spielberg,2024,2024-r11,DRY,HUL,11,22.3670,in_S3+out_S1,3.3230,17.2365,20.5595
spielberg,2024,2024-r11,DRY,HUL,39,21.7500,in_S3+out_S1,3.1305,17.0260,20.1565
spielberg,2024,2024-r11,DRY,LEC,16,21.6350,in_S3+out_S1,3.6420,17.1150,20.7570
spielberg,2024,2024-r11,DRY,LEC,33,22.2340,in_S3+out_S1,3.9810,18.2365,22.2175
spielberg,2024,2024-r11,DRY,LEC,51,20.7850,in_S3+out_S1,3.4540,16.5205,19.9745
spielberg,2024,2024-r11,DRY,MAG,10,21.5700,in_S3+out_S1,3.6405,17.1565,20.7970
spielberg,2024,2024-r11,DRY,MAG,38,21.7360,in_S3+out_S1,3.3685,16.7730,20.1415
spielberg,2024,2024-r11,DRY,NOR,23,21.5180,in_S3+out_S1,3.8650,17.6985,21.5635
spielberg,2024,2024-r11,DRY,NOR,51,21.4000,in_S3+out_S1,3.7380,17.3660,21.1040
spielberg,2024,2024-r11,DRY,OCO,19,22.3060,in_S3+out_S1,3.7910,18.1465,21.9375
spielberg,2024,2024-r11,DRY,OCO,43,21.1480,in_S3+out_S1,3.4790,16.6515,20.1305
spielberg,2024,2024-r11,DRY,PER,21,21.0860,in_S3+out_S1,3.9350,16.9840,20.9190
spielberg,2024,2024-r11,DRY,PER,51,27.5600,in_S3+out_S1,4.7465,23.0740,27.8205
spielberg,2024,2024-r11,DRY,PIA,25,20.9960,in_S3+out_S1,3.0100,16.1515,19.1615
spielberg,2024,2024-r11,DRY,PIA,51,20.6930,in_S3+out_S1,3.1240,16.0375,19.1615
spielberg,2024,2024-r11,DRY,RIC,10,21.4390,in_S3+out_S1,3.2640,16.8785,20.1425
spielberg,2024,2024-r11,DRY,RIC,37,20.9140,in_S3+out_S1,3.3690,16.8240,20.1930
spielberg,2024,2024-r11,DRY,RUS,22,21.5960,in_S3+out_S1,3.5755,17.3815,20.9570
spielberg,2024,2024-r11,DRY,RUS,46,21.2980,in_S3+out_S1,4.0265,16.7905,20.8170
spielberg,2024,2024-r11,DRY,SAI,22,21.2050,in_S3+out_S1,3.1465,16.5880,19.7345
spielberg,2024,2024-r11,DRY,SAI,47,21.1480,in_S3+out_S1,3.6120,16.6680,20.2800
spielberg,2024,2024-r11,DRY,SAR,20,22.4820,in_S3+out_S1,3.4630,18.4115,21.8745
spielberg,2024,2024-r11,DRY,SAR,49,22.1620,in_S3+out_S1,3.4770,18.0245,21.5015
spielberg,2024,2024-r11,DRY,STR,20,21.4760,in_S3+out_S1,3.6500,16.8560,20.5060
spielberg,2024,2024-r11,DRY,STR,43,21.5260,in_S3+out_S1,3.1530,16.4435,19.5965
spielberg,2024,2024-r11,DRY,TSU,21,21.4310,in_S3+out_S1,3.6540,16.6885,20.3425
spielberg,2024,2024-r11,DRY,TSU,44,23.4960,in_S3+out_S1,3.3040,18.7585,22.0625
spielberg,2024,2024-r11,DRY,VER,23,22.1010,in_S3+out_S1,3.6410,17.7710,21.4120
spielberg,2024,2024-r11,DRY,VER,51,25.9180,in_S3+out_S1,3.5975,21.7310,25.3285
spielberg,2024,2024-r11,DRY,ZHO,28,23.1640,in_S3+out_S1,3.4650,19.0555,22.5205
spielberg,2024,2024-r11,DRY,ZHO,51,21.5380,in_S3+out_S1,3.7470,17.5300,21.2770
spielberg,2025,2025-r11,DRY,ALO,33,21.8790,in_S3+out_S1,3.5450,17.1610,20.7060
spielberg,2025,2025-r11,DRY,BEA,11,21.9840,in_S3+out_S1,3.4750,17.4330,20.9080
spielberg,2025,2025-r11,DRY,BEA,39,21.7810,in_S3+out_S1,3.0060,17.3510,20.3570
spielberg,2025,2025-r11,DRY,BOR,21,21.5390,in_S3+out_S1,3.1860,17.3770,20.5630
spielberg,2025,2025-r11,DRY,BOR,49,21.2370,in_S3+out_S1,3.6270,17.1705,20.7975
spielberg,2025,2025-r11,DRY,COL,13,22.9690,in_S3+out_S1,3.7160,18.6125,22.3285
spielberg,2025,2025-r11,DRY,COL,39,21.2020,in_S3+out_S1,3.2750,16.7785,20.0535
spielberg,2025,2025-r11,DRY,GAS,12,21.9650,in_S3+out_S1,3.5570,17.7050,21.2620
spielberg,2025,2025-r11,DRY,GAS,38,22.1720,in_S3+out_S1,3.5300,17.5370,21.0670
spielberg,2025,2025-r11,DRY,HAD,28,21.5960,in_S3+out_S1,2.8820,17.1940,20.0760
spielberg,2025,2025-r11,DRY,HAM,26,21.3200,in_S3+out_S1,3.3200,16.5210,19.8410
spielberg,2025,2025-r11,DRY,HAM,50,21.2720,in_S3+out_S1,3.6070,16.5140,20.1210
spielberg,2025,2025-r11,DRY,HUL,12,21.1880,in_S3+out_S1,3.5755,16.2525,19.8280
spielberg,2025,2025-r11,DRY,HUL,42,21.0640,in_S3+out_S1,3.3720,15.9585,19.3305
spielberg,2025,2025-r11,DRY,LAW,32,21.3770,in_S3+out_S1,3.3820,17.2305,20.6125
spielberg,2025,2025-r11,DRY,LEC,25,21.3630,in_S3+out_S1,3.7600,16.8950,20.6550
spielberg,2025,2025-r11,DRY,LEC,49,21.2880,in_S3+out_S1,4.0290,17.2435,21.2725
spielberg,2025,2025-r11,DRY,NOR,20,21.9610,in_S3+out_S1,3.7155,17.6615,21.3770
spielberg,2025,2025-r11,DRY,NOR,52,21.3580,in_S3+out_S1,3.7440,17.1465,20.8905
spielberg,2025,2025-r11,DRY,OCO,19,23.0740,in_S3+out_S1,3.6780,18.7270,22.4050
spielberg,2025,2025-r11,DRY,OCO,50,22.3240,in_S3+out_S1,3.7280,17.8600,21.5880
spielberg,2025,2025-r11,DRY,PIA,24,22.6770,in_S3+out_S1,3.4410,18.0500,21.4910
spielberg,2025,2025-r11,DRY,PIA,53,21.0770,in_S3+out_S1,3.2825,16.4875,19.7700
spielberg,2025,2025-r11,DRY,RUS,18,21.3730,in_S3+out_S1,3.4745,16.9380,20.4125
spielberg,2025,2025-r11,DRY,RUS,45,21.8410,in_S3+out_S1,3.5120,17.3735,20.8855
spielberg,2025,2025-r11,DRY,STR,26,22.9060,in_S3+out_S1,4.6775,18.3420,23.0195
spielberg,2025,2025-r11,DRY,STR,53,21.6520,in_S3+out_S1,3.8015,17.4220,21.2235
spielberg,2025,2025-r11,DRY,TSU,18,21.5640,in_S3+out_S1,3.1575,17.0440,20.2015
spielberg,2025,2025-r11,DRY,TSU,60,32.9000,in_S3+out_S1,3.2875,29.3170,32.6045
spielberg,2026,2026-r8,DRY,ALB,18,21.3020,in_S3+out_S1,3.8525,17.2615,21.1140
spielberg,2026,2026-r8,DRY,ALB,37,21.2560,in_S3+out_S1,4.0010,17.4465,21.4475
spielberg,2026,2026-r8,DRY,BEA,45,22.0690,in_S3+out_S1,3.4805,17.1925,20.6730
spielberg,2026,2026-r8,DRY,BOR,17,22.5160,in_S3+out_S1,4.1720,17.9865,22.1585
spielberg,2026,2026-r8,DRY,BOR,44,21.8080,in_S3+out_S1,4.5430,17.0335,21.5765
spielberg,2026,2026-r8,DRY,COL,46,21.2940,in_S3+out_S1,4.2145,17.7070,21.9215
spielberg,2026,2026-r8,DRY,GAS,13,21.6030,in_S3+out_S1,4.3590,17.1445,21.5035
spielberg,2026,2026-r8,DRY,GAS,38,21.2700,in_S3+out_S1,4.3070,16.4440,20.7510
spielberg,2026,2026-r8,DRY,HAD,18,21.7120,in_S3+out_S1,3.5135,17.4095,20.9230
spielberg,2026,2026-r8,DRY,HAD,40,21.2980,in_S3+out_S1,3.4990,16.5950,20.0940
spielberg,2026,2026-r8,DRY,HAM,12,21.2980,in_S3+out_S1,4.6645,16.9480,21.6125
spielberg,2026,2026-r8,DRY,HAM,42,21.2740,in_S3+out_S1,4.2900,16.5830,20.8730
spielberg,2026,2026-r8,DRY,HUL,45,22.5720,in_S3+out_S1,4.0320,17.3930,21.4250
spielberg,2026,2026-r8,DRY,LAW,19,22.0380,in_S3+out_S1,4.3200,17.6410,21.9610
spielberg,2026,2026-r8,DRY,LAW,45,21.6860,in_S3+out_S1,4.4770,16.9100,21.3870
spielberg,2026,2026-r8,DRY,LEC,13,21.7850,in_S3+out_S1,4.5670,17.0480,21.6150
spielberg,2026,2026-r8,DRY,LEC,37,21.0420,in_S3+out_S1,4.7990,16.7505,21.5495
spielberg,2026,2026-r8,DRY,LEC,59,22.7420,in_S3+out_S1,5.3835,18.4095,23.7930
spielberg,2026,2026-r8,DRY,LIN,18,21.3190,in_S3+out_S1,3.8720,16.9150,20.7870
spielberg,2026,2026-r8,DRY,LIN,46,21.6240,in_S3+out_S1,3.9840,16.9990,20.9830
spielberg,2026,2026-r8,DRY,NOR,47,21.9050,in_S3+out_S1,4.5810,17.2370,21.8180
spielberg,2026,2026-r8,DRY,OCO,18,21.8730,in_S3+out_S1,4.5705,17.4470,22.0175
spielberg,2026,2026-r8,DRY,OCO,33,25.5330,in_S3+out_S1,5.3120,20.9510,26.2630
spielberg,2026,2026-r8,DRY,PIA,19,22.1240,in_S3+out_S1,4.6650,17.4650,22.1300
spielberg,2026,2026-r8,DRY,PIA,42,21.1010,in_S3+out_S1,4.4285,16.6475,21.0760
spielberg,2026,2026-r8,DRY,RUS,19,21.1860,in_S3+out_S1,4.2830,17.1400,21.4230
spielberg,2026,2026-r8,DRY,RUS,43,21.2100,in_S3+out_S1,4.2470,16.7170,20.9640
spielberg,2026,2026-r8,DRY,SAI,14,21.4130,in_S3+out_S1,3.9410,16.4715,20.4125
spielberg,2026,2026-r8,DRY,VER,18,21.2800,in_S3+out_S1,3.8840,16.8785,20.7625
spielberg,2026,2026-r8,DRY,VER,49,21.2970,in_S3+out_S1,4.0820,16.7395,20.8215
marina-bay,2018,2018-r15,DRY,ALO,38,29.8780,in_S3+out_S1,7.6990,21.0195,28.7185
marina-bay,2018,2018-r15,DRY,BOT,16,28.5590,in_S3+out_S1,6.8940,19.4040,26.2980
marina-bay,2018,2018-r15,DRY,GAS,26,28.9580,in_S3+out_S1,9.7710,19.5145,29.2855
marina-bay,2018,2018-r15,DRY,GRO,16,29.3860,in_S3+out_S1,8.5680,20.2300,28.7980
marina-bay,2018,2018-r15,DRY,HAM,15,29.9550,in_S3+out_S1,6.6445,20.2080,26.8525
marina-bay,2018,2018-r15,DRY,HAR,14,32.3470,in_S3+out_S1,6.6590,20.7895,27.4485
marina-bay,2018,2018-r15,DRY,HAR,36,29.4100,in_S3+out_S1,7.8095,20.5795,28.3890
marina-bay,2018,2018-r15,DRY,HUL,15,31.1590,in_S3+out_S1,7.6835,21.4485,29.1320
marina-bay,2018,2018-r15,DRY,LEC,38,29.3190,in_S3+out_S1,7.0530,20.3055,27.3585
marina-bay,2018,2018-r15,DRY,MAG,26,31.3470,in_S3+out_S1,7.9520,20.1760,28.1280
marina-bay,2018,2018-r15,DRY,MAG,36,30.6760,in_S3+out_S1,8.0855,21.3800,29.4655
marina-bay,2018,2018-r15,DRY,PER,17,32.5620,in_S3+out_S1,7.6420,20.6465,28.2885
marina-bay,2018,2018-r15,DRY,PER,33,30.4240,in_S3+out_S1,17.0470,21.6880,38.7350
marina-bay,2018,2018-r15,DRY,RAI,22,29.5180,in_S3+out_S1,8.0570,20.3315,28.3885
marina-bay,2018,2018-r15,DRY,RIC,27,28.7350,in_S3+out_S1,7.7760,20.7105,28.4865
marina-bay,2018,2018-r15,DRY,SAI,37,30.2050,in_S3+out_S1,7.7735,20.9420,28.7155
marina-bay,2018,2018-r15,DRY,STR,40,28.6900,in_S3+out_S1,8.0110,19.9540,27.9650
marina-bay,2018,2018-r15,DRY,VER,17,29.8260,in_S3+out_S1,6.2575,20.2745,26.5320
marina-bay,2018,2018-r15,DRY,VET,14,28.6770,in_S3+out_S1,6.5880,18.7970,25.3850
marina-bay,2019,2019-r15,DRY,ALB,20,28.5160,in_S3+out_S1,7.6115,20.0740,27.6855
marina-bay,2019,2019-r15,DRY,BOT,22,29.6710,in_S3+out_S1,6.9150,20.4300,27.3450
marina-bay,2019,2019-r15,DRY,GRO,23,29.4060,in_S3+out_S1,8.1720,21.7450,29.9170
marina-bay,2019,2019-r15,DRY,HAM,26,29.3910,in_S3+out_S1,7.6125,20.1395,27.7520
marina-bay,2019,2019-r15,DRY,KUB,21,28.8280,in_S3+out_S1,7.9170,20.7015,28.6185
marina-bay,2019,2019-r15,DRY,KVY,12,28.7970,in_S3+out_S1,7.4395,20.1380,27.5775
marina-bay,2019,2019-r15,DRY,LEC,20,28.7970,in_S3+out_S1,7.5305,20.7500,28.2805
marina-bay,2019,2019-r15,DRY,MAG,18,29.0150,in_S3+out_S1,7.6650,20.1830,27.8480
marina-bay,2019,2019-r15,DRY,MAG,56,30.9810,in_S3+out_S1,9.2875,22.6210,31.9085
marina-bay,2019,2019-r15,DRY,NOR,20,30.3410,in_S3+out_S1,7.9310,21.5090,29.4400
marina-bay,2019,2019-r15,DRY,PER,13,28.9060,in_S3+out_S1,6.4420,19.2655,25.7075
marina-bay,2019,2019-r15,DRY,RAI,15,30.0140,in_S3+out_S1,7.5180,20.7880,28.3060
marina-bay,2019,2019-r15,DRY,VER,19,28.3140,in_S3+out_S1,8.5610,20.1615,28.7225
marina-bay,2019,2019-r15,DRY,VET,19,29.1560,in_S3+out_S1,7.5840,20.6180,28.2020
marina-bay,2024,2024-r18,DRY,ALO,25,29.6820,in_S3+out_S1,8.8640,20.7775,29.6415
marina-bay,2024,2024-r18,DRY,BOT,33,30.6110,in_S3+out_S1,7.9850,21.5815,29.5665
marina-bay,2024,2024-r18,DRY,COL,29,29.9540,in_S3+out_S1,8.2540,21.4715,29.7255
marina-bay,2024,2024-r18,DRY,GAS,37,31.6690,in_S3+out_S1,9.6430,22.9900,32.6330
marina-bay,2024,2024-r18,DRY,HAM,17,29.2780,in_S3+out_S1,8.1580,20.6625,28.8205
marina-bay,2024,2024-r18,DRY,HUL,29,29.6610,in_S3+out_S1,8.2340,21.1390,29.3730
marina-bay,2024,2024-r18,DRY,LEC,36,29.1150,in_S3+out_S1,7.9305,20.4440,28.3745
marina-bay,2024,2024-r18,DRY,MAG,28,29.5320,in_S3+out_S1,7.7885,21.1575,28.9460
marina-bay,2024,2024-r18,DRY,MAG,49,31.1560,in_S3+out_S1,33.5750,26.6925,60.2675
marina-bay,2024,2024-r18,DRY,NOR,30,28.9840,in_S3+out_S1,8.6975,20.8850,29.5825
marina-bay,2024,2024-r18,DRY,OCO,29,29.6770,in_S3+out_S1,8.4470,21.4115,29.8585
marina-bay,2024,2024-r18,DRY,PER,28,29.0770,in_S3+out_S1,7.8500,20.1525,28.0025
marina-bay,2024,2024-r18,DRY,PIA,38,29.1000,in_S3+out_S1,7.8150,20.9050,28.7200
marina-bay,2024,2024-r18,DRY,RIC,10,30.3650,in_S3+out_S1,8.0365,22.0185,30.0550
marina-bay,2024,2024-r18,DRY,RIC,46,29.1680,in_S3+out_S1,8.7605,21.2425,30.0030
marina-bay,2024,2024-r18,DRY,RUS,27,28.7130,in_S3+out_S1,8.0870,19.8515,27.9385
marina-bay,2024,2024-r18,DRY,SAI,13,29.3890,in_S3+out_S1,7.4960,20.5635,28.0595
marina-bay,2024,2024-r18,DRY,STR,26,29.7290,in_S3+out_S1,8.1330,21.5145,29.6475
marina-bay,2024,2024-r18,DRY,TSU,33,29.8000,in_S3+out_S1,8.1940,21.4220,29.6160
marina-bay,2024,2024-r18,DRY,VER,29,29.6810,in_S3+out_S1,8.5360,21.3010,29.8370
marina-bay,2024,2024-r18,DRY,ZHO,34,29.5520,in_S3+out_S1,8.3255,20.6285,28.9540
lusail,2023,2023-r17,DRY,ALB,18,29.3120,in_S3+out_S1,3.8230,23.7195,27.5425
lusail,2023,2023-r17,DRY,ALB,44,28.9370,in_S3+out_S1,4.4900,24.0020,28.4920
lusail,2023,2023-r17,DRY,ALO,11,28.4220,in_S3+out_S1,4.4645,22.8510,27.3155
lusail,2023,2023-r17,DRY,ALO,26,28.4370,in_S3+out_S1,4.2130,23.2820,27.4950
lusail,2023,2023-r17,DRY,ALO,44,28.3750,in_S3+out_S1,4.5075,23.1455,27.6530
lusail,2023,2023-r17,DRY,BOT,21,29.4220,in_S3+out_S1,3.8385,23.5980,27.4365
lusail,2023,2023-r17,DRY,GAS,11,28.3430,in_S3+out_S1,3.8580,23.1945,27.0525
lusail,2023,2023-r17,DRY,GAS,26,30.1870,in_S3+out_S1,4.1890,25.1335,29.3225
lusail,2023,2023-r17,DRY,GAS,44,34.8590,in_S3+out_S1,4.2745,29.8290,34.1035
lusail,2023,2023-r17,DRY,HUL,13,39.8740,in_S3+out_S1,4.1635,34.4900,38.6535
lusail,2023,2023-r17,DRY,HUL,27,28.2180,in_S3+out_S1,4.3125,22.4310,26.7435
lusail,2023,2023-r17,DRY,LAW,21,28.6880,in_S3+out_S1,4.3865,23.6700,28.0565
lusail,2023,2023-r17,DRY,LEC,12,28.2180,in_S3+out_S1,3.7490,23.3620,27.1110
lusail,2023,2023-r17,DRY,LEC,25,27.9060,in_S3+out_S1,3.6950,23.0195,26.7145
lusail,2023,2023-r17,DRY,LEC,43,27.4680,in_S3+out_S1,3.9095,22.0415,25.9510
lusail,2023,2023-r17,DRY,MAG,21,28.9370,in_S3+out_S1,3.6590,23.4195,27.0785
lusail,2023,2023-r17,DRY,NOR,13,28.1870,in_S3+out_S1,3.7005,22.7780,26.4785
lusail,2023,2023-r17,DRY,NOR,27,27.6560,in_S3+out_S1,3.4730,23.0355,26.5085
lusail,2023,2023-r17,DRY,NOR,44,27.6720,in_S3+out_S1,3.8280,22.8505,26.6785
lusail,2023,2023-r17,DRY,OCO,10,28.9530,in_S3+out_S1,4.1460,23.3220,27.4680
lusail,2023,2023-r17,DRY,OCO,25,28.9220,in_S3+out_S1,4.0440,24.1800,28.2240
lusail,2023,2023-r17,DRY,OCO,43,29.1720,in_S3+out_S1,4.1190,23.8905,28.0095
lusail,2023,2023-r17,DRY,PER,17,27.7810,in_S3+out_S1,3.2130,23.1250,26.3380
lusail,2023,2023-r17,DRY,PER,31,33.2340,in_S3+out_S1,4.0670,27.4990,31.5660
lusail,2023,2023-r17,DRY,PER,43,33.1560,in_S3+out_S1,3.6940,27.7455,31.4395
lusail,2023,2023-r17,DRY,PIA,12,28.8430,in_S3+out_S1,3.7800,24.1590,27.9390
lusail,2023,2023-r17,DRY,PIA,25,27.8280,in_S3+out_S1,3.7720,22.9775,26.7495
lusail,2023,2023-r17,DRY,PIA,43,27.5470,in_S3+out_S1,3.8795,22.5000,26.3795
lusail,2023,2023-r17,DRY,RUS,14,28.5460,in_S3+out_S1,3.3730,23.1205,26.4935
lusail,2023,2023-r17,DRY,RUS,50,28.1870,in_S3+out_S1,3.9640,21.9510,25.9150
lusail,2023,2023-r17,DRY,SAR,13,29.3440,in_S3+out_S1,4.0410,24.1020,28.1430
lusail,2023,2023-r17,DRY,SAR,26,29.3580,in_S3+out_S1,4.3590,24.2800,28.6390
lusail,2023,2023-r17,DRY,STR,21,28.1720,in_S3+out_S1,3.7095,22.8755,26.5850
lusail,2023,2023-r17,DRY,TSU,9,27.7650,in_S3+out_S1,3.7915,21.6980,25.4895
lusail,2023,2023-r17,DRY,TSU,22,27.6090,in_S3+out_S1,3.7480,22.2930,26.0410
lusail,2023,2023-r17,DRY,VER,17,28.2340,in_S3+out_S1,3.4180,22.3715,25.7895
lusail,2023,2023-r17,DRY,VER,34,28.1250,in_S3+out_S1,3.6230,22.6710,26.2940
lusail,2023,2023-r17,DRY,VER,51,29.7020,in_S3+out_S1,4.1015,24.3690,28.4705
lusail,2023,2023-r17,DRY,ZHO,18,28.9530,in_S3+out_S1,3.9290,23.7025,27.6315
lusail,2023,2023-r17,DRY,ZHO,35,28.8430,in_S3+out_S1,4.1745,23.8550,28.0295
lusail,2023,2023-r17,DRY,ZHO,52,28.8120,in_S3+out_S1,4.0045,22.4985,26.5030
lusail,2024,2024-r23,DRY,BOT,24,28.9600,in_S3+out_S1,3.7050,23.6320,27.3370
lusail,2024,2024-r23,DRY,MAG,27,28.5960,in_S3+out_S1,3.6970,22.9330,26.6300
lusail,2024,2024-r23,DRY,RUS,23,32.3010,in_S3+out_S1,3.9950,27.1545,31.1495
lusail,2025,2025-r23,DRY,ALB,32,29.3250,in_S3+out_S1,3.9030,22.7785,26.6815
lusail,2025,2025-r23,DRY,ALO,32,28.9820,in_S3+out_S1,4.0270,22.6895,26.7165
lusail,2025,2025-r23,DRY,ANT,32,28.5020,in_S3+out_S1,4.2460,23.4870,27.7330
lusail,2025,2025-r23,DRY,BEA,32,45.1760,in_S3+out_S1,4.1600,39.8315,43.9915
lusail,2025,2025-r23,DRY,BOR,32,28.1500,in_S3+out_S1,4.2760,22.0705,26.3465
lusail,2025,2025-r23,DRY,COL,32,29.1000,in_S3+out_S1,4.0560,22.8490,26.9050
lusail,2025,2025-r23,DRY,GAS,32,30.6840,in_S3+out_S1,4.9620,25.0170,29.9790
lusail,2025,2025-r23,DRY,HAD,32,27.8980,in_S3+out_S1,3.8890,21.9920,25.8810
lusail,2025,2025-r23,DRY,HAM,32,28.4520,in_S3+out_S1,4.2650,22.2865,26.5515
lusail,2025,2025-r23,DRY,LAW,32,27.9850,in_S3+out_S1,4.2850,22.2860,26.5710
lusail,2025,2025-r23,DRY,LEC,32,28.9000,in_S3+out_S1,4.3640,23.0870,27.4510
lusail,2025,2025-r23,DRY,NOR,25,27.9530,in_S3+out_S1,4.3830,21.9060,26.2890
lusail,2025,2025-r23,DRY,NOR,44,28.2500,in_S3+out_S1,4.3240,22.7855,27.1095
lusail,2025,2025-r23,DRY,OCO,34,30.4850,in_S3+out_S1,3.8230,24.1745,27.9975
lusail,2025,2025-r23,DRY,PIA,24,29.1120,in_S3+out_S1,4.5710,22.8785,27.4495
lusail,2025,2025-r23,DRY,PIA,42,27.8900,in_S3+out_S1,4.3320,22.3845,26.7165
lusail,2025,2025-r23,DRY,RUS,32,29.0220,in_S3+out_S1,3.9510,23.0900,27.0410
lusail,2025,2025-r23,DRY,SAI,32,28.1730,in_S3+out_S1,3.8460,22.1580,26.0040
lusail,2025,2025-r23,DRY,STR,24,28.0940,in_S3+out_S1,4.2770,21.4110,25.6880
lusail,2025,2025-r23,DRY,STR,49,35.5470,in_S3+out_S1,4.2220,29.1690,33.3910
lusail,2025,2025-r23,DRY,TSU,32,28.1840,in_S3+out_S1,3.9960,22.6045,26.6005
lusail,2025,2025-r23,DRY,VER,32,28.2020,in_S3+out_S1,3.9290,22.2575,26.1865
monza,2019,2019-r14,DRY,GIO,21,25.6930,in_S3+out_S1,4.2490,21.4825,25.7315
monza,2019,2019-r14,DRY,HAM,19,23.9610,in_S3+out_S1,4.3650,19.5270,23.8920
monza,2019,2019-r14,DRY,KUB,44,23.8210,in_S3+out_S1,6.2060,19.4350,25.6410
monza,2019,2019-r14,DRY,LEC,20,23.8680,in_S3+out_S1,4.0770,19.8935,23.9705
monza,2019,2019-r14,DRY,MAG,20,24.3830,in_S3+out_S1,3.9555,19.8415,23.7970
monza,2019,2019-r14,DRY,MAG,34,24.6790,in_S3+out_S1,5.1800,21.0675,26.2475
monza,2019,2019-r14,DRY,NOR,23,24.1170,in_S3+out_S1,4.3170,20.3720,24.6890
monza,2019,2019-r14,DRY,RUS,23,23.8520,in_S3+out_S1,3.5930,19.4815,23.0745
monza,2019,2019-r14,DRY,STR,22,24.4140,in_S3+out_S1,4.5570,20.3350,24.8920
monza,2019,2019-r14,DRY,VET,41,24.3830,in_S3+out_S1,4.5310,20.7495,25.2805
monza,2021,2021-r14,DRY,RIC,22,23.7870,in_S3+out_S1,4.8420,19.6525,24.4945
monza,2022,2022-r16,DRY,BOT,35,24.7290,in_S3+out_S1,3.5590,20.6910,24.2500
