gara,drv,k,freeze_L,residuo,dpace_prepit,cambio_davanti
Cina,ALO,3,19,4.0730,2.1483,0
Cina,ALO,3,20,3.9154,2.0941,0
Cina,ALO,3,21,4.1539,1.9810,0
Cina,ALO,3,22,4.1171,1.9751,0
Cina,ALO,3,23,4.7044,1.9104,0
Cina,ALO,3,24,5.0967,1.9059,0
Cina,ALO,3,3,8.1297,1.9960,1
Cina,ALO,3,4,10.0706,2.2052,1
Cina,ALO,3,5,11.1539,1.9720,1
Cina,ALO,5,14,9.5370,2.3254,1
Cina,ALO,5,15,8.4034,2.2690,1
Cina,ALO,5,16,8.2237,2.1272,0
Cina,ALO,5,17,7.8040,2.1457,1
Cina,ALO,5,18,6.1877,2.2001,0
Cina,ALO,5,19,5.6950,2.1483,0
Cina,ALO,5,20,5.6901,2.0941,0
Cina,ALO,5,21,6.6143,1.9810,0
Cina,ALO,5,22,6.6407,1.9751,0
Cina,ALO,5,3,12.1846,1.9960,1
Cina,ANT,1,16,1.6700,-0.8575,0
Cina,ANT,1,17,3.4909,-1.5952,0
Cina,ANT,1,18,3.6386,-1.7869,0
Cina,ANT,1,19,3.9410,-1.9097,0
Cina,ANT,1,20,3.9804,-1.9763,0
Cina,ANT,1,21,3.6680,-1.9123,0
Cina,ANT,1,22,3.7584,-1.9763,0
Cina,ANT,1,23,3.2770,-1.9097,0
Cina,ANT,1,24,3.5414,-1.9054,0
Cina,ANT,1,25,3.5980,-1.9534,0
Cina,ANT,1,26,3.5796,-1.8333,0
Cina,ANT,1,27,3.2430,-1.8062,0
Cina,ANT,1,28,2.6924,-1.7434,0
Cina,ANT,1,29,2.4657,-1.7674,0
Cina,ANT,1,3,4.2119,-1.9900,0
Cina,ANT,1,30,2.3290,-1.8671,0
Cina,ANT,1,31,2.7453,-1.8711,0
Cina,ANT,1,32,2.8646,-1.8719,0
Cina,ANT,1,33,2.3773,-1.7401,0
Cina,ANT,1,34,2.4516,-1.7561,0
Cina,ANT,1,35,2.5149,-1.9255,0
Cina,ANT,1,36,1.9681,-1.5891,0
Cina,ANT,1,37,1.2806,-1.4769,0
Cina,ANT,1,38,1.9271,-1.3871,0
Cina,ANT,1,39,1.8349,-1.4143,0
Cina,ANT,1,4,4.2283,-1.5753,0
Cina,ANT,1,40,1.5561,-1.3827,0
Cina,ANT,1,41,2.2079,-1.4143,0
Cina,ANT,1,42,1.5511,-1.3827,0
Cina,ANT,1,43,1.1206,-1.3052,0
Cina,ANT,1,44,1.0931,-1.3194,0
Cina,ANT,1,45,1.0436,-1.3082,0
Cina,ANT,1,46,1.4901,-1.3640,0
Cina,ANT,1,47,1.4896,-1.3621,0
Cina,ANT,1,48,1.4200,-1.3601,0
Cina,ANT,1,49,1.9039,-1.3603,0
Cina,ANT,1,5,4.3437,-1.6761,0
Cina,ANT,1,50,1.5157,-1.3297,0
Cina,ANT,1,51,3.0309,-1.3618,0
Cina,ANT,1,52,3.9280,-1.3631,0
Cina,ANT,1,53,2.7377,-1.3633,0
Cina,ANT,1,54,3.4524,-1.3634,0
Cina,ANT,3,16,3.3040,-0.8575,0
Cina,ANT,3,17,6.7977,-1.5952,0
Cina,ANT,3,18,7.2401,-1.7869,0
Cina,ANT,3,19,7.6090,-1.9097,0
Cina,ANT,3,20,7.7389,-1.9763,0
Cina,ANT,3,21,6.9450,-1.9123,0
Cina,ANT,3,22,7.2999,-1.9763,0
Cina,ANT,3,23,6.7050,-1.9097,0
Cina,ANT,3,24,7.1599,-1.9054,0
Cina,ANT,3,25,6.9880,-1.9534,0
Cina,ANT,3,26,6.5271,-1.8333,0
Cina,ANT,3,27,5.7900,-1.8062,0
Cina,ANT,3,28,4.9289,-1.7434,0
Cina,ANT,3,29,5.0834,-1.7674,0
Cina,ANT,3,3,8.0787,-1.9900,0
Cina,ANT,3,30,5.0310,-1.8671,0
Cina,ANT,3,31,5.1226,-1.8711,0
Cina,ANT,3,32,5.3161,-1.8719,0
Cina,ANT,3,33,4.8696,-1.7401,0
Cina,ANT,3,34,4.5371,-1.7561,0
Cina,ANT,3,35,3.8767,-1.9255,0
Cina,ANT,3,36,3.8953,-1.5891,0
Cina,ANT,3,37,3.0341,-1.4769,0
Cina,ANT,3,38,3.4833,-1.3871,0
Cina,ANT,3,39,4.0427,-1.4143,0
Cina,ANT,3,40,3.1073,-1.3827,0
Cina,ANT,3,41,3.4097,-1.4143,0
Cina,ANT,3,42,2.6443,-1.3827,0
Cina,ANT,3,43,2.1641,-1.3052,0
Cina,ANT,3,44,2.5833,-1.3194,0
Cina,ANT,3,45,2.5331,-1.3082,0
Cina,ANT,3,46,2.9553,-1.3640,0
Cina,ANT,3,47,3.4201,-1.3621,0
Cina,ANT,3,48,2.9440,-1.3601,0
Cina,ANT,3,49,4.9427,-1.3603,0
Cina,ANT,3,50,5.4514,-1.3297,0
Cina,ANT,3,51,5.8107,-1.3618,0
Cina,ANT,3,52,7.4570,-1.3631,0
Cina,ANT,5,16,4.9010,-0.8575,0
Cina,ANT,5,17,9.8316,-1.5952,0
Cina,ANT,5,18,10.6197,-1.7869,0
Cina,ANT,5,19,10.8860,-1.9097,0
Cina,ANT,5,20,11.2803,-1.9763,0
Cina,ANT,5,21,10.3730,-1.9123,0
Cina,ANT,5,22,10.9183,-1.9763,0
Cina,ANT,5,23,9.9250,-1.9097,0
Cina,ANT,5,24,10.1463,-1.9054,0
Cina,ANT,5,25,9.6820,-1.9534,0
Cina,ANT,5,26,9.0187,-1.8333,0
Cina,ANT,5,27,8.4890,-1.8062,0
Cina,ANT,5,28,7.5383,-1.7434,0
Cina,ANT,5,29,7.3331,-1.7674,0
Cina,ANT,5,30,7.3200,-1.8671,0
Cina,ANT,5,31,7.6149,-1.8711,0
Cina,ANT,5,32,7.4017,-1.8719,0
Cina,ANT,5,33,6.2089,-1.7401,0
Cina,ANT,5,34,6.5817,-1.7561,0
Cina,ANT,5,35,5.7116,-1.9255,0
Cina,ANT,5,36,5.4514,-1.5891,0
Cina,ANT,5,37,5.1607,-1.4769,0
Cina,ANT,5,38,5.0344,-1.3871,0
Cina,ANT,5,39,5.2446,-1.4143,0
Cina,ANT,5,40,4.2004,-1.3827,0
Cina,ANT,5,41,4.5346,-1.4143,0
Cina,ANT,5,42,4.1344,-1.3827,0
Cina,ANT,5,43,3.6537,-1.3052,0
Cina,ANT,5,44,4.0484,-1.3194,0
Cina,ANT,5,45,4.4637,-1.3082,0
Cina,ANT,5,46,4.5244,-1.3640,0
Cina,ANT,5,47,6.4857,-1.3621,0
Cina,ANT,5,48,6.8880,-1.3601,0
Cina,ANT,5,49,7.7306,-1.3603,0
Cina,ANT,5,50,8.9881,-1.3297,0
Cina,BEA,1,16,2.6671,0.1069,0
Cina,BEA,1,17,4.0694,-0.2190,1
Cina,BEA,1,18,4.7730,-0.5564,1
Cina,BEA,1,19,4.0074,-0.2164,1
Cina,BEA,1,20,3.1213,-0.1207,0
Cina,BEA,1,21,2.2487,-0.1706,0
Cina,BEA,1,22,2.2801,-0.1591,0
Cina,BEA,1,23,2.7424,-0.3859,0
Cina,BEA,1,24,2.6717,-0.4855,0
Cina,BEA,1,25,2.4891,-0.5894,1
Cina,BEA,1,26,2.8276,-0.5253,1
Cina,BEA,1,27,3.1221,-0.5698,0
Cina,BEA,1,28,2.7757,-0.5785,0
Cina,BEA,1,29,2.6591,-0.5716,0
Cina,BEA,1,3,2.3049,0.8410,0
Cina,BEA,1,30,2.8947,-0.6559,0
Cina,BEA,1,31,2.5631,-0.6115,0
Cina,BEA,1,32,2.4466,-0.5639,0
Cina,BEA,1,33,2.6151,-0.4806,1
Cina,BEA,1,34,2.6846,-0.4481,1
Cina,BEA,1,35,2.4576,-0.6224,0
Cina,BEA,1,36,2.1506,-0.2909,0
Cina,BEA,1,37,1.9454,-0.1868,1
Cina,BEA,1,38,1.8703,-0.0827,0
Cina,BEA,1,39,1.8624,-0.0836,1
Cina,BEA,1,4,3.1023,0.6912,1
Cina,BEA,1,40,2.4153,-0.0783,0
Cina,BEA,1,41,2.5926,-0.0766,0
Cina,BEA,1,42,2.2889,-0.0706,0
Cina,BEA,1,43,2.3056,-0.0037,0
Cina,BEA,1,44,2.1893,-0.0060,0
Cina,BEA,1,45,1.7501,0.0000,0
Cina,BEA,1,46,1.6750,-0.0384,0
Cina,BEA,1,47,2.5059,-0.0447,0
Cina,BEA,1,48,2.2507,-0.0510,0
Cina,BEA,1,49,1.4237,-0.0482,0
Cina,BEA,1,5,3.7447,0.0259,1
Cina,BEA,1,50,1.2027,-0.0147,0
Cina,BEA,1,51,1.0537,-0.0467,0
Cina,BEA,1,52,1.0597,-0.0480,0
Cina,BEA,1,53,0.9904,-0.0486,0
Cina,BEA,1,54,0.5941,-0.0493,0
Cina,BEA,3,16,6.4213,0.1069,1
Cina,BEA,3,17,8.0769,-0.2190,1
Cina,BEA,3,18,8.3120,-0.5564,1
Cina,BEA,3,19,6.3529,-0.2164,1
Cina,BEA,3,20,5.3246,-0.1207,0
Cina,BEA,3,21,4.5554,-0.1706,0
Cina,BEA,3,22,4.1573,-0.1591,0
Cina,BEA,3,23,4.7419,-0.3859,1
Cina,BEA,3,24,5.3144,-0.4855,1
Cina,BEA,3,25,5.5033,-0.5894,1
Cina,BEA,3,26,5.5721,-0.5253,1
Cina,BEA,3,27,5.7813,-0.5698,0
Cina,BEA,3,28,5.6704,-0.5785,0
Cina,BEA,3,29,5.2223,-0.5716,0
Cina,BEA,3,3,3.8587,0.8410,1
Cina,BEA,3,30,5.3724,-0.6559,0
Cina,BEA,3,31,5.1783,-0.6115,1
Cina,BEA,3,32,5.1311,-0.5639,1
Cina,BEA,3,33,5.1373,-0.4806,1
Cina,BEA,3,34,4.9331,-0.4481,1
Cina,BEA,3,35,4.4581,-0.6224,1
Cina,BEA,3,36,4.0331,-0.2909,0
Cina,BEA,3,37,3.8079,-0.1868,0
Cina,BEA,3,38,4.2856,-0.0827,0
Cina,BEA,3,39,4.4689,-0.0836,1
Cina,BEA,3,40,4.7196,-0.0783,0
Cina,BEA,3,41,4.9071,-0.0766,0
Cina,BEA,3,42,4.4807,-0.0706,0
Cina,BEA,3,43,4.0691,-0.0037,0
Cina,BEA,3,44,3.8886,-0.0060,0
Cina,BEA,3,45,4.2743,0.0000,0
Cina,BEA,3,46,3.9380,-0.0384,0
Cina,BEA,3,47,3.9457,-0.0447,0
Cina,BEA,3,48,3.4734,-0.0510,0
Cina,BEA,3,49,2.4914,-0.0482,0
Cina,BEA,3,50,2.2704,-0.0147,0
Cina,BEA,3,51,2.0854,-0.0467,0
Cina,BEA,3,52,1.7284,-0.0480,0
Cina,BEA,5,16,8.9414,0.1069,1
Cina,BEA,5,17,10.4223,-0.2190,1
Cina,BEA,5,18,10.9330,-0.5564,1
Cina,BEA,5,19,8.7563,-0.2164,1
Cina,BEA,5,20,7.1249,-0.1207,0
Cina,BEA,5,21,6.1191,-0.1706,1
Cina,BEA,5,22,6.0054,-0.1591,1
Cina,BEA,5,23,7.2663,-0.3859,1
Cina,BEA,5,24,7.8741,-0.4855,1
Cina,BEA,5,25,8.0544,-0.5894,1
Cina,BEA,5,26,8.4357,-0.5253,1
Cina,BEA,5,27,8.3444,-0.5698,0
Cina,BEA,5,28,8.1481,-0.5785,0
Cina,BEA,5,29,7.8374,-0.5716,1
Cina,BEA,5,30,8.0881,-0.6559,1
Cina,BEA,5,31,7.7004,-0.6115,1
Cina,BEA,5,32,7.3797,-0.5639,1
Cina,BEA,5,33,7.2024,-0.4806,0
Cina,BEA,5,34,6.9137,-0.4481,1
Cina,BEA,5,35,6.3757,-0.6224,0
Cina,BEA,5,36,6.4607,-0.2909,0
Cina,BEA,5,37,6.4143,-0.1868,0
Cina,BEA,5,38,6.5899,-0.0827,0
Cina,BEA,5,39,6.7973,-0.0836,1
Cina,BEA,5,40,6.9269,-0.0783,0
Cina,BEA,5,41,6.6797,-0.0766,0
Cina,BEA,5,42,6.1826,-0.0706,0
Cina,BEA,5,43,6.6067,-0.0037,0
Cina,BEA,5,44,6.1759,-0.0060,0
Cina,BEA,5,45,5.7324,0.0000,0
Cina,BEA,5,46,5.1730,-0.0384,0
Cina,BEA,5,47,5.0296,-0.0447,0
Cina,BEA,5,48,4.5611,-0.0510,0
Cina,BEA,5,49,3.5371,-0.0482,0
Cina,BEA,5,50,2.9471,-0.0147,0
Cina,BOT,1,16,4.8170,0.9265,0
Cina,BOT,1,17,4.4199,1.1343,0
Cina,BOT,1,18,4.1206,1.2531,0
Cina,BOT,1,19,3.9241,1.2637,0
Cina,BOT,1,20,3.8386,1.2531,1
Cina,BOT,1,21,3.6831,1.2611,1
Cina,BOT,1,22,3.7936,1.2531,0
Cina,BOT,1,23,3.5621,1.2637,0
Cina,BOT,1,24,3.4007,1.3925,0
Cina,BOT,1,25,4.3837,1.3393,1
Cina,BOT,1,26,4.2744,1.4503,1
Cina,BOT,1,27,3.0316,1.4155,0
Cina,BOT,1,28,3.0914,1.4126,0
Cina,BOT,1,29,3.2943,1.4113,1
Cina,BOT,1,3,3.6109,1.5876,0
Cina,BOT,1,30,3.1434,1.3352,0
Cina,BOT,1,31,4.5176,1.3738,1
Cina,BOT,1,32,4.6667,1.4156,1
Cina,BOT,1,33,3.0481,1.5124,0
Cina,BOT,1,34,3.8936,1.5429,1
Cina,BOT,1,35,3.7809,1.3530,1
Cina,BOT,1,36,3.2581,1.6689,0
Cina,BOT,1,37,3.5363,1.7758,0
