gara,A,B,k,L,residuo_gap,residuo_gap_reinfl,residuo_gap_perlap
Spagna,BOR,OCO,5,21,-7.8475,-7.8475,-1.3079
Spagna,BOR,OCO,5,22,-9.3740,-9.3740,-1.5623
Spagna,BOR,OCO,5,23,-9.8970,-9.8970,-1.6495
Spagna,BOR,SAI,1,24,-0.4534,-0.4534,-0.2267
Spagna,BOR,SAI,1,25,-0.0294,-0.0294,-0.0147
Spagna,BOT,PER,1,3,0.3500,0.3500,0.1750
Spagna,BOT,PER,1,4,0.3770,0.3770,0.1885
Spagna,BOT,PER,1,5,0.1290,0.1290,0.0645
Spagna,BOT,PER,1,6,-0.0490,-0.0490,-0.0245
Spagna,BOT,PER,1,7,-0.0180,-0.0180,-0.0090
Spagna,BOT,PER,3,3,0.6070,0.6070,0.1517
Spagna,BOT,PER,3,4,0.6140,0.6140,0.1535
Spagna,BOT,PER,3,5,0.5550,0.5550,0.1387
Spagna,BOT,PER,5,3,1.1610,1.1610,0.1935
Spagna,COL,GAS,1,19,0.3723,0.3723,0.1862
Spagna,COL,GAS,1,20,-0.1050,-0.1050,-0.0525
Spagna,COL,GAS,1,21,0.7414,0.7414,0.3707
Spagna,COL,GAS,1,22,1.5409,1.5409,0.7705
Spagna,COL,GAS,1,23,0.5316,0.5316,0.2658
Spagna,COL,GAS,1,24,0.9744,0.9744,0.4872
Spagna,COL,GAS,1,25,0.0463,0.0463,0.0231
Spagna,COL,GAS,1,26,-0.7255,-0.7255,-0.3628
Spagna,COL,GAS,1,27,-0.4752,-0.4752,-0.2376
Spagna,COL,GAS,1,28,-0.3034,-0.3034,-0.1517
Spagna,COL,GAS,1,29,-1.0551,-1.0551,-0.5275
Spagna,COL,GAS,3,19,0.9333,0.9333,0.2333
Spagna,COL,GAS,3,20,0.4303,0.4303,0.1076
Spagna,COL,GAS,3,21,2.3068,2.3068,0.5767
Spagna,COL,GAS,3,22,2.1519,2.1519,0.5380
Spagna,COL,GAS,3,23,0.5373,0.5373,0.1343
Spagna,COL,GAS,3,24,0.1437,0.1437,0.0359
Spagna,COL,GAS,3,25,-0.5455,-0.5455,-0.1364
Spagna,COL,GAS,3,26,-0.9091,-0.9091,-0.2273
Spagna,COL,GAS,3,27,-0.3324,-0.3324,-0.0831
Spagna,COL,GAS,5,19,1.1353,1.1353,0.1892
Spagna,COL,GAS,5,20,1.3036,1.3036,0.2173
Spagna,COL,GAS,5,21,1.9828,1.9828,0.3305
Spagna,COL,GAS,5,22,0.9579,0.9579,0.1597
Spagna,COL,GAS,5,23,-0.0951,-0.0951,-0.0158
Spagna,COL,GAS,5,24,-0.3266,-0.3266,-0.0544
Spagna,COL,GAS,5,25,-0.5192,-0.5192,-0.0865
Spagna,COL,HAD,1,7,-0.1770,-0.1770,-0.0885
Spagna,COL,HUL,1,17,2.6693,2.6693,1.3347
Spagna,COL,HUL,1,18,1.8480,1.8480,0.9240
Spagna,COL,HUL,3,17,2.8743,2.8743,0.7186
Spagna,COL,HUL,3,18,2.0240,2.0240,0.5060
Spagna,COL,HUL,5,17,3.1553,3.1553,0.5259
Spagna,COL,HUL,5,18,1.9220,1.9220,0.3203
Spagna,COL,LAW,1,16,0.7024,0.7024,0.3512
Spagna,COL,LAW,3,16,2.6474,2.6474,0.6619
Spagna,COL,LAW,5,16,2.5174,2.5174,0.4196
Spagna,COL,LIN,1,3,0.4250,0.4250,0.2125
Spagna,COL,LIN,1,4,-0.1330,-0.1330,-0.0665
Spagna,COL,LIN,1,5,0.4470,0.4470,0.2235
Spagna,COL,LIN,1,6,0.8021,0.8021,0.4010
Spagna,COL,LIN,3,3,0.8720,0.8720,0.2180
Spagna,COL,LIN,3,4,0.8730,0.8730,0.2183
Spagna,COL,LIN,3,5,0.9310,0.9310,0.2328
Spagna,COL,LIN,5,3,1.3560,1.3560,0.2260
Spagna,GAS,COL,1,18,-2.5950,-2.5950,-1.2975
Spagna,GAS,COL,1,3,0.3180,0.3180,0.1590
Spagna,GAS,COL,1,4,1.0480,1.0480,0.5240
Spagna,GAS,COL,1,5,-0.1948,-0.1948,-0.0974
Spagna,GAS,COL,1,7,-0.3470,-0.3470,-0.1735
Spagna,GAS,COL,3,18,-3.0910,-3.0910,-0.7727
Spagna,GAS,COL,3,3,0.1250,0.1250,0.0313
Spagna,GAS,COL,3,4,0.1540,0.1540,0.0385
Spagna,GAS,COL,3,5,-0.1676,-0.1676,-0.0419
Spagna,GAS,COL,5,18,-3.3640,-3.3640,-0.5607
Spagna,GAS,COL,5,3,0.1540,0.1540,0.0257
Spagna,GAS,HAD,1,6,0.8690,0.8690,0.4345
Spagna,GAS,HAD,3,6,2.2370,2.2370,0.5592
Spagna,GAS,HUL,1,19,0.3849,0.3849,0.1924
Spagna,GAS,HUL,1,20,0.5432,0.5432,0.2716
Spagna,GAS,HUL,1,21,-0.2800,-0.2800,-0.1400
Spagna,GAS,HUL,1,23,-0.1340,-0.1340,-0.0670
Spagna,GAS,HUL,1,24,-0.0210,-0.0210,-0.0105
Spagna,GAS,HUL,3,19,0.1049,0.1049,0.0262
Spagna,GAS,HUL,3,20,0.1682,0.1682,0.0421
Spagna,GAS,HUL,3,21,-0.4140,-0.4140,-0.1035
Spagna,GAS,HUL,5,19,-0.0291,-0.0291,-0.0049
Spagna,GAS,HUL,5,20,0.1472,0.1472,0.0245
Spagna,GAS,LAW,1,29,0.0683,0.0683,0.0341
Spagna,GAS,LAW,1,30,-0.1986,-0.1986,-0.0993
Spagna,GAS,VER,1,35,-0.0184,-0.0184,-0.0092
Spagna,HAD,COL,1,6,-2.0810,-2.0810,-1.0405
Spagna,HAD,GAS,1,3,-0.4190,-0.4190,-0.2095
Spagna,HAD,GAS,1,4,-1.6290,-1.6290,-0.8145
Spagna,HAD,GAS,1,5,-2.1180,-2.1180,-1.0590
Spagna,HAD,GAS,3,3,-2.5370,-2.5370,-0.6342
Spagna,HAD,GAS,3,4,-2.8370,-2.8370,-0.7092
Spagna,HAD,GAS,3,5,-2.6360,-2.6360,-0.6590
Spagna,HAD,GAS,5,3,-3.0550,-3.0550,-0.5092
Spagna,HAD,GAS,5,4,-4.5440,-4.5440,-0.7573
Spagna,HAD,GAS,5,5,-5.6050,-5.6050,-0.9342
Spagna,HAD,LIN,1,7,-0.0050,-0.0050,-0.0025
Spagna,HAD,LIN,1,8,-2.0830,-2.0830,-1.0415
Spagna,HAD,LIN,1,9,-3.5590,-3.5590,-1.7795
Spagna,HAD,LIN,3,7,-3.5640,-3.5640,-0.8910
Spagna,HAD,LIN,3,8,-4.1660,-4.1660,-1.0415
Spagna,HAD,PIA,1,21,-0.8295,-0.8295,-0.4148
Spagna,HAD,PIA,1,22,-0.6602,-0.6602,-0.3301
Spagna,HAD,PIA,1,23,-0.6086,-0.6086,-0.3043
Spagna,HAD,PIA,1,24,-0.2144,-0.2144,-0.1072
Spagna,HAD,PIA,1,25,0.3405,0.3405,0.1703
Spagna,HAD,PIA,1,26,0.6051,0.6051,0.3025
Spagna,HAD,PIA,1,27,0.2606,0.2606,0.1303
Spagna,HAD,PIA,1,43,1.6664,1.6664,0.8332
Spagna,HAD,PIA,1,44,1.7125,1.7125,0.8563
Spagna,HAD,PIA,1,45,1.6450,1.6450,0.8225
Spagna,HAD,PIA,1,46,0.5125,0.5125,0.2562
Spagna,HAD,PIA,1,47,0.1565,0.1565,0.0783
Spagna,HAD,PIA,1,48,-1.1774,-1.1774,-0.5887
Spagna,HAD,PIA,1,49,-1.7340,-1.7340,-0.8670
Spagna,HAD,PIA,1,50,-0.5156,-0.5156,-0.2578
Spagna,HAD,PIA,1,51,-0.4475,-0.4475,-0.2238
Spagna,HAD,PIA,1,52,-0.4265,-0.4265,-0.2132
Spagna,HAD,PIA,1,53,-0.5054,-0.5054,-0.2527
Spagna,HAD,PIA,3,21,-1.2321,-1.2321,-0.3080
Spagna,HAD,PIA,3,22,-0.7384,-0.7384,-0.1846
Spagna,HAD,PIA,3,23,-0.6193,-0.6193,-0.1548
Spagna,HAD,PIA,3,24,-0.2997,-0.2997,-0.0749
Spagna,HAD,PIA,3,25,0.2661,0.2661,0.0665
Spagna,HAD,PIA,3,43,3.9877,3.9877,0.9969
Spagna,HAD,PIA,3,44,2.7141,2.7141,0.6785
Spagna,HAD,PIA,3,45,2.1820,2.1820,0.5455
Spagna,HAD,PIA,3,46,-0.3931,-0.3931,-0.0983
Spagna,HAD,PIA,3,47,-1.4669,-1.4669,-0.3667
Spagna,HAD,PIA,3,48,-1.7437,-1.7437,-0.4359
Spagna,HAD,PIA,3,49,-2.2460,-2.2460,-0.5615
Spagna,HAD,PIA,3,50,-1.0203,-1.0203,-0.2551
Spagna,HAD,PIA,3,51,-1.0571,-1.0571,-0.2643
Spagna,HAD,PIA,5,21,-1.0366,-1.0366,-0.1728
Spagna,HAD,PIA,5,22,-0.6875,-0.6875,-0.1146
Spagna,HAD,PIA,5,23,-1.0449,-1.0449,-0.1742
Spagna,HAD,PIA,5,43,5.2011,5.2011,0.8668
Spagna,HAD,PIA,5,44,2.2976,2.2976,0.3829
Spagna,HAD,PIA,5,45,0.9390,0.9390,0.1565
Spagna,HAD,PIA,5,46,-0.6876,-0.6876,-0.1146
Spagna,HAD,PIA,5,47,-1.8684,-1.8684,-0.3114
Spagna,HAD,PIA,5,48,-2.2991,-2.2991,-0.3832
Spagna,HAD,PIA,5,49,-2.9200,-2.9200,-0.4867
Spagna,HAM,LEC,1,31,-5.5830,-5.5830,-2.7915
Spagna,HAM,LEC,3,31,-9.4800,-9.4800,-2.3700
Spagna,HAM,RUS,1,17,-0.1502,-0.1502,-0.0751
Spagna,HAM,RUS,1,18,-0.0545,-0.0545,-0.0272
Spagna,HAM,RUS,1,19,0.2716,0.2716,0.1358
Spagna,HAM,RUS,1,20,0.4625,0.4625,0.2313
Spagna,HAM,RUS,1,21,-0.1091,-0.1091,-0.0545
Spagna,HAM,RUS,1,22,-0.2611,-0.2611,-0.1305
Spagna,HAM,RUS,1,3,-0.7720,-0.7720,-0.3860
Spagna,HAM,RUS,1,4,-0.8340,-0.8340,-0.4170
Spagna,HAM,RUS,1,5,0.0601,0.0601,0.0300
Spagna,HAM,RUS,1,6,-0.0620,-0.0620,-0.0310
Spagna,HAM,RUS,3,17,-0.1034,-0.1034,-0.0258
Spagna,HAM,RUS,3,18,0.1061,0.1061,0.0265
Spagna,HAM,RUS,3,19,0.1043,0.1043,0.0261
Spagna,HAM,RUS,3,20,0.3451,0.3451,0.0863
Spagna,HAM,RUS,3,3,-1.2870,-1.2870,-0.3217
Spagna,HAM,RUS,3,4,-1.6120,-1.6120,-0.4030
Spagna,HAM,RUS,5,17,-0.4955,-0.4955,-0.0826
Spagna,HAM,RUS,5,18,-0.3134,-0.3134,-0.0522
Spagna,HUL,LAW,1,17,-0.5200,-0.5200,-0.2600
Spagna,HUL,LAW,1,18,0.0970,0.0970,0.0485
Spagna,HUL,LAW,1,19,0.1620,0.1620,0.0810
Spagna,HUL,LAW,1,20,-0.3107,-0.3107,-0.1554
Spagna,HUL,LAW,1,21,-0.4386,-0.4386,-0.2193
Spagna,HUL,LAW,1,22,0.1190,0.1190,0.0595
Spagna,HUL,LAW,1,23,0.3420,0.3420,0.1710
Spagna,HUL,LAW,1,24,-0.1570,-0.1570,-0.0785
Spagna,HUL,LAW,1,3,-0.5690,-0.5690,-0.2845
Spagna,HUL,LAW,1,4,-0.1520,-0.1520,-0.0760
Spagna,HUL,LAW,1,5,0.4049,0.4049,0.2025
Spagna,HUL,LAW,1,6,0.2425,0.2425,0.1212
Spagna,HUL,LAW,3,17,-0.3580,-0.3580,-0.0895
Spagna,HUL,LAW,3,18,-0.2090,-0.2090,-0.0522
Spagna,HUL,LAW,3,19,-0.2490,-0.2490,-0.0623
Spagna,HUL,LAW,3,20,-0.1965,-0.1965,-0.0491
Spagna,HUL,LAW,3,21,-0.1105,-0.1105,-0.0276
Spagna,HUL,LAW,3,22,-0.0380,-0.0380,-0.0095
Spagna,HUL,LAW,3,3,-0.5110,-0.5110,-0.1277
Spagna,HUL,LAW,3,4,-0.0080,-0.0080,-0.0020
Spagna,HUL,LAW,5,17,-0.7690,-0.7690,-0.1282
Spagna,HUL,LAW,5,18,-0.0900,-0.0900,-0.0150
Spagna,HUL,LAW,5,19,0.0930,0.0930,0.0155
Spagna,HUL,LAW,5,20,-0.3582,-0.3582,-0.0597
Spagna,LAW,HAD,1,19,-2.6754,-2.6754,-1.3377
Spagna,LAW,HAD,1,20,4.9755,4.9755,2.4877
Spagna,LAW,HAD,1,22,0.4886,0.4886,0.2443
Spagna,LAW,HAD,1,23,0.3174,0.3174,0.1587
Spagna,LAW,HAD,1,24,-0.0173,-0.0173,-0.0086
Spagna,LAW,HAD,1,25,0.1791,0.1791,0.0895
Spagna,LAW,HAD,1,26,-0.3645,-0.3645,-0.1822
Spagna,LAW,HAD,1,27,-0.6680,-0.6680,-0.3340
Spagna,LAW,HAD,3,19,-3.9537,-3.9537,-0.9884
Spagna,LAW,HAD,3,20,10.7799,10.7799,2.6950
Spagna,LAW,HAD,3,22,0.3483,0.3483,0.0871
Spagna,LAW,HAD,3,23,0.4577,0.4577,0.1144
Spagna,LAW,HAD,3,24,-0.3545,-0.3545,-0.0886
Spagna,LAW,HAD,3,25,-0.3958,-0.3958,-0.0990
Spagna,LAW,HAD,5,19,-5.0191,-5.0191,-0.8365
Spagna,LAW,HAD,5,20,15.9554,15.9554,2.6592
Spagna,LAW,HAD,5,22,-0.1121,-0.1121,-0.0187
Spagna,LAW,HAD,5,23,-0.1559,-0.1559,-0.0260
Spagna,LAW,LEC,1,3,0.6650,0.6650,0.3325
Spagna,LAW,LEC,1,4,1.0650,1.0650,0.5325
Spagna,LAW,LEC,1,5,1.4210,1.4210,0.7105
Spagna,LAW,LEC,1,6,1.6420,1.6420,0.8210
Spagna,LAW,LEC,3,3,2.1140,2.1140,0.5285
Spagna,LAW,LEC,3,4,3.0390,3.0390,0.7597
Spagna,LEC,HAM,1,32,1.1940,1.1940,0.5970
Spagna,LEC,HAM,1,33,0.7911,0.7911,0.3955
Spagna,LEC,HAM,1,34,0.1795,0.1795,0.0898
Spagna,LEC,HAM,3,32,1.5590,1.5590,0.3897
Spagna,LEC,NOR,1,29,-0.4662,-0.4662,-0.2331
Spagna,LEC,NOR,1,30,0.0422,0.0422,0.0211
Spagna,LEC,PIA,1,3,-0.3190,-0.3190,-0.1595
Spagna,LEC,PIA,1,4,0.3580,0.3580,0.1790
Spagna,LEC,PIA,1,5,0.0700,0.0700,0.0350
Spagna,LEC,PIA,1,6,-2.5720,-2.5720,-1.2860
Spagna,LEC,PIA,1,7,-3.0920,-3.0920,-1.5460
Spagna,LEC,PIA,3,3,-0.2490,-0.2490,-0.0623
Spagna,LEC,PIA,3,4,-2.2140,-2.2140,-0.5535
Spagna,LEC,PIA,3,5,-3.0220,-3.0220,-0.7555
Spagna,LEC,PIA,3,6,-4.1600,-4.1600,-1.0400
Spagna,LEC,PIA,3,7,-3.6120,-3.6120,-0.9030
Spagna,LEC,PIA,5,3,-3.3410,-3.3410,-0.5568
Spagna,LEC,PIA,5,4,-3.8020,-3.8020,-0.6337
Spagna,LEC,PIA,5,5,-3.5420,-3.5420,-0.5903
Spagna,LEC,VER,1,20,-1.6098,-1.6098,-0.8049
Spagna,LEC,VER,1,21,-0.8658,-0.8658,-0.4329
Spagna,LEC,VER,1,22,-0.3779,-0.3779,-0.1890
Spagna,LEC,VER,1,23,0.1317,0.1317,0.0659
Spagna,LEC,VER,1,24,0.0234,0.0234,0.0117
Spagna,LEC,VER,1,44,-0.4119,-0.4119,-0.2060
Spagna,LEC,VER,1,45,-0.9669,-0.9669,-0.4835
Spagna,LEC,VER,1,46,-0.7962,-0.7962,-0.3981
Spagna,LEC,VER,1,47,-0.2210,-0.2210,-0.1105
Spagna,LEC,VER,1,48,0.2650,0.2650,0.1325
Spagna,LEC,VER,1,49,0.8310,0.8310,0.4155
Spagna,LEC,VER,1,50,0.8770,0.8770,0.4385
Spagna,LEC,VER,1,51,1.2358,1.2358,0.6179
Spagna,LEC,VER,1,52,1.1896,1.1896,0.5948
Spagna,LEC,VER,1,53,1.0464,1.0464,0.5232
Spagna,LEC,VER,1,54,1.7171,1.7171,0.8585
Spagna,LEC,VER,1,55,2.2820,2.2820,1.1410
Spagna,LEC,VER,1,56,1.5799,1.5799,0.7900
Spagna,LEC,VER,1,57,0.2325,0.2325,0.1162
Spagna,LEC,VER,3,20,-2.4126,-2.4126,-0.6032
Spagna,LEC,VER,3,21,-0.7806,-0.7806,-0.1952
Spagna,LEC,VER,3,22,-0.3958,-0.3958,-0.0990
Spagna,LEC,VER,3,44,-1.3468,-1.3468,-0.3367
Spagna,LEC,VER,3,45,-1.6348,-1.6348,-0.4087
Spagna,LEC,VER,3,46,-0.7974,-0.7974,-0.1993
Spagna,LEC,VER,3,47,0.7190,0.7190,0.1797
Spagna,LEC,VER,3,48,1.2440,1.2440,0.3110
Spagna,LEC,VER,3,49,1.9850,1.9850,0.4963
Spagna,LEC,VER,3,50,1.8010,1.8010,0.4502
Spagna,LEC,VER,3,51,2.1336,2.1336,0.5334
Spagna,LEC,VER,3,52,2.8753,2.8753,0.7188
Spagna,LEC,VER,3,53,3.2287,3.2287,0.8072
Spagna,LEC,VER,3,54,3.1292,3.1292,0.7823
Spagna,LEC,VER,3,55,2.9600,2.9600,0.7400
Spagna,LEC,VER,5,20,-2.8555,-2.8555,-0.4759
Spagna,LEC,VER,5,44,-1.4867,-1.4867,-0.2478
Spagna,LEC,VER,5,45,-1.1417,-1.1417,-0.1903
Spagna,LEC,VER,5,46,-0.0845,-0.0845,-0.0141
Spagna,LEC,VER,5,47,1.9820,1.9820,0.3303
Spagna,LEC,VER,5,48,2.2700,2.2700,0.3783
Spagna,LEC,VER,5,49,2.8010,2.8010,0.4668
Spagna,LEC,VER,5,50,3.2210,3.2210,0.5368
Spagna,LEC,VER,5,51,4.1675,4.1675,0.6946
Spagna,LEC,VER,5,52,4.2559,4.2559,0.7093
Spagna,LEC,VER,5,53,3.8071,3.8071,0.6345
Spagna,LIN,BOR,1,26,-0.6125,-0.6125,-0.3063
Spagna,LIN,BOR,1,27,1.9310,1.9310,0.9655
Spagna,LIN,BOR,1,28,0.0770,0.0770,0.0385
Spagna,LIN,BOR,3,26,-0.5355,-0.5355,-0.1339
Spagna,LIN,HAD,1,10,0.4234,0.4234,0.2117
Spagna,LIN,HUL,1,3,-0.4551,-0.4551,-0.2275
Spagna,LIN,HUL,1,4,-0.7035,-0.7035,-0.3518
Spagna,LIN,HUL,1,5,-0.7671,-0.7671,-0.3835
Spagna,LIN,HUL,1,6,-0.2005,-0.2005,-0.1003
Spagna,LIN,HUL,1,7,0.6780,0.6780,0.3390
Spagna,LIN,HUL,1,8,1.5499,1.5499,0.7750
Spagna,LIN,HUL,3,3,-1.2222,-1.2222,-0.3055
Spagna,LIN,HUL,3,4,-1.2141,-1.2141,-0.3035
Spagna,LIN,HUL,3,5,-0.8542,-0.8542,-0.2135
Spagna,LIN,HUL,3,6,0.9949,0.9949,0.2487
Spagna,LIN,HUL,5,3,-1.3093,-1.3093,-0.2182
Spagna,LIN,HUL,5,4,-0.3286,-0.3286,-0.0548
Spagna,LIN,VER,1,16,-1.1148,-1.1148,-0.5574
Spagna,LIN,VER,1,17,-0.7204,-0.7204,-0.3602
Spagna,NOR,ANT,1,18,0.4315,0.4315,0.2157
Spagna,NOR,ANT,1,19,0.1826,0.1826,0.0913
Spagna,NOR,ANT,1,20,-0.2189,-0.2189,-0.1095
Spagna,NOR,ANT,1,21,-0.6356,-0.6356,-0.3178
Spagna,NOR,ANT,1,22,-0.9430,-0.9430,-0.4715
Spagna,NOR,ANT,1,23,-0.9143,-0.9143,-0.4571
Spagna,NOR,ANT,1,24,-0.4219,-0.4219,-0.2110
Spagna,NOR,ANT,1,25,0.0035,0.0035,0.0017
Spagna,NOR,ANT,1,26,0.9622,0.9622,0.4811
Spagna,NOR,ANT,1,27,1.1123,1.1123,0.5561
Spagna,NOR,ANT,1,28,1.0649,1.0649,0.5325
Spagna,NOR,ANT,1,29,0.6018,0.6018,0.3009
Spagna,NOR,ANT,1,3,0.7370,0.7370,0.3685
Spagna,NOR,ANT,1,30,1.8130,1.8130,0.9065
Spagna,NOR,ANT,1,4,0.5270,0.5270,0.2635
Spagna,NOR,ANT,1,44,0.3370,0.3370,0.1685
Spagna,NOR,ANT,1,45,0.0972,0.0972,0.0486
Spagna,NOR,ANT,1,46,-0.2283,-0.2283,-0.1141
Spagna,NOR,ANT,1,47,-0.2540,-0.2540,-0.1270
Spagna,NOR,ANT,1,48,-0.5027,-0.5027,-0.2514
Spagna,NOR,ANT,1,49,-0.5931,-0.5931,-0.2965
Spagna,NOR,ANT,1,5,-0.3481,-0.3481,-0.1740
Spagna,NOR,ANT,1,50,0.0095,0.0095,0.0048
Spagna,NOR,ANT,1,51,0.0580,0.0580,0.0290
Spagna,NOR,ANT,1,52,-0.0250,-0.0250,-0.0125
Spagna,NOR,ANT,1,53,0.1840,0.1840,0.0920
Spagna,NOR,ANT,1,54,0.4700,0.4700,0.2350
Spagna,NOR,ANT,1,55,0.9785,0.9785,0.4892
Spagna,NOR,ANT,1,56,1.2282,1.2282,0.6141
Spagna,NOR,ANT,1,57,1.3070,1.3070,0.6535
Spagna,NOR,ANT,1,6,-1.2595,-1.2595,-0.6297
Spagna,NOR,ANT,1,7,-1.8998,-1.8998,-0.9499
Spagna,NOR,ANT,1,8,-1.6950,-1.6950,-0.8475
Spagna,NOR,ANT,3,18,0.2759,0.2759,0.0690
Spagna,NOR,ANT,3,19,-0.3177,-0.3177,-0.0794
Spagna,NOR,ANT,3,20,-1.0478,-1.0478,-0.2620
Spagna,NOR,ANT,3,21,-1.5743,-1.5743,-0.3936
Spagna,NOR,ANT,3,22,-1.4800,-1.4800,-0.3700
Spagna,NOR,ANT,3,23,-1.0165,-1.0165,-0.2541
Spagna,NOR,ANT,3,24,0.0742,0.0742,0.0185
Spagna,NOR,ANT,3,25,1.3172,1.3172,0.3293
Spagna,NOR,ANT,3,26,2.4897,2.4897,0.6224
Spagna,NOR,ANT,3,27,1.7505,1.7505,0.4376
Spagna,NOR,ANT,3,28,1.8618,1.8618,0.4655
Spagna,NOR,ANT,3,3,0.6360,0.6360,0.1590
Spagna,NOR,ANT,3,4,-0.1150,-0.1150,-0.0288
Spagna,NOR,ANT,3,44,0.2900,0.2900,0.0725
Spagna,NOR,ANT,3,45,-0.1076,-0.1076,-0.0269
Spagna,NOR,ANT,3,46,-0.7755,-0.7755,-0.1939
Spagna,NOR,ANT,3,47,-0.9170,-0.9170,-0.2293
Spagna,NOR,ANT,3,48,-0.5885,-0.5885,-0.1471
Spagna,NOR,ANT,3,49,-0.6242,-0.6242,-0.1560
Spagna,NOR,ANT,3,5,-1.6232,-1.6232,-0.4058
Spagna,NOR,ANT,3,50,-0.0569,-0.0569,-0.0142
Spagna,NOR,ANT,3,51,0.2420,0.2420,0.0605
Spagna,NOR,ANT,3,52,0.4450,0.4450,0.1112
Spagna,NOR,ANT,3,53,0.8390,0.8390,0.2097
Spagna,NOR,ANT,3,54,1.1480,1.1480,0.2870
Spagna,NOR,ANT,3,55,1.7585,1.7585,0.4396
Spagna,NOR,ANT,3,6,-3.0449,-3.0449,-0.7612
Spagna,NOR,ANT,5,18,-0.4896,-0.4896,-0.0816
Spagna,NOR,ANT,5,19,-1.1211,-1.1211,-0.1868
Spagna,NOR,ANT,5,20,-1.4707,-1.4707,-0.2451
Spagna,NOR,ANT,5,21,-1.7009,-1.7009,-0.2835
Spagna,NOR,ANT,5,22,-1.0990,-1.0990,-0.1832
Spagna,NOR,ANT,5,23,-0.0818,-0.0818,-0.0136
Spagna,NOR,ANT,5,24,1.1013,1.1013,0.1835
Spagna,NOR,ANT,5,25,2.4303,2.4303,0.4051
Spagna,NOR,ANT,5,26,3.5067,3.5067,0.5844
Spagna,NOR,ANT,5,3,-0.3920,-0.3920,-0.0653
Spagna,NOR,ANT,5,4,-1.2830,-1.2830,-0.2138
Spagna,NOR,ANT,5,44,-0.0760,-0.0760,-0.0127
Spagna,NOR,ANT,5,45,-0.7215,-0.7215,-0.1202
Spagna,NOR,ANT,5,46,-0.9058,-0.9058,-0.1510
Spagna,NOR,ANT,5,47,-1.0180,-1.0180,-0.1697
Spagna,NOR,ANT,5,48,-0.7502,-0.7502,-0.1250
Spagna,NOR,ANT,5,49,-0.5293,-0.5293,-0.0882
Spagna,NOR,ANT,5,50,0.3716,0.3716,0.0619
Spagna,NOR,ANT,5,51,0.8970,0.8970,0.1495
Spagna,NOR,ANT,5,52,1.1230,1.1230,0.1872
Spagna,NOR,ANT,5,53,1.6190,1.6190,0.2698
Spagna,NOR,HAM,1,17,-0.3749,-0.3749,-0.1875
Spagna,NOR,HAM,3,17,-1.1838,-1.1838,-0.2960
Spagna,NOR,HAM,5,17,-2.7807,-2.7807,-0.4635
Spagna,NOR,RUS,1,43,-0.3627,-0.3627,-0.1814
Spagna,NOR,RUS,3,43,-0.7925,-0.7925,-0.1981
Spagna,NOR,RUS,5,43,-1.4552,-1.4552,-0.2425
Spagna,OCO,BOR,1,24,1.2462,1.2462,0.6231
Spagna,OCO,BOR,1,25,2.0238,2.0238,1.0119
Spagna,OCO,BOR,3,24,3.8964,3.8964,0.9741
Spagna,OCO,BOR,3,25,4.3923,4.3923,1.0981
Spagna,OCO,BOR,5,24,3.8602,3.8602,0.6434
Spagna,OCO,COL,1,17,0.4650,0.4650,0.2325
Spagna,OCO,COL,3,17,4.6572,4.6572,1.1643
Spagna,OCO,COL,5,17,9.2735,9.2735,1.5456
Spagna,OCO,LIN,1,26,3.7400,3.7400,1.8700
Spagna,OCO,LIN,1,27,0.8379,0.8379,0.4190
Spagna,OCO,LIN,3,26,3.7785,3.7785,0.9446
Spagna,OCO,LIN,3,27,5.2278,5.2278,1.3070
Spagna,OCO,SAI,1,18,0.5415,0.5415,0.2707
Spagna,OCO,SAI,1,19,0.4385,0.4385,0.2192
Spagna,OCO,SAI,1,20,0.0555,0.0555,0.0277
Spagna,OCO,SAI,1,21,0.1271,0.1271,0.0635
Spagna,OCO,SAI,1,22,1.3655,1.3655,0.6828
Spagna,OCO,SAI,1,23,1.3543,1.3543,0.6771
Spagna,OCO,SAI,1,3,0.2960,0.2960,0.1480
Spagna,OCO,SAI,1,4,0.5110,0.5110,0.2555
Spagna,OCO,SAI,1,5,0.6430,0.6430,0.3215
Spagna,OCO,SAI,1,6,0.3050,0.3050,0.1525
Spagna,OCO,SAI,1,7,0.3922,0.3922,0.1961
Spagna,OCO,SAI,1,8,0.4611,0.4611,0.2305
Spagna,OCO,SAI,3,18,0.7599,0.7599,0.1900
Spagna,OCO,SAI,3,19,0.8709,0.8709,0.2177
Spagna,OCO,SAI,3,20,1.5309,1.5309,0.3827
Spagna,OCO,SAI,3,21,1.3482,1.3482,0.3370
Spagna,OCO,SAI,3,22,2.2631,2.2631,0.5658
Spagna,OCO,SAI,3,23,3.5905,3.5905,0.8976
Spagna,OCO,SAI,3,3,0.9390,0.9390,0.2347
Spagna,OCO,SAI,3,4,0.8160,0.8160,0.2040
Spagna,OCO,SAI,3,5,0.8850,0.8850,0.2213
Spagna,OCO,SAI,3,6,1.0480,1.0480,0.2620
Spagna,OCO,SAI,5,18,3.9923,3.9923,0.6654
Spagna,OCO,SAI,5,19,2.3974,2.3974,0.3996
Spagna,OCO,SAI,5,20,2.5384,2.5384,0.4231
Spagna,OCO,SAI,5,21,3.4513,3.4513,0.5752
Spagna,OCO,SAI,5,3,1.1810,1.1810,0.1968
Spagna,OCO,SAI,5,4,1.5590,1.5590,0.2598
