pop,gara,drv,k,L,E,residuo_cum,residuo_cum_fuel,n_neu_flag,n_neu_json,edge,lapped
ctrl,Australia,BOR,1,5,7,4.7542,-0.6768,0,0,0,0
ctrl,Australia,BOR,1,50,52,3.6786,2.9027,0,0,0,0
ctrl,Australia,BOR,1,51,53,3.7114,3.0390,0,0,0,1
ctrl,Australia,BOR,1,52,54,3.7167,3.1478,0,0,0,1
ctrl,Australia,BOR,1,53,55,2.7381,2.2726,0,0,0,1
ctrl,Australia,BOR,1,54,56,2.3614,1.9993,0,0,0,1
ctrl,Australia,BOR,1,55,57,1.7043,1.4457,0,0,0,1
ctrl,Australia,BOR,1,6,8,3.1314,-2.1962,0,0,0,0
ctrl,Australia,BOR,1,7,9,3.2417,-1.9825,0,0,0,0
ctrl,Australia,BOR,1,8,10,3.7734,-1.3473,0,0,0,0
ctrl,Australia,BOR,1,9,11,10.5681,5.5509,1,1,0,0
ctrl,Australia,BOR,3,10,14,73.1849,63.5642,3,4,0,0
ctrl,Australia,BOR,3,11,15,66.3568,56.9430,3,4,0,0
ctrl,Australia,BOR,3,22,26,5.2511,-1.8869,0,0,0,0
ctrl,Australia,BOR,3,23,27,6.5796,-0.3514,0,0,0,0
ctrl,Australia,BOR,3,24,28,7.8114,1.0872,0,0,0,0
ctrl,Australia,BOR,3,25,29,7.9459,1.4287,0,0,0,0
ctrl,Australia,BOR,3,26,30,7.5875,1.2771,0,0,0,0
ctrl,Australia,BOR,3,3,7,7.2481,-3.8209,0,0,0,0
ctrl,Australia,BOR,3,37,41,6.5280,2.4936,0,0,0,0
ctrl,Australia,BOR,3,38,42,4.0204,0.1928,0,0,0,0
ctrl,Australia,BOR,3,39,43,2.6826,-0.9381,0,0,0,0
ctrl,Australia,BOR,3,4,8,8.3207,-2.5414,0,0,0,0
ctrl,Australia,BOR,3,40,44,2.8003,-0.6135,0,0,0,0
ctrl,Australia,BOR,3,41,45,0.2831,-2.9238,0,0,0,0
ctrl,Australia,BOR,3,42,46,1.0567,-1.9433,0,0,0,0
ctrl,Australia,BOR,3,43,47,2.6202,-0.1729,0,0,0,0
ctrl,Australia,BOR,3,44,48,3.8193,1.2331,0,0,0,0
ctrl,Australia,BOR,3,45,49,5.5242,3.1449,0,0,0,0
ctrl,Australia,BOR,3,46,50,6.7188,4.5464,0,0,0,0
ctrl,Australia,BOR,3,47,51,8.1612,6.1957,0,0,0,0
ctrl,Australia,BOR,3,48,52,7.4393,5.6807,0,0,0,0
ctrl,Australia,BOR,3,49,53,8.5404,6.9887,0,0,0,0
ctrl,Australia,BOR,3,5,9,6.9544,-3.7008,0,0,0,0
ctrl,Australia,BOR,3,50,54,7.9741,6.6293,0,0,0,0
ctrl,Australia,BOR,3,51,55,6.8168,5.6788,0,0,0,1
ctrl,Australia,BOR,3,52,56,6.6054,5.6744,0,0,0,1
ctrl,Australia,BOR,3,53,57,4.9961,4.2720,0,0,0,1
ctrl,Australia,BOR,3,6,10,5.7928,-4.6555,0,0,0,0
ctrl,Australia,BOR,3,7,11,13.2123,2.9709,1,1,0,0
ctrl,Australia,BOR,3,8,12,42.9878,32.9533,2,2,0,0
ctrl,Australia,BOR,3,9,13,72.5222,62.6946,3,3,0,0
ctrl,Australia,BOR,5,22,28,8.0691,-2.3274,0,0,0,0
ctrl,Australia,BOR,5,23,29,10.1209,0.0347,0,0,0,0
ctrl,Australia,BOR,5,24,30,11.8361,2.0602,0,0,0,0
ctrl,Australia,BOR,5,3,9,8.7627,-7.5304,0,0,0,0
ctrl,Australia,BOR,5,37,43,7.3121,1.5707,0,0,0,0
ctrl,Australia,BOR,5,38,44,4.5101,-0.9210,0,0,0,0
ctrl,Australia,BOR,5,39,45,2.7109,-2.4098,0,0,0,0
ctrl,Australia,BOR,5,4,10,10.7435,-5.2393,0,0,0,0
ctrl,Australia,BOR,5,40,46,2.9774,-1.8329,0,0,0,0
ctrl,Australia,BOR,5,41,47,0.5272,-3.9728,0,0,0,0
ctrl,Australia,BOR,5,42,48,3.5780,-0.6116,0,0,0,0
ctrl,Australia,BOR,5,43,49,6.6699,2.7906,0,0,0,0
ctrl,Australia,BOR,5,44,50,7.1485,3.5796,0,0,0,0
ctrl,Australia,BOR,5,45,51,9.6359,6.3772,0,0,0,0
ctrl,Australia,BOR,5,46,52,10.9737,8.0254,0,0,0,0
ctrl,Australia,BOR,5,47,53,12.2636,9.6257,0,0,0,0
ctrl,Australia,BOR,5,48,54,12.1665,9.8389,0,0,0,0
ctrl,Australia,BOR,5,49,55,12.4362,10.4189,0,0,0,0
ctrl,Australia,BOR,5,5,11,15.8836,0.2112,1,1,0,0
ctrl,Australia,BOR,5,50,56,11.4417,9.7348,0,0,0,0
ctrl,Australia,BOR,5,51,57,9.4421,8.0456,0,0,0,1
ctrl,Australia,BOR,5,6,12,43.8951,28.5331,2,2,0,0
ctrl,Australia,BOR,5,7,13,74.5690,59.5172,3,3,0,0
ctrl,Australia,BOR,5,8,14,76.3791,61.6378,3,4,0,0
ctrl,Australia,BOR,5,9,15,76.4443,62.0133,3,4,0,0
ctrl,Australia,BOT,1,3,5,1.3876,-4.2504,0,0,0,0
ctrl,Australia,BOT,1,4,6,2.0158,-3.5187,0,0,0,0
ctrl,Australia,BOT,1,5,7,2.6161,-2.8149,0,0,0,0
ctrl,Australia,BOT,1,6,8,3.2864,-2.0412,0,0,0,0
ctrl,Australia,BOT,1,7,9,4.6187,-0.6055,0,0,0,0
ctrl,Australia,BOT,3,3,7,2.2411,-8.8279,0,0,0,0
ctrl,Australia,BOT,3,4,8,3.3107,-7.5514,0,0,0,0
ctrl,Australia,BOT,3,5,9,5.0142,-5.6410,0,0,0,0
ctrl,Australia,BOT,5,3,9,2.8767,-13.4164,0,0,0,0
ctrl,Australia,COL,1,16,18,31.2953,27.0022,1,1,0,0
ctrl,Australia,COL,1,17,19,47.4146,43.2249,2,2,0,0
ctrl,Australia,COL,1,18,20,19.7846,15.6983,2,3,0,0
ctrl,Australia,COL,1,19,21,3.0406,-0.9422,1,2,0,0
ctrl,Australia,COL,1,20,22,2.8718,-1.0075,0,1,0,0
ctrl,Australia,COL,1,21,23,3.2873,-0.4886,0,0,0,0
ctrl,Australia,COL,1,22,24,3.9367,0.2643,0,0,0,0
ctrl,Australia,COL,1,23,25,4.0361,0.4671,0,0,0,0
ctrl,Australia,COL,1,24,26,3.7507,0.2852,0,0,0,0
ctrl,Australia,COL,1,25,27,4.0095,0.6474,0,0,0,0
ctrl,Australia,COL,1,26,28,4.8652,1.6066,0,0,0,0
ctrl,Australia,COL,1,27,29,5.7215,2.5663,0,0,0,0
ctrl,Australia,COL,1,28,30,5.1148,2.0631,0,0,0,0
ctrl,Australia,COL,1,29,31,5.8233,2.8750,0,0,0,1
ctrl,Australia,COL,1,3,5,3.8886,-1.7494,0,0,0,0
ctrl,Australia,COL,1,30,32,5.8958,3.0510,0,1,0,1
ctrl,Australia,COL,1,31,33,19.0738,16.3324,1,2,0,1
ctrl,Australia,COL,1,32,34,19.3307,16.6928,1,3,0,1
ctrl,Australia,COL,1,33,35,3.9127,1.3782,1,2,0,1
ctrl,Australia,COL,1,34,36,5.7415,3.3104,0,1,0,1
ctrl,Australia,COL,1,35,37,7.1073,4.7797,0,0,0,1
ctrl,Australia,COL,1,36,38,6.4013,4.1772,0,0,0,1
ctrl,Australia,COL,1,37,39,4.7719,2.6512,0,0,0,1
ctrl,Australia,COL,1,38,40,5.5922,3.5749,0,0,0,1
ctrl,Australia,COL,1,39,41,5.0020,3.0882,0,0,0,1
ctrl,Australia,COL,1,4,6,4.7968,-0.7377,0,0,0,0
ctrl,Australia,COL,1,40,42,3.3676,1.5572,0,0,0,1
ctrl,Australia,COL,1,41,43,2.0351,0.3282,0,0,0,1
ctrl,Australia,COL,1,50,52,5.3005,4.5246,0,0,0,1
ctrl,Australia,COL,1,51,53,6.2738,5.6013,0,0,0,1
ctrl,Australia,COL,1,52,54,4.5970,4.0281,0,0,0,1
ctrl,Australia,COL,1,53,55,-0.1444,-0.6099,0,0,0,1
ctrl,Australia,COL,1,54,56,0.0742,-0.2878,0,0,0,1
ctrl,Australia,COL,3,16,20,50.9286,42.5492,2,3,0,0
ctrl,Australia,COL,3,17,21,50.4551,42.2827,2,3,0,0
ctrl,Australia,COL,3,18,22,22.5051,14.5396,2,3,0,0
ctrl,Australia,COL,3,19,23,5.9651,-1.7935,1,2,0,0
ctrl,Australia,COL,3,20,24,6.3857,-1.1661,0,1,0,0
ctrl,Australia,COL,3,21,25,7.1016,-0.2433,0,0,0,0
ctrl,Australia,COL,3,22,26,7.6874,0.5495,0,0,0,0
ctrl,Australia,COL,3,23,27,8.1982,1.2672,0,0,0,0
ctrl,Australia,COL,3,24,28,8.9004,2.1763,0,0,0,0
ctrl,Australia,COL,3,25,29,9.8740,3.3567,0,0,0,0
ctrl,Australia,COL,3,26,30,9.9815,3.6711,0,0,0,0
ctrl,Australia,COL,3,27,31,11.6140,5.5106,0,0,0,0
ctrl,Australia,COL,3,28,32,11.1476,5.2510,0,1,0,0
ctrl,Australia,COL,3,29,33,25.0686,19.3790,1,2,0,1
ctrl,Australia,COL,3,30,34,25.4327,19.9499,1,3,0,1
ctrl,Australia,COL,3,31,35,23.5995,18.3237,1,3,0,1
ctrl,Australia,COL,3,32,36,25.1204,20.0514,1,3,0,1
ctrl,Australia,COL,3,33,37,10.6064,5.7443,1,2,0,1
ctrl,Australia,COL,3,34,38,12.4750,7.8198,0,1,0,1
ctrl,Australia,COL,3,35,39,13.7096,9.2613,0,0,0,1
ctrl,Australia,COL,3,36,40,12.3726,8.1312,0,0,0,1
ctrl,Australia,COL,3,37,41,8.7017,4.6672,0,0,0,1
ctrl,Australia,COL,3,38,42,9.2993,5.4718,0,0,0,1
ctrl,Australia,COL,3,39,43,7.5260,3.9053,0,0,0,1
ctrl,Australia,COL,3,50,54,10.9250,9.5801,0,0,0,1
ctrl,Australia,COL,3,51,55,8.1765,7.0386,0,0,0,1
ctrl,Australia,COL,3,52,56,5.6191,4.6880,0,0,0,1
ctrl,Australia,COL,5,16,22,53.4978,41.2392,2,3,0,0
ctrl,Australia,COL,5,17,23,53.3797,41.4314,2,3,0,0
ctrl,Australia,COL,5,18,24,25.8677,14.2297,2,3,0,0
ctrl,Australia,COL,5,19,25,9.4167,-1.9109,1,2,0,0
ctrl,Australia,COL,5,20,26,9.7135,-1.3038,0,1,0,0
ctrl,Australia,COL,5,21,27,11.0418,0.3349,0,0,0,0
ctrl,Australia,COL,5,22,28,12.8372,2.4406,0,0,0,0
ctrl,Australia,COL,5,23,29,14.2153,4.1291,0,0,0,0
ctrl,Australia,COL,5,24,30,14.3012,4.5253,0,0,0,0
ctrl,Australia,COL,5,25,31,15.9094,6.4439,0,0,0,0
ctrl,Australia,COL,5,26,32,16.0157,6.8606,0,1,0,0
ctrl,Australia,COL,5,27,33,30.9286,22.0837,1,2,0,0
ctrl,Australia,COL,5,28,34,30.8214,22.2869,1,3,0,0
ctrl,Australia,COL,5,29,35,29.7659,21.5418,1,3,0,1
ctrl,Australia,COL,5,30,36,31.4285,23.5147,1,3,0,1
ctrl,Australia,COL,5,31,37,30.9063,23.3028,1,3,0,1
ctrl,Australia,COL,5,32,38,31.9021,24.6090,1,3,0,1
ctrl,Australia,COL,5,33,39,16.7951,9.8123,1,2,0,1
ctrl,Australia,COL,5,34,40,18.7784,12.1060,0,1,0,1
ctrl,Australia,COL,5,35,41,19.4698,13.1078,0,0,0,1
ctrl,Australia,COL,5,36,42,16.4589,10.4072,0,0,0,1
ctrl,Australia,COL,5,37,43,10.1536,4.4122,0,0,0,1
ctrl,Australia,COL,5,50,56,12.9744,11.2676,0,0,0,1
ctrl,Australia,GAS,1,16,18,20.2597,15.9666,1,1,0,0
ctrl,Australia,GAS,1,17,19,47.8850,43.6953,2,2,0,0
ctrl,Australia,GAS,1,18,20,33.2380,29.1518,2,3,0,0
ctrl,Australia,GAS,1,19,21,5.9660,1.9832,1,2,0,0
ctrl,Australia,GAS,1,20,22,3.8523,-0.0270,0,1,0,0
ctrl,Australia,GAS,1,21,23,2.6340,-1.1419,0,0,0,0
ctrl,Australia,GAS,1,22,24,3.2898,-0.3826,0,0,0,0
ctrl,Australia,GAS,1,23,25,3.6892,0.1202,0,0,0,0
ctrl,Australia,GAS,1,24,26,3.2498,-0.2157,0,0,0,0
ctrl,Australia,GAS,1,25,27,3.6200,0.2580,0,0,0,0
ctrl,Australia,GAS,1,26,28,3.3948,0.1362,0,0,0,0
ctrl,Australia,GAS,1,27,29,3.8546,0.6994,0,0,0,0
ctrl,Australia,GAS,1,28,30,4.2768,1.2251,0,0,0,0
ctrl,Australia,GAS,1,29,31,4.4408,1.4925,0,0,0,0
ctrl,Australia,GAS,1,3,5,4.1426,-1.4954,0,0,0,0
ctrl,Australia,GAS,1,30,32,4.3897,1.5449,0,1,0,0
ctrl,Australia,GAS,1,31,33,11.3722,8.6309,1,2,0,0
ctrl,Australia,GAS,1,32,34,17.3918,14.7539,2,3,0,0
ctrl,Australia,GAS,1,33,35,10.1448,7.6103,2,2,0,0
ctrl,Australia,GAS,1,34,36,4.0778,1.6468,1,1,0,0
ctrl,Australia,GAS,1,35,37,5.2543,2.9268,0,0,0,0
ctrl,Australia,GAS,1,36,38,6.0439,3.8198,0,0,0,0
ctrl,Australia,GAS,1,37,39,4.6971,2.5764,0,0,0,0
ctrl,Australia,GAS,1,38,40,4.5562,2.5389,0,0,0,0
ctrl,Australia,GAS,1,39,41,4.4863,2.5725,0,0,0,0
ctrl,Australia,GAS,1,4,6,4.6668,-0.8677,0,0,0,0
ctrl,Australia,GAS,1,40,42,3.1094,1.2991,0,0,0,0
ctrl,Australia,GAS,1,41,43,2.5992,0.8923,0,0,0,0
ctrl,Australia,GAS,1,42,44,2.5800,0.9766,0,0,0,0
ctrl,Australia,GAS,1,43,45,4.7485,3.2485,0,0,0,0
ctrl,Australia,GAS,1,44,46,5.0440,3.6474,0,0,0,0
ctrl,Australia,GAS,1,45,47,4.3204,3.0273,0,0,0,1
ctrl,Australia,GAS,1,46,48,3.9038,2.7141,0,0,0,1
ctrl,Australia,GAS,1,47,49,2.6699,1.5837,0,0,0,1
ctrl,Australia,GAS,1,48,50,2.5971,1.6143,0,0,0,1
ctrl,Australia,GAS,1,49,51,3.7588,2.8795,0,0,0,1
ctrl,Australia,GAS,1,5,7,2.5742,-2.8568,0,0,0,0
ctrl,Australia,GAS,1,50,52,5.3416,4.5657,0,0,0,1
ctrl,Australia,GAS,1,51,53,3.5069,2.8345,0,0,0,1
ctrl,Australia,GAS,1,52,54,1.3353,0.7663,0,0,0,1
ctrl,Australia,GAS,1,53,55,1.1280,0.6624,0,0,0,1
ctrl,Australia,GAS,1,54,56,1.0816,0.7196,0,0,0,1
ctrl,Australia,GAS,1,55,57,1.1739,0.9153,0,0,0,1
ctrl,Australia,GAS,1,6,8,2.3217,-3.0059,0,0,0,0
ctrl,Australia,GAS,3,16,20,53.6194,45.2401,2,3,0,0
ctrl,Australia,GAS,3,17,21,53.8510,45.6786,2,3,0,0
ctrl,Australia,GAS,3,18,22,37.2120,29.2465,2,3,0,0
ctrl,Australia,GAS,3,19,23,8.7610,1.0024,1,2,0,0
ctrl,Australia,GAS,3,20,24,6.7916,-0.7602,0,1,0,0
ctrl,Australia,GAS,3,21,25,5.5750,-1.7698,0,0,0,0
ctrl,Australia,GAS,3,22,26,6.5397,-0.5983,0,0,0,0
ctrl,Australia,GAS,3,23,27,7.4184,0.4874,0,0,0,0
ctrl,Australia,GAS,3,24,28,6.6447,-0.0795,0,0,0,0
ctrl,Australia,GAS,3,25,29,7.6991,1.1818,0,0,0,0
ctrl,Australia,GAS,3,26,30,7.6717,1.3613,0,0,0,0
ctrl,Australia,GAS,3,27,31,8.3312,2.2277,0,0,0,0
ctrl,Australia,GAS,3,28,32,8.6887,2.7921,0,1,0,0
ctrl,Australia,GAS,3,29,33,15.8465,10.1569,1,2,0,0
ctrl,Australia,GAS,3,3,7,6.4191,-4.6499,0,0,0,0
ctrl,Australia,GAS,3,30,34,21.8264,16.3436,2,3,0,0
ctrl,Australia,GAS,3,31,35,21.5395,16.2636,2,3,0,0
ctrl,Australia,GAS,3,32,36,21.4696,16.4006,2,3,0,0
ctrl,Australia,GAS,3,33,37,15.5266,10.6645,2,2,0,0
ctrl,Australia,GAS,3,34,38,10.3766,5.7214,1,1,0,0
ctrl,Australia,GAS,3,35,39,10.3577,5.9094,0,0,0,0
ctrl,Australia,GAS,3,36,40,11.0578,6.8164,0,0,0,0
ctrl,Australia,GAS,3,37,41,9.4861,5.4517,0,0,0,0
ctrl,Australia,GAS,3,38,42,7.9133,4.0858,0,0,0,0
ctrl,Australia,GAS,3,39,43,7.3776,3.7569,0,0,0,0
ctrl,Australia,GAS,3,4,8,6.3477,-4.5144,0,0,0,0
ctrl,Australia,GAS,3,40,44,6.0259,2.6121,0,0,0,0
ctrl,Australia,GAS,3,41,45,7.5455,4.3386,0,0,0,0
ctrl,Australia,GAS,3,42,46,7.6831,4.6831,0,0,0,0
ctrl,Australia,GAS,3,43,47,9.1440,6.3509,0,0,0,0
ctrl,Australia,GAS,3,44,48,9.0390,6.4528,0,0,0,0
ctrl,Australia,GAS,3,45,49,7.0538,4.6744,0,0,0,1
ctrl,Australia,GAS,3,46,50,6.5365,4.3641,0,0,0,1
ctrl,Australia,GAS,3,47,51,6.4639,4.4983,0,0,0,1
ctrl,Australia,GAS,3,48,52,7.9732,6.2146,0,0,0,1
ctrl,Australia,GAS,3,49,53,7.4477,5.8959,0,0,0,1
ctrl,Australia,GAS,3,50,54,7.0061,5.6613,0,0,0,1
ctrl,Australia,GAS,3,51,55,4.8119,3.6739,0,0,0,1
ctrl,Australia,GAS,3,52,56,2.4416,1.5106,0,0,0,1
ctrl,Australia,GAS,3,53,57,2.4639,1.7398,0,0,0,1
ctrl,Australia,GAS,5,16,22,57.7152,45.4566,2,3,0,0
ctrl,Australia,GAS,5,17,23,56.6460,44.6977,2,3,0,0
ctrl,Australia,GAS,5,18,24,40.2730,28.6351,2,3,0,0
ctrl,Australia,GAS,5,19,25,11.8630,0.5354,1,2,0,0
ctrl,Australia,GAS,5,20,26,9.6908,-1.3264,0,1,0,0
ctrl,Australia,GAS,5,21,27,8.5560,-2.1509,0,0,0,0
ctrl,Australia,GAS,5,22,28,9.9345,-0.4621,0,0,0,0
ctrl,Australia,GAS,5,23,29,11.6066,1.5204,0,0,0,0
ctrl,Australia,GAS,5,24,30,10.9215,1.1456,0,0,0,0
ctrl,Australia,GAS,5,25,31,12.4001,2.9346,0,0,0,0
ctrl,Australia,GAS,5,26,32,12.0835,2.9283,0,1,0,0
ctrl,Australia,GAS,5,27,33,19.7728,10.9279,1,2,0,0
ctrl,Australia,GAS,5,28,34,26.1475,17.6130,2,3,0,0
ctrl,Australia,GAS,5,29,35,26.0473,17.8231,2,3,0,0
ctrl,Australia,GAS,5,30,36,25.9491,18.0353,2,3,0,0
ctrl,Australia,GAS,5,31,37,26.9437,19.3403,2,3,0,0
ctrl,Australia,GAS,5,32,38,27.7684,20.4753,2,3,0,0
ctrl,Australia,GAS,5,33,39,20.7574,13.7746,2,2,0,0
ctrl,Australia,GAS,5,34,40,15.6454,8.9730,1,1,0,0
ctrl,Australia,GAS,5,35,41,15.5530,9.1910,0,0,0,0
ctrl,Australia,GAS,5,36,42,14.8727,8.8210,0,0,0,0
ctrl,Australia,GAS,5,37,43,12.6802,6.9388,0,0,0,0
ctrl,Australia,GAS,5,38,44,11.0775,5.6465,0,0,0,0
ctrl,Australia,GAS,5,39,45,12.6159,7.4952,0,0,0,0
ctrl,Australia,GAS,5,40,46,11.4653,6.6550,0,0,0,0
ctrl,Australia,GAS,5,41,47,12.1387,7.6387,0,0,0,0
ctrl,Australia,GAS,5,42,48,11.7371,7.5474,0,0,0,0
ctrl,Australia,GAS,5,43,49,11.9526,8.0732,0,0,0,0
ctrl,Australia,GAS,5,44,50,11.7630,8.1940,0,0,0,0
ctrl,Australia,GAS,5,45,51,10.9111,7.6525,0,0,0,1
ctrl,Australia,GAS,5,46,52,11.9483,9.0000,0,0,0,1
ctrl,Australia,GAS,5,47,53,10.1878,7.5499,0,0,0,1
ctrl,Australia,GAS,5,48,54,9.6723,7.3447,0,0,0,1
ctrl,Australia,GAS,5,49,55,8.9345,6.9172,0,0,0,1
ctrl,Australia,GAS,5,50,56,8.4417,6.7348,0,0,0,1
ctrl,Australia,GAS,5,51,57,6.3248,4.9282,0,0,0,1
ctrl,Australia,HAD,1,3,5,4.6196,-1.0184,0,0,0,0
ctrl,Australia,HAD,1,4,6,5.5358,0.0013,0,0,0,0
ctrl,Australia,HAD,1,5,7,6.0051,0.5741,0,0,0,0
ctrl,Australia,HAD,1,6,8,5.0598,-0.2678,0,0,0,0
ctrl,Australia,HAD,1,7,9,5.0413,-0.1828,0,0,0,0
ctrl,Australia,HAD,1,8,10,5.1716,0.0509,0,0,0,0
ctrl,Australia,HAD,1,9,11,70.0129,64.9956,1,1,0,0
ctrl,Australia,HAD,3,3,7,9.3574,-1.7116,0,0,0,0
ctrl,Australia,HAD,3,4,8,10.5957,-0.2664,0,0,0,0
ctrl,Australia,HAD,3,5,9,11.2382,0.5830,0,0,0,0
ctrl,Australia,HAD,3,6,10,9.9637,-0.4846,0,0,0,0
ctrl,Australia,HAD,3,7,11,74.8936,64.6522,1,1,0,0
ctrl,Australia,HAD,5,3,9,12.8145,-3.4786,0,0,0,0
ctrl,Australia,HAD,5,4,10,15.4995,-0.4833,0,0,0,0
ctrl,Australia,HAD,5,5,11,81.2823,65.6099,1,1,0,0
ctrl,Australia,HAM,1,10,12,34.3939,29.4801,1,2,0,0
ctrl,Australia,HAM,1,11,13,67.1118,62.3014,2,3,0,0
ctrl,Australia,HAM,1,12,14,41.1019,36.3950,3,3,0,0
ctrl,Australia,HAM,1,13,15,8.4899,3.8864,2,2,0,0
ctrl,Australia,HAM,1,14,16,3.5749,-0.9251,1,1,0,0
ctrl,Australia,HAM,1,15,17,3.9664,-0.4301,0,0,0,0
ctrl,Australia,HAM,1,16,18,12.2010,7.9079,1,1,0,0
ctrl,Australia,HAM,1,17,19,41.0573,36.8677,2,2,0,0
ctrl,Australia,HAM,1,18,20,41.2464,37.1602,3,3,0,0
ctrl,Australia,HAM,1,19,21,11.7634,7.7807,2,2,0,0
ctrl,Australia,HAM,1,20,22,3.3372,-0.5421,1,1,0,0
ctrl,Australia,HAM,1,21,23,3.4500,-0.3259,0,0,0,0
ctrl,Australia,HAM,1,22,24,4.2816,0.6092,0,0,0,0
ctrl,Australia,HAM,1,23,25,4.5712,1.0022,0,0,0,0
ctrl,Australia,HAM,1,3,5,2.4731,-3.1648,0,0,0,0
ctrl,Australia,HAM,1,32,34,18.5131,15.8752,1,3,0,0
ctrl,Australia,HAM,1,33,35,17.8696,15.3351,1,2,0,0
ctrl,Australia,HAM,1,34,36,2.8926,0.4615,1,1,0,0
ctrl,Australia,HAM,1,35,37,2.4760,0.1484,0,0,0,0
ctrl,Australia,HAM,1,36,38,1.7244,-0.4998,0,0,0,0
ctrl,Australia,HAM,1,37,39,1.2760,-0.8447,0,0,0,0
ctrl,Australia,HAM,1,38,40,1.1639,-0.8533,0,0,0,0
ctrl,Australia,HAM,1,39,41,1.3019,-0.6119,0,0,0,0
ctrl,Australia,HAM,1,4,6,3.3848,-2.1497,0,0,0,0
ctrl,Australia,HAM,1,40,42,1.5475,-0.2629,0,0,0,0
ctrl,Australia,HAM,1,41,43,1.6181,-0.0888,0,0,0,0
ctrl,Australia,HAM,1,42,44,1.8509,0.2474,0,0,0,0
ctrl,Australia,HAM,1,43,45,1.8526,0.3526,0,0,0,0
ctrl,Australia,HAM,1,44,46,1.9289,0.5323,0,0,0,0
ctrl,Australia,HAM,1,45,47,2.0451,0.7520,0,0,0,0
ctrl,Australia,HAM,1,46,48,1.8477,0.6580,0,0,0,0
ctrl,Australia,HAM,1,47,49,1.9893,0.9031,0,0,0,0
ctrl,Australia,HAM,1,48,50,2.3921,1.4093,0,0,0,0
ctrl,Australia,HAM,1,49,51,2.0969,1.2176,0,0,0,0
ctrl,Australia,HAM,1,5,7,3.9551,-1.4759,0,0,0,0
ctrl,Australia,HAM,1,50,52,1.7689,0.9931,0,0,0,0
ctrl,Australia,HAM,1,51,53,2.2250,1.5526,0,0,0,0
ctrl,Australia,HAM,1,52,54,1.6887,1.1197,0,0,0,0
ctrl,Australia,HAM,1,53,55,0.8644,0.3989,0,0,0,0
ctrl,Australia,HAM,1,54,56,0.8056,0.4435,0,0,0,0
ctrl,Australia,HAM,1,55,57,1.0937,0.8351,0,0,0,0
ctrl,Australia,HAM,1,56,58,1.2162,1.0611,0,0,1,0
ctrl,Australia,HAM,1,6,8,4.1359,-1.1917,0,0,0,0
ctrl,Australia,HAM,1,7,9,6.3288,1.1046,0,0,0,0
ctrl,Australia,HAM,1,8,10,5.4619,0.3412,0,0,0,0
ctrl,Australia,HAM,1,9,11,3.2151,-1.8021,0,1,0,0
ctrl,Australia,HAM,3,10,14,74.3989,64.7782,3,4,0,0
ctrl,Australia,HAM,3,11,15,74.9805,65.5667,3,4,0,0
ctrl,Australia,HAM,3,12,16,44.6767,35.4698,3,3,0,0
ctrl,Australia,HAM,3,13,17,12.4067,3.4067,2,2,0,0
ctrl,Australia,HAM,3,14,18,15.0556,6.2625,2,2,0,0
ctrl,Australia,HAM,3,15,19,45.0237,36.4375,2,2,0,0
ctrl,Australia,HAM,3,16,20,53.4969,45.1176,3,3,0,0
ctrl,Australia,HAM,3,17,21,52.5225,44.3501,3,3,0,0
ctrl,Australia,HAM,3,18,22,44.8818,36.9163,3,3,0,0
ctrl,Australia,HAM,3,19,23,15.1638,7.4052,2,2,0,0
ctrl,Australia,HAM,3,20,24,7.2594,-0.2923,1,1,0,0
ctrl,Australia,HAM,3,21,25,7.9979,0.6531,0,0,0,0
ctrl,Australia,HAM,3,3,7,4.4462,-6.6228,0,0,0,0
ctrl,Australia,HAM,3,32,36,21.5912,16.5222,1,3,0,0
ctrl,Australia,HAM,3,33,37,20.5311,15.6690,1,2,0,0
ctrl,Australia,HAM,3,34,38,4.9041,0.2489,1,1,0,0
ctrl,Australia,HAM,3,35,39,3.7520,-0.6963,0,0,0,0
ctrl,Australia,HAM,3,36,40,2.7608,-1.4806,0,0,0,0
ctrl,Australia,HAM,3,37,41,2.5260,-1.5085,0,0,0,0
ctrl,Australia,HAM,3,38,42,2.5259,-1.3017,0,0,0,0
ctrl,Australia,HAM,3,39,43,2.6007,-1.0200,0,0,0,0
ctrl,Australia,HAM,3,4,8,6.3377,-4.5244,0,0,0,0
ctrl,Australia,HAM,3,40,44,3.2070,-0.2068,0,0,0,0
ctrl,Australia,HAM,3,41,45,3.4072,0.2003,0,0,0,0
ctrl,Australia,HAM,3,42,46,3.7797,0.7797,0,0,0,0
ctrl,Australia,HAM,3,43,47,3.9612,1.1681,0,0,0,0
ctrl,Australia,HAM,3,44,48,3.8247,1.2385,0,0,0,0
ctrl,Australia,HAM,3,45,49,4.0672,1.6879,0,0,0,0
ctrl,Australia,HAM,3,46,50,4.3994,2.2270,0,0,0,0
ctrl,Australia,HAM,3,47,51,4.3726,2.4070,0,0,0,0
ctrl,Australia,HAM,3,48,52,4.3301,2.5715,0,0,0,0
ctrl,Australia,HAM,3,49,53,4.3737,2.8220,0,0,0,0
ctrl,Australia,HAM,3,5,9,9.0942,-1.5610,0,0,0,0
ctrl,Australia,HAM,3,50,54,3.5659,2.2210,0,0,0,0
ctrl,Australia,HAM,3,51,55,3.2540,2.1161,0,0,0,0
ctrl,Australia,HAM,3,52,56,2.5814,1.6503,0,0,0,0
